segment_id,booking_id,flight_number,origin_airport,destination_airport,scheduled_departure,actual_departure,status
7809,BKG00013231,GA851,SUB,DXB,2023-09-18 11:38:19,2023-09-18 11:56:19,Flown
7810,BKG00006029,GA627,BDO,PLM,2024-08-25 11:13:06,2024-08-25 13:31:06,Flown
7811,BKG00002486,GA195,BKK,NRT,2023-07-24 20:12:46,2023-07-24 22:17:46,No-Show
7812,BKG00014829,GA469,SIN,CGK,2023-08-09 17:39:07,2023-08-09 20:00:07,Flown
7813,BKG00011557,GA721,UPG,SIN,2024-09-09 11:37:21,2024-09-09 12:02:21,Flown
7814,BKG00003516,GA103,PLM,KUL,2024-10-03 08:41:34,2024-10-03 09:18:34,Flown
7815,BKG00004827,GA325,BDO,UPG,2025-01-07 11:51:12,2025-01-07 14:26:12,Flown
7816,BKG00004598,GA697,SYD,LHR,2025-07-20 23:09:50,2025-07-21 00:15:50,Flown
7817,BKG00009480,GA112,UPG,LHR,2023-10-13 18:27:36,2023-10-13 20:20:36,Flown
7818,BKG00014882,GA829,KUL,SIN,2024-10-28 15:47:33,2024-10-28 18:47:33,Flown
7819,BKG00008414,GA875,KUL,LHR,2025-04-11 03:51:50,2025-04-11 04:33:50,No-Show
7820,BKG00001610,GA539,NRT,UPG,2026-02-12 06:12:37,2026-02-12 08:30:37,Flown
7821,BKG00007169,GA819,SUB,SYD,2024-08-31 01:50:26,2024-08-31 03:13:26,Flown
7822,BKG00014612,GA674,NRT,SYD,2024-05-17 00:36:39,2024-05-17 01:02:39,Diverted
7823,BKG00006522,GA875,UPG,BKK,2026-02-19 21:09:50,2026-02-19 21:06:50,Flown
7824,BKG00014581,GA802,MDC,PLM,2025-01-27 10:27:22,2025-01-27 13:23:22,Flown
7825,BKG00006895,GA244,DXB,SYD,2025-04-30 04:10:41,2025-04-30 06:14:41,Flown
7826,BKG00013195,GA601,SYD,UPG,2026-03-11 13:26:53,2026-03-11 15:15:53,Flown
7827,BKG00003362,GA827,KUL,CGK,2023-11-15 08:15:52,2023-11-15 10:32:52,Flown
7828,BKG00006262,GA527,PLM,LHR,2024-10-22 05:44:11,2024-10-22 07:30:11,Flown
7829,BKG00010309,GA752,SIN,DPS,2023-12-22 14:22:35,2023-12-22 14:27:35,Flown
7830,BKG00010120,GA341,MDC,SYD,2025-08-06 05:06:04,2025-08-06 05:24:04,Flown
7831,BKG00001491,GA915,DPS,CGK,2024-04-09 07:48:49,2024-04-09 07:43:49,Flown
7832,BKG00001273,GA943,UPG,PLM,2026-02-16 05:20:54,2026-02-16 05:18:54,Flown
7833,BKG00013892,GA415,DPS,BDO,2024-01-11 11:47:27,2024-01-11 12:53:27,Flown
7834,BKG00000520,GA333,SYD,CGK,2025-03-17 09:11:09,2025-03-17 11:39:09,Flown
7835,BKG00007510,GA265,DXB,DPS,2024-08-09 01:46:07,2024-08-09 02:53:07,Flown
7836,BKG00000874,GA460,LHR,UPG,2024-01-24 17:51:13,2024-01-24 18:38:13,Flown
7837,BKG00010786,GA936,BKK,PLM,2025-03-26 08:40:29,2025-03-26 11:25:29,Flown
7838,BKG00009200,GA245,HKG,KUL,2026-01-02 01:48:32,2026-01-02 01:53:32,Flown
7839,BKG00006529,GA576,DXB,CGK,2024-01-18 15:29:18,2024-01-18 15:26:18,Flown
7840,BKG00004674,GA502,DPS,NRT,2024-03-04 16:44:08,2024-03-04 18:42:08,Flown
7841,BKG00005596,GA491,DXB,BDO,2025-01-08 18:09:13,2025-01-08 19:25:13,Flown
7842,BKG00000023,GA975,DPS,MDC,2025-03-04 18:25:30,2025-03-04 19:55:30,Flown
7843,BKG00013244,GA479,SUB,DXB,2024-08-30 21:48:20,2024-08-30 23:32:20,Diverted
7844,BKG00001920,GA942,SIN,SYD,2023-05-31 23:07:32,2023-05-31 22:57:32,Flown
7845,BKG00008280,GA143,SUB,HKG,2023-07-15 05:57:28,2023-07-15 05:48:28,Flown
7846,BKG00009829,GA849,DXB,UPG,2025-12-04 22:46:17,2025-12-05 00:33:17,Cancelled
7847,BKG00000716,GA463,BKK,LHR,2023-09-11 19:47:10,2023-09-11 22:21:10,Flown
7848,BKG00008472,GA635,BDO,BKK,2024-07-04 14:38:39,2024-07-04 15:40:39,Flown
7849,BKG00013848,GA995,DXB,BDO,2023-11-01 08:58:06,2023-11-01 10:57:06,Flown
7850,BKG00012369,GA766,DXB,DPS,2025-06-07 08:37:51,2025-06-07 08:41:51,Flown
7851,BKG00005359,GA926,DPS,KUL,2025-02-09 17:58:44,2025-02-09 18:29:44,Flown
7852,BKG00001192,GA383,DXB,SUB,2024-02-21 15:18:36,2024-02-21 17:52:36,Flown
7853,BKG00000609,GA885,KUL,HKG,2024-11-17 03:29:46,2024-11-17 04:46:46,Diverted
7854,BKG00014263,GA210,BDO,KUL,2025-03-28 19:11:21,2025-03-28 19:49:21,Flown
7855,BKG00005389,GA483,KUL,BDO,2024-03-20 13:02:44,2024-03-20 13:14:44,Flown
7856,BKG00002156,GA632,SIN,UPG,2024-01-22 03:48:08,2024-01-22 06:18:08,Flown
7857,BKG00010558,GA717,SIN,KUL,2023-05-30 07:52:15,2023-05-30 08:11:15,Flown
7858,BKG00013882,GA822,DPS,UPG,2023-10-14 17:27:41,2023-10-14 18:05:41,Flown
7859,BKG00007314,GA643,DPS,BKK,2025-11-22 18:18:32,2025-11-22 21:07:32,Flown
7860,BKG00012863,GA947,CGK,BKK,2023-06-21 22:03:25,2023-06-22 00:53:25,Flown
7861,BKG00009547,GA416,CGK,KUL,2023-09-08 15:04:21,2023-09-08 17:37:21,Flown
7862,BKG00014792,GA236,DXB,CGK,2025-11-10 16:15:24,2025-11-10 17:32:24,Flown
7863,BKG00005769,GA756,NRT,SIN,2023-08-05 00:24:29,2023-08-05 02:12:29,Flown
7864,BKG00002360,GA609,PLM,MDC,2025-12-03 06:00:05,2025-12-03 08:28:05,Flown
7865,BKG00009215,GA357,PLM,HKG,2026-03-03 02:46:50,2026-03-03 05:19:50,Flown
7866,BKG00002715,GA393,MDC,SUB,2024-07-28 10:07:09,2024-07-28 10:24:09,Flown
7867,BKG00013360,GA955,BKK,NRT,2024-10-17 19:35:54,2024-10-17 22:28:54,Flown
7868,BKG00013271,GA946,NRT,DXB,2025-12-14 03:55:00,2025-12-14 05:24:00,Flown
7869,BKG00006537,GA525,HKG,UPG,2025-01-04 00:43:02,2025-01-04 01:35:02,Flown
7870,BKG00000319,GA390,BKK,BDO,2025-06-24 08:13:54,2025-06-24 10:09:54,Flown
7871,BKG00005349,GA533,KUL,BDO,2025-01-18 04:38:03,2025-01-18 05:26:03,Flown
7872,BKG00014315,GA363,MDC,SUB,2024-12-08 02:35:55,2024-12-08 04:05:55,Flown
7873,BKG00013648,GA546,SYD,SUB,2025-11-16 14:14:52,2025-11-16 16:41:52,Flown
7874,BKG00012251,GA180,UPG,SIN,2024-01-18 06:04:31,2024-01-18 08:48:31,Flown
7875,BKG00013713,GA557,HKG,NRT,2026-01-03 22:27:05,2026-01-04 00:36:05,Flown
7876,BKG00000396,GA556,BKK,KUL,2025-01-31 04:03:09,2025-01-31 05:33:09,Flown
7877,BKG00008892,GA925,DXB,PLM,2025-02-12 00:30:24,2025-02-12 01:20:24,Flown
7878,BKG00007864,GA830,UPG,CGK,2025-07-06 02:33:37,2025-07-06 03:45:37,Flown
7879,BKG00014242,GA494,HKG,BKK,2023-11-07 14:51:32,2023-11-07 15:20:32,Flown
7880,BKG00011680,GA375,NRT,LHR,2024-07-18 10:56:43,2024-07-18 13:37:43,Flown
7881,BKG00001432,GA507,SIN,LHR,2025-12-12 02:25:06,2025-12-12 03:40:06,Flown
7882,BKG00010251,GA393,NRT,SUB,2025-01-23 09:22:23,2025-01-23 11:56:23,Flown
7883,BKG00001342,GA701,HKG,MDC,2024-03-14 22:46:52,2024-03-14 23:59:52,Flown
7884,BKG00000015,GA733,SIN,MDC,2025-12-22 14:30:45,2025-12-22 14:29:45,Flown
7885,BKG00002175,GA385,PLM,LHR,2025-04-10 02:20:37,2025-04-10 03:43:37,Flown
7886,BKG00014742,GA772,UPG,BKK,2025-03-31 01:15:38,2025-03-31 01:54:38,Flown
7887,BKG00000273,GA510,DXB,UPG,2025-07-30 05:37:37,2025-07-30 07:01:37,Flown
7888,BKG00011544,GA982,MDC,UPG,2024-09-13 13:43:37,2024-09-13 14:49:37,Flown
7889,BKG00009638,GA255,NRT,BDO,2024-10-21 01:45:14,2024-10-21 03:19:14,No-Show
7890,BKG00008471,GA992,CGK,DPS,2025-06-16 05:24:27,2025-06-16 06:11:27,Flown
7891,BKG00007097,GA983,BKK,DXB,2024-08-09 13:18:12,2024-08-09 15:31:12,Flown
7892,BKG00008535,GA903,PLM,BKK,2025-10-23 19:17:56,2025-10-23 20:20:56,Flown
7893,BKG00005878,GA780,KUL,SYD,2024-07-05 02:48:57,2024-07-05 05:39:57,Flown
7894,BKG00002715,GA408,LHR,DPS,2023-12-02 07:13:16,2023-12-02 09:22:16,Flown
7895,BKG00002330,GA329,UPG,NRT,2023-12-17 15:51:00,2023-12-17 16:29:00,Flown
7896,BKG00008309,GA759,DPS,NRT,2026-05-16 10:40:14,2026-05-16 13:09:14,Flown
7897,BKG00010565,GA436,BKK,HKG,2024-11-15 18:55:39,2024-11-15 20:09:39,Flown
7898,BKG00014638,GA955,SYD,UPG,2023-11-15 01:26:33,2023-11-15 04:17:33,Flown
7899,BKG00012324,GA947,KUL,SYD,2026-03-28 13:34:06,2026-03-28 14:33:06,Flown
7900,BKG00006397,GA585,SYD,HKG,2025-05-08 19:18:12,2025-05-08 19:09:12,Flown
7901,BKG00009388,GA724,SIN,SYD,2024-05-01 00:24:20,2024-05-01 00:38:20,Flown
7902,BKG00001769,GA168,DPS,CGK,2023-06-09 15:07:47,2023-06-09 17:46:47,Flown
7903,BKG00014860,GA860,LHR,PLM,2025-06-13 21:41:42,2025-06-14 00:26:42,Flown
7904,BKG00014265,GA807,LHR,KUL,2026-03-29 17:02:35,2026-03-29 17:39:35,Flown
7905,BKG00006410,GA387,BDO,PLM,2023-09-28 06:26:49,2023-09-28 09:25:49,Flown
7906,BKG00010751,GA105,BKK,SYD,2025-06-30 05:06:13,2025-06-30 07:25:13,Flown
7907,BKG00010737,GA932,NRT,MDC,2025-10-11 08:32:08,2025-10-11 10:50:08,No-Show
7908,BKG00012126,GA862,HKG,SIN,2026-05-04 23:13:09,2026-05-04 23:05:09,No-Show
7909,BKG00004900,GA726,SIN,SYD,2024-12-02 06:27:47,2024-12-02 06:26:47,Flown
7910,BKG00006763,GA168,SUB,CGK,2024-05-09 06:15:25,2024-05-09 07:29:25,Flown
7911,BKG00010412,GA676,SUB,HKG,2024-11-21 06:12:04,2024-11-21 08:53:04,Flown
7912,BKG00005951,GA988,NRT,BDO,2026-02-05 07:56:08,2026-02-05 08:28:08,Flown
7913,BKG00008747,GA653,HKG,CGK,2025-01-22 07:17:07,2025-01-22 08:59:07,Flown
7914,BKG00004460,GA565,BKK,HKG,2024-06-08 20:00:08,2024-06-08 21:04:08,Flown
7915,BKG00011433,GA223,BDO,SUB,2024-04-08 01:15:48,2024-04-08 01:38:48,Flown
7916,BKG00010284,GA905,CGK,BKK,2023-06-12 15:09:51,2023-06-12 16:43:51,Flown
7917,BKG00009537,GA683,DXB,BDO,2025-12-17 13:57:34,2025-12-17 13:48:34,Flown
7918,BKG00004952,GA316,CGK,DPS,2025-07-19 00:37:07,2025-07-19 03:04:07,Flown
7919,BKG00007294,GA186,HKG,KUL,2026-02-20 16:31:27,2026-02-20 17:38:27,Flown
7920,BKG00001970,GA426,DXB,UPG,2023-07-25 19:58:44,2023-07-25 20:54:44,Flown
7921,BKG00013265,GA810,MDC,SIN,2023-06-16 09:52:37,2023-06-16 10:06:37,Flown
7922,BKG00003316,GA535,UPG,DXB,2024-03-09 20:56:40,2024-03-09 20:54:40,Cancelled
7923,BKG00007697,GA763,CGK,DPS,2025-01-13 06:25:30,2025-01-13 07:02:30,Flown
7924,BKG00009798,GA205,DPS,KUL,2024-12-06 02:35:12,2024-12-06 02:26:12,Flown
7925,BKG00013583,GA356,CGK,MDC,2023-07-18 16:29:21,2023-07-18 19:14:21,Flown
7926,BKG00013342,GA809,NRT,PLM,2023-10-17 06:01:48,2023-10-17 06:51:48,Flown
7927,BKG00007530,GA705,PLM,BKK,2025-09-22 16:37:46,2025-09-22 18:46:46,Cancelled
7928,BKG00009408,GA700,BDO,PLM,2023-07-23 14:13:17,2023-07-23 14:43:17,Flown
7929,BKG00002233,GA912,CGK,DXB,2026-01-11 08:17:44,2026-01-11 09:49:44,Flown
7930,BKG00014492,GA540,SUB,SIN,2026-02-03 10:41:28,2026-02-03 13:04:28,Flown
7931,BKG00002327,GA335,CGK,BKK,2025-10-20 04:57:31,2025-10-20 05:36:31,Flown
7932,BKG00000111,GA660,KUL,DPS,2023-08-20 23:46:46,2023-08-21 01:06:46,Flown
7933,BKG00001392,GA968,UPG,CGK,2024-10-09 08:48:33,2024-10-09 08:50:33,Flown
7934,BKG00004702,GA143,UPG,KUL,2026-04-03 08:05:33,2026-04-03 09:37:33,Flown
7935,BKG00001521,GA484,LHR,HKG,2024-09-27 03:43:21,2024-09-27 05:56:21,Flown
7936,BKG00006712,GA193,CGK,UPG,2025-10-10 09:31:12,2025-10-10 09:57:12,Flown
7937,BKG00003667,GA560,UPG,BDO,2026-04-13 20:31:33,2026-04-13 21:10:33,No-Show
7938,BKG00006877,GA618,LHR,BKK,2025-12-12 18:31:35,2025-12-12 19:49:35,Flown
7939,BKG00002705,GA592,BKK,PLM,2024-10-10 00:36:08,2024-10-10 02:35:08,Flown
7940,BKG00007266,GA242,UPG,KUL,2026-01-18 20:54:15,2026-01-18 20:55:15,Flown
7941,BKG00005431,GA736,UPG,SIN,2026-04-13 18:46:59,2026-04-13 19:22:59,Flown
7942,BKG00009261,GA537,SIN,HKG,2025-03-04 10:16:42,2025-03-04 12:18:42,Flown
7943,BKG00005520,GA958,PLM,DPS,2024-04-30 11:36:20,2024-04-30 11:41:20,Flown
7944,BKG00002295,GA622,CGK,SIN,2026-03-04 10:30:13,2026-03-04 12:23:13,Flown
7945,BKG00003870,GA445,PLM,CGK,2024-12-02 05:47:06,2024-12-02 07:50:06,No-Show
7946,BKG00001342,GA708,MDC,UPG,2024-11-24 09:09:52,2024-11-24 11:30:52,Diverted
7947,BKG00014385,GA528,LHR,SYD,2024-03-13 09:58:00,2024-03-13 12:00:00,Flown
7948,BKG00011588,GA591,HKG,NRT,2025-08-19 11:24:47,2025-08-19 13:16:47,Flown
7949,BKG00009109,GA607,DXB,CGK,2025-04-28 03:41:50,2025-04-28 04:06:50,Flown
7950,BKG00012521,GA815,DXB,KUL,2026-02-12 06:33:42,2026-02-12 08:52:42,Flown
7951,BKG00012613,GA206,NRT,DPS,2024-02-29 14:18:07,2024-02-29 15:10:07,Flown
7952,BKG00014866,GA569,SUB,NRT,2023-10-20 17:11:37,2023-10-20 19:30:37,Flown
7953,BKG00002255,GA346,BKK,SYD,2024-08-10 04:17:12,2024-08-10 04:31:12,Flown
7954,BKG00005696,GA982,HKG,BDO,2025-04-30 18:41:11,2025-04-30 21:34:11,Flown
7955,BKG00014523,GA984,BDO,SUB,2025-04-23 23:11:41,2025-04-24 00:55:41,Flown
7956,BKG00013611,GA498,PLM,SYD,2023-06-20 15:09:43,2023-06-20 16:14:43,Flown
7957,BKG00001716,GA859,HKG,PLM,2023-07-12 08:57:27,2023-07-12 10:52:27,Flown
7958,BKG00003715,GA774,SIN,SUB,2025-07-22 06:41:44,2025-07-22 07:48:44,Flown
7959,BKG00001490,GA775,DXB,BKK,2023-12-20 12:06:15,2023-12-20 13:31:15,Flown
7960,BKG00008021,GA272,PLM,SUB,2025-08-04 10:06:30,2025-08-04 12:42:30,Flown
7961,BKG00009455,GA357,CGK,PLM,2025-02-17 22:34:02,2025-02-17 23:26:02,Flown
7962,BKG00013756,GA164,DPS,NRT,2024-04-23 01:10:46,2024-04-23 01:49:46,Flown
7963,BKG00006152,GA201,NRT,LHR,2025-11-16 17:44:12,2025-11-16 18:25:12,Flown
7964,BKG00005205,GA539,MDC,BDO,2023-06-13 04:40:31,2023-06-13 07:14:31,Cancelled
7965,BKG00008104,GA178,KUL,SYD,2023-06-29 16:16:23,2023-06-29 17:44:23,Flown
7966,BKG00009685,GA481,SUB,PLM,2023-05-30 18:53:14,2023-05-30 19:31:14,Flown
7967,BKG00003348,GA313,MDC,SYD,2024-04-07 16:11:17,2024-04-07 16:04:17,Flown
7968,BKG00004971,GA977,SUB,SIN,2025-02-20 17:31:05,2025-02-20 17:23:05,Flown
7969,BKG00010332,GA593,DPS,HKG,2026-03-27 23:25:04,2026-03-27 23:27:04,Flown
7970,BKG00001252,GA881,BDO,DXB,2025-03-22 01:02:09,2025-03-22 01:01:09,Flown
7971,BKG00010515,GA847,SIN,BDO,2024-06-22 21:07:01,2024-06-22 22:30:01,Flown
7972,BKG00004276,GA155,PLM,MDC,2025-05-13 08:01:00,2025-05-13 09:24:00,Flown
7973,BKG00001345,GA843,BDO,KUL,2024-07-17 09:51:12,2024-07-17 09:48:12,Flown
7974,BKG00006732,GA354,SYD,LHR,2025-03-25 01:09:58,2025-03-25 02:02:58,Flown
7975,BKG00014930,GA652,UPG,HKG,2025-07-23 03:14:38,2025-07-23 04:01:38,Flown
7976,BKG00014332,GA437,NRT,UPG,2024-02-12 12:53:45,2024-02-12 15:42:45,Flown
7977,BKG00012408,GA521,BDO,HKG,2023-09-21 21:38:27,2023-09-21 23:16:27,Flown
7978,BKG00009614,GA662,BKK,SUB,2023-12-26 13:55:05,2023-12-26 14:59:05,Flown
7979,BKG00001305,GA510,CGK,BDO,2024-01-08 00:00:30,2024-01-08 01:34:30,Flown
7980,BKG00008063,GA994,SUB,UPG,2025-06-22 17:52:59,2025-06-22 18:28:59,Flown
7981,BKG00001770,GA187,UPG,LHR,2026-03-02 21:42:37,2026-03-02 23:37:37,Flown
7982,BKG00000246,GA529,PLM,MDC,2025-11-26 06:50:21,2025-11-26 09:46:21,Flown
7983,BKG00013707,GA999,CGK,SIN,2026-05-10 18:32:28,2026-05-10 21:14:28,Flown
7984,BKG00001579,GA285,HKG,SUB,2025-05-15 10:16:45,2025-05-15 10:55:45,Flown
7985,BKG00009115,GA910,DPS,DXB,2025-03-13 13:53:01,2025-03-13 16:11:01,Flown
7986,BKG00006210,GA968,UPG,SIN,2024-09-23 02:16:25,2024-09-23 04:49:25,Flown
7987,BKG00006223,GA181,BDO,SUB,2026-05-23 03:18:44,2026-05-23 06:17:44,Flown
7988,BKG00004634,GA933,SYD,DXB,2024-04-11 22:19:44,2024-04-11 22:57:44,Cancelled
7989,BKG00009422,GA239,NRT,SUB,2023-07-25 10:26:48,2023-07-25 10:35:48,Flown
7990,BKG00000621,GA695,MDC,HKG,2023-11-19 08:35:54,2023-11-19 09:14:54,Flown
7991,BKG00008528,GA762,PLM,NRT,2025-06-16 12:21:18,2025-06-16 13:39:18,Flown
7992,BKG00000106,GA690,KUL,MDC,2025-05-30 04:25:02,2025-05-30 04:16:02,Flown
7993,BKG00014950,GA643,PLM,MDC,2023-07-29 17:10:07,2023-07-29 18:17:07,Flown
7994,BKG00005203,GA695,PLM,HKG,2023-08-22 04:42:36,2023-08-22 06:03:36,Flown
7995,BKG00014629,GA547,PLM,DXB,2026-04-20 07:18:51,2026-04-20 07:30:51,Flown
7996,BKG00009676,GA748,SYD,KUL,2025-12-08 13:59:39,2025-12-08 16:44:39,Flown
7997,BKG00000692,GA809,NRT,LHR,2026-02-21 09:31:25,2026-02-21 11:46:25,Flown
7998,BKG00001033,GA275,BKK,HKG,2024-05-22 20:08:23,2024-05-22 20:30:23,Flown
7999,BKG00000206,GA667,MDC,SYD,2024-07-12 16:45:37,2024-07-12 19:15:37,Flown
8000,BKG00011932,GA539,HKG,SIN,2024-12-06 00:23:14,2024-12-06 01:08:14,Flown
8001,BKG00005542,GA523,MDC,NRT,2025-05-27 01:41:17,2025-05-27 03:08:17,Flown
8002,BKG00006276,GA461,BDO,SIN,2024-07-25 11:40:20,2024-07-25 14:00:20,Flown
8003,BKG00005360,GA667,DPS,CGK,2025-03-29 22:10:19,2025-03-30 00:31:19,Flown
8004,BKG00010687,GA425,DPS,MDC,2024-09-30 09:48:02,2024-09-30 11:33:02,Flown
8005,BKG00006909,GA428,HKG,UPG,2024-02-11 00:41:54,2024-02-11 01:44:54,Flown
8006,BKG00000551,GA214,DXB,PLM,2024-06-05 05:59:38,2024-06-05 07:44:38,Flown
8007,BKG00009902,GA965,SYD,DPS,2024-01-26 21:27:58,2024-01-27 00:08:58,Cancelled
8008,BKG00008247,GA826,LHR,BKK,2023-07-19 10:18:35,2023-07-19 12:29:35,Flown
8009,BKG00004987,GA730,SYD,BDO,2025-09-09 02:39:52,2025-09-09 04:48:52,No-Show
8010,BKG00008575,GA970,SUB,SIN,2023-07-18 08:33:18,2023-07-18 09:54:18,No-Show
8011,BKG00014535,GA387,UPG,HKG,2024-02-25 19:37:26,2024-02-25 19:43:26,Flown
8012,BKG00000298,GA454,PLM,BKK,2026-04-14 18:34:13,2026-04-14 20:01:13,Flown
8013,BKG00010535,GA789,LHR,SIN,2024-11-16 00:00:48,2024-11-16 00:46:48,Flown
8014,BKG00012749,GA446,BKK,SYD,2025-03-30 14:21:33,2025-03-30 16:21:33,Flown
8015,BKG00008257,GA738,CGK,BKK,2023-11-27 09:58:27,2023-11-27 10:40:27,Flown
8016,BKG00009515,GA856,UPG,DXB,2024-05-10 23:22:57,2024-05-11 02:13:57,Diverted
8017,BKG00009813,GA951,LHR,CGK,2024-04-30 06:13:02,2024-04-30 06:05:02,Flown
8018,BKG00004197,GA260,BDO,DXB,2024-03-28 01:21:12,2024-03-28 04:17:12,Flown
8019,BKG00003236,GA809,KUL,LHR,2024-05-28 22:15:02,2024-05-28 23:22:02,Diverted
8020,BKG00011036,GA104,DXB,DPS,2025-01-10 14:01:45,2025-01-10 14:44:45,Flown
8021,BKG00004719,GA969,DXB,KUL,2024-12-20 10:17:56,2024-12-20 12:05:56,Flown
8022,BKG00012989,GA778,BDO,MDC,2025-06-12 09:00:39,2025-06-12 09:58:39,Flown
8023,BKG00013590,GA784,CGK,DPS,2025-03-31 21:11:52,2025-03-31 21:15:52,No-Show
8024,BKG00010314,GA954,HKG,UPG,2023-09-23 17:23:44,2023-09-23 19:38:44,Flown
8025,BKG00014839,GA604,NRT,HKG,2023-07-26 02:36:13,2023-07-26 04:01:13,Flown
8026,BKG00007495,GA742,HKG,BDO,2024-07-24 13:42:33,2024-07-24 16:00:33,Flown
8027,BKG00014602,GA503,SYD,CGK,2023-07-12 01:22:10,2023-07-12 02:29:10,Flown
8028,BKG00009919,GA355,UPG,SIN,2026-03-21 16:18:43,2026-03-21 17:23:43,Flown
8029,BKG00013072,GA707,SUB,SIN,2024-11-09 00:18:49,2024-11-09 01:27:49,Flown
8030,BKG00003014,GA605,KUL,SIN,2025-09-09 20:52:46,2025-09-09 21:47:46,Flown
8031,BKG00008393,GA731,CGK,DPS,2025-06-06 19:17:02,2025-06-06 22:06:02,Flown
8032,BKG00014261,GA721,DPS,LHR,2023-11-02 13:49:22,2023-11-02 14:36:22,Flown
8033,BKG00005436,GA629,KUL,DXB,2024-11-09 07:23:55,2024-11-09 10:08:55,Flown
8034,BKG00006574,GA545,DXB,KUL,2026-03-09 21:28:47,2026-03-09 21:30:47,Flown
8035,BKG00008459,GA675,BDO,DPS,2023-11-30 15:29:26,2023-11-30 16:26:26,Diverted
8036,BKG00004643,GA537,MDC,CGK,2024-05-03 01:42:41,2024-05-03 02:35:41,Flown
8037,BKG00007364,GA311,PLM,DXB,2025-10-30 04:49:16,2025-10-30 07:35:16,Flown
8038,BKG00000125,GA153,LHR,CGK,2026-05-18 05:49:05,2026-05-18 08:27:05,Flown
8039,BKG00013482,GA761,MDC,SIN,2023-12-23 11:33:20,2023-12-23 12:52:20,Flown
8040,BKG00009900,GA912,MDC,KUL,2024-03-28 13:38:33,2024-03-28 14:15:33,Flown
8041,BKG00006311,GA173,KUL,LHR,2024-09-04 02:29:49,2024-09-04 04:24:49,Diverted
8042,BKG00012749,GA654,DPS,LHR,2023-09-23 21:58:50,2023-09-23 23:59:50,Flown
8043,BKG00006028,GA336,SUB,BDO,2025-08-01 07:05:19,2025-08-01 07:27:19,Flown
8044,BKG00014877,GA665,PLM,CGK,2025-03-15 14:26:41,2025-03-15 14:59:41,Flown
8045,BKG00009110,GA623,BKK,CGK,2025-09-12 11:23:12,2025-09-12 14:16:12,Flown
8046,BKG00008710,GA599,BDO,DXB,2025-03-31 23:24:07,2025-04-01 01:20:07,Flown
8047,BKG00012849,GA926,BDO,HKG,2025-04-18 00:27:25,2025-04-18 01:26:25,Flown
8048,BKG00002855,GA613,LHR,MDC,2024-07-21 10:38:00,2024-07-21 11:37:00,Flown
8049,BKG00007722,GA416,DXB,MDC,2024-03-07 15:31:56,2024-03-07 16:50:56,Flown
8050,BKG00006978,GA517,PLM,DPS,2024-06-26 14:50:07,2024-06-26 14:52:07,Flown
8051,BKG00011709,GA711,SIN,MDC,2024-10-12 10:54:00,2024-10-12 12:08:00,Flown
8052,BKG00008684,GA678,BDO,PLM,2025-11-11 12:21:20,2025-11-11 12:50:20,Flown
8053,BKG00014619,GA610,SYD,CGK,2023-08-26 09:28:34,2023-08-26 09:38:34,Flown
8054,BKG00014518,GA503,BKK,LHR,2024-09-25 15:08:13,2024-09-25 16:37:13,Flown
8055,BKG00014052,GA227,HKG,SIN,2025-01-30 12:25:36,2025-01-30 15:16:36,Flown
8056,BKG00014589,GA119,HKG,NRT,2026-01-25 05:40:25,2026-01-25 06:21:25,Flown
8057,BKG00009394,GA241,SIN,SYD,2024-08-22 20:22:22,2024-08-22 21:45:22,Flown
8058,BKG00007671,GA763,SIN,HKG,2023-09-01 06:16:58,2023-09-01 08:03:58,Cancelled
8059,BKG00000800,GA892,PLM,DXB,2025-03-27 21:24:44,2025-03-27 23:37:44,Flown
8060,BKG00002788,GA559,SYD,LHR,2026-03-11 05:47:53,2026-03-11 05:41:53,Flown
8061,BKG00007621,GA241,SYD,SUB,2024-09-26 11:39:53,2024-09-26 12:30:53,Flown
8062,BKG00002206,GA431,SYD,BDO,2023-08-19 05:27:19,2023-08-19 05:35:19,Flown
8063,BKG00009478,GA242,BDO,KUL,2024-12-06 19:30:53,2024-12-06 21:58:53,Flown
8064,BKG00004325,GA744,DXB,DPS,2025-04-06 06:35:04,2025-04-06 07:28:04,Flown
8065,BKG00001976,GA716,LHR,NRT,2023-09-05 05:57:19,2023-09-05 06:08:19,Flown
8066,BKG00003448,GA936,CGK,SIN,2026-02-26 09:24:04,2026-02-26 10:27:04,Flown
8067,BKG00012138,GA691,SYD,SIN,2024-08-31 11:09:39,2024-08-31 12:56:39,Flown
8068,BKG00007632,GA393,LHR,SIN,2024-05-05 18:18:19,2024-05-05 20:56:19,Flown
8069,BKG00014290,GA457,DPS,NRT,2025-06-01 12:41:50,2025-06-01 12:42:50,Flown
8070,BKG00007906,GA987,SUB,BKK,2024-07-03 11:36:11,2024-07-03 12:10:11,Flown
8071,BKG00010957,GA278,BKK,LHR,2025-08-03 10:21:28,2025-08-03 13:00:28,Flown
8072,BKG00007035,GA837,NRT,SUB,2024-03-16 08:05:36,2024-03-16 10:51:36,Flown
8073,BKG00001359,GA906,NRT,SYD,2024-02-24 04:24:15,2024-02-24 06:12:15,Flown
8074,BKG00012438,GA985,PLM,SIN,2024-01-22 08:57:23,2024-01-22 11:14:23,Flown
8075,BKG00011634,GA857,BKK,MDC,2026-01-30 16:33:49,2026-01-30 18:44:49,Flown
