guest_id,customer_key,preferred_room_type,smoking_preference,special_request,created_at
CUS0002832,2832,SUP,Non-Smoking,High Floor,2025-10-04
CUS0002833,2833,SUP,Smoking,None,2025-04-24
CUS0002834,2834,SUT,Non-Smoking,None,2025-03-03
CUS0002835,2835,SUP,Non-Smoking,None,2025-06-17
CUS0002836,2836,EXC,Non-Smoking,Late Check-In,2025-04-12
CUS0002837,2837,SUP,Non-Smoking,Near Elevator,2026-01-28
CUS0002838,2838,SUP,Smoking,Late Check-In,2026-02-24
CUS0002839,2839,SUT,Non-Smoking,High Floor,2024-11-24
CUS0002840,2840,EXC,Smoking,Baby Cot,2025-11-10
CUS0002841,2841,STD,Non-Smoking,Near Elevator,2024-09-18
CUS0002842,2842,DLX,Non-Smoking,None,2026-04-30
CUS0002843,2843,STD,Non-Smoking,High Floor,2026-04-27
CUS0002844,2844,SUP,Non-Smoking,None,2026-03-05
CUS0002845,2845,DLX,Non-Smoking,High Floor,2026-03-31
CUS0002846,2846,SUP,Smoking,Baby Cot,2024-09-05
CUS0002847,2847,SUP,Non-Smoking,Late Check-In,2026-01-28
CUS0002848,2848,STD,Non-Smoking,Near Elevator,2024-06-10
CUS0002849,2849,DLX,Non-Smoking,Late Check-In,2025-11-10
CUS0002850,2850,SUT,Non-Smoking,High Floor,2024-12-30
CUS0002851,2851,DLX,Non-Smoking,High Floor,2025-06-08
CUS0002852,2852,STD,Non-Smoking,Late Check-In,2025-10-29
CUS0002853,2853,EXC,Non-Smoking,None,2026-01-20
CUS0002854,2854,SUP,Smoking,Late Check-In,2025-12-13
CUS0002855,2855,DLX,Non-Smoking,Baby Cot,2026-04-04
CUS0002856,2856,DLX,Smoking,None,2026-04-13
CUS0002857,2857,DLX,Non-Smoking,Baby Cot,2026-03-31
CUS0002858,2858,DLX,Smoking,None,2024-12-08
CUS0002859,2859,DLX,Non-Smoking,High Floor,2024-08-07
CUS0002860,2860,SUT,Smoking,High Floor,2025-08-20
CUS0002861,2861,DLX,Non-Smoking,Near Elevator,2024-11-27
CUS0002862,2862,EXC,Non-Smoking,Near Elevator,2025-10-23
CUS0002863,2863,DLX,Non-Smoking,None,2024-12-13
CUS0002864,2864,SUT,Non-Smoking,Near Elevator,2026-05-15
CUS0002865,2865,SUT,Non-Smoking,Near Elevator,2025-10-06
CUS0002866,2866,STD,Non-Smoking,Late Check-In,2026-01-07
CUS0002867,2867,SUT,Smoking,Near Elevator,2024-06-09
CUS0002868,2868,EXC,Non-Smoking,Baby Cot,2025-07-25
CUS0002869,2869,STD,Non-Smoking,None,2026-02-20
CUS0002870,2870,STD,Non-Smoking,None,2025-12-09
CUS0002871,2871,SUP,Non-Smoking,Late Check-In,2026-04-03
CUS0002872,2872,EXC,Non-Smoking,Baby Cot,2026-02-01
CUS0002873,2873,STD,Non-Smoking,Baby Cot,2024-11-25
CUS0002874,2874,STD,Non-Smoking,Late Check-In,2025-03-29
CUS0002875,2875,EXC,Non-Smoking,High Floor,2024-12-01
CUS0002876,2876,DLX,Non-Smoking,Near Elevator,2025-12-20
CUS0002877,2877,SUP,Non-Smoking,Near Elevator,2026-02-16
CUS0002878,2878,SUP,Non-Smoking,Near Elevator,2024-07-27
CUS0002879,2879,EXC,Non-Smoking,Baby Cot,2025-05-15
CUS0002880,2880,SUP,Non-Smoking,Late Check-In,2026-03-13
CUS0002881,2881,SUT,Non-Smoking,High Floor,2024-10-26
CUS0002882,2882,SUT,Non-Smoking,High Floor,2025-07-10
CUS0002883,2883,STD,Non-Smoking,Late Check-In,2025-05-20
CUS0002884,2884,SUT,Non-Smoking,None,2024-09-13
CUS0002885,2885,STD,Non-Smoking,Near Elevator,2024-08-17
CUS0002886,2886,STD,Non-Smoking,High Floor,2024-11-17
CUS0002887,2887,STD,Non-Smoking,Late Check-In,2025-11-29
CUS0002888,2888,SUT,Non-Smoking,Late Check-In,2025-12-26
CUS0002889,2889,SUT,Non-Smoking,High Floor,2025-07-14
CUS0002890,2890,SUT,Non-Smoking,High Floor,2026-02-17
CUS0002891,2891,STD,Non-Smoking,Late Check-In,2025-04-30
CUS0002892,2892,DLX,Non-Smoking,Near Elevator,2026-05-24
CUS0002893,2893,SUP,Non-Smoking,Baby Cot,2026-05-12
CUS0002894,2894,SUT,Non-Smoking,None,2024-07-17
CUS0002895,2895,SUP,Non-Smoking,Baby Cot,2026-03-10
CUS0002896,2896,DLX,Non-Smoking,Baby Cot,2025-03-11
CUS0002897,2897,SUP,Non-Smoking,Near Elevator,2024-10-30
CUS0002898,2898,DLX,Non-Smoking,Near Elevator,2025-08-05
CUS0002899,2899,DLX,Non-Smoking,Baby Cot,2025-03-08
CUS0002900,2900,EXC,Non-Smoking,Baby Cot,2025-02-24
CUS0002901,2901,SUT,Non-Smoking,Baby Cot,2025-05-12
CUS0002902,2902,SUP,Smoking,High Floor,2024-08-19
CUS0002903,2903,SUP,Non-Smoking,None,2024-07-30
CUS0002904,2904,EXC,Non-Smoking,None,2026-03-21
CUS0002905,2905,SUT,Non-Smoking,Late Check-In,2024-10-04
CUS0002906,2906,SUP,Non-Smoking,High Floor,2025-02-03
CUS0002907,2907,STD,Non-Smoking,High Floor,2025-01-30
CUS0002908,2908,DLX,Non-Smoking,Near Elevator,2024-06-10
CUS0002909,2909,SUP,Non-Smoking,Late Check-In,2025-12-23
CUS0002910,2910,STD,Non-Smoking,None,2025-05-06
CUS0002911,2911,DLX,Non-Smoking,Baby Cot,2025-05-06
CUS0002912,2912,DLX,Smoking,Baby Cot,2025-02-13
CUS0002913,2913,SUT,Non-Smoking,Near Elevator,2024-11-20
CUS0002914,2914,SUP,Non-Smoking,High Floor,2025-12-11
CUS0002915,2915,EXC,Non-Smoking,Near Elevator,2025-11-07
CUS0002916,2916,SUP,Non-Smoking,None,2025-04-12
CUS0002917,2917,SUP,Non-Smoking,None,2026-03-21
CUS0002918,2918,DLX,Non-Smoking,High Floor,2024-12-04
CUS0002919,2919,DLX,Non-Smoking,Late Check-In,2025-04-30
CUS0002920,2920,DLX,Non-Smoking,Baby Cot,2025-04-14
CUS0002921,2921,SUP,Non-Smoking,Late Check-In,2025-03-17
CUS0002922,2922,DLX,Non-Smoking,High Floor,2024-08-18
CUS0002923,2923,SUT,Non-Smoking,High Floor,2024-12-23
CUS0002924,2924,STD,Non-Smoking,Near Elevator,2026-03-09
CUS0002925,2925,STD,Non-Smoking,Late Check-In,2025-07-13
CUS0002926,2926,SUP,Non-Smoking,High Floor,2024-07-16
CUS0002927,2927,SUT,Non-Smoking,Late Check-In,2024-09-04
CUS0002928,2928,SUP,Non-Smoking,High Floor,2024-07-20
CUS0002929,2929,SUT,Non-Smoking,None,2024-07-14
CUS0002930,2930,DLX,Non-Smoking,Baby Cot,2025-12-15
CUS0002931,2931,SUT,Non-Smoking,Late Check-In,2025-10-26
CUS0002932,2932,SUT,Smoking,Late Check-In,2025-09-01
CUS0002933,2933,SUT,Smoking,Near Elevator,2024-09-10
CUS0002934,2934,SUT,Non-Smoking,Late Check-In,2025-01-30
CUS0002935,2935,SUP,Non-Smoking,Late Check-In,2025-11-20
CUS0002936,2936,SUT,Non-Smoking,None,2025-01-26
CUS0002937,2937,STD,Non-Smoking,Late Check-In,2025-09-11
CUS0002938,2938,DLX,Smoking,Baby Cot,2026-01-02
CUS0002939,2939,STD,Non-Smoking,Late Check-In,2025-10-06
CUS0002940,2940,DLX,Non-Smoking,High Floor,2025-02-15
CUS0002941,2941,SUT,Non-Smoking,Late Check-In,2026-03-25
CUS0002942,2942,SUT,Non-Smoking,Near Elevator,2026-05-14
CUS0002943,2943,DLX,Smoking,Late Check-In,2026-04-27
CUS0002944,2944,STD,Non-Smoking,High Floor,2024-07-10
CUS0002945,2945,DLX,Non-Smoking,Near Elevator,2025-02-14
CUS0002946,2946,SUP,Non-Smoking,None,2024-07-22
CUS0002947,2947,STD,Non-Smoking,High Floor,2024-09-20
CUS0002948,2948,STD,Non-Smoking,None,2025-06-30
CUS0002949,2949,DLX,Non-Smoking,High Floor,2024-11-28
CUS0002950,2950,SUT,Smoking,High Floor,2024-11-26
CUS0002951,2951,DLX,Smoking,High Floor,2024-06-02
CUS0002952,2952,SUT,Non-Smoking,None,2024-06-25
CUS0002953,2953,DLX,Non-Smoking,Late Check-In,2024-12-18
CUS0002954,2954,SUT,Non-Smoking,Baby Cot,2025-06-01
CUS0002955,2955,STD,Non-Smoking,Late Check-In,2025-09-01
CUS0002956,2956,DLX,Non-Smoking,None,2026-04-15
CUS0002957,2957,SUT,Smoking,Late Check-In,2025-10-20
CUS0002958,2958,SUP,Smoking,High Floor,2025-04-08
CUS0002959,2959,SUP,Non-Smoking,Late Check-In,2024-09-28
CUS0002960,2960,SUP,Smoking,Late Check-In,2025-04-17
CUS0002961,2961,DLX,Non-Smoking,None,2025-10-13
CUS0002962,2962,SUT,Non-Smoking,Near Elevator,2026-02-11
CUS0002963,2963,STD,Non-Smoking,Baby Cot,2025-05-24
CUS0002964,2964,SUT,Non-Smoking,High Floor,2026-03-25
CUS0002965,2965,DLX,Non-Smoking,None,2025-08-10
CUS0002966,2966,DLX,Smoking,Late Check-In,2024-10-19
CUS0002967,2967,EXC,Non-Smoking,High Floor,2025-01-13
CUS0002968,2968,SUP,Non-Smoking,Baby Cot,2025-11-17
CUS0002969,2969,SUT,Non-Smoking,High Floor,2025-10-06
CUS0002970,2970,DLX,Non-Smoking,High Floor,2025-10-19
CUS0002971,2971,SUP,Non-Smoking,High Floor,2025-10-07
CUS0002972,2972,EXC,Non-Smoking,Late Check-In,2025-01-03
CUS0002973,2973,STD,Non-Smoking,None,2026-01-08
CUS0002974,2974,SUT,Non-Smoking,None,2024-07-20
CUS0002975,2975,STD,Non-Smoking,Near Elevator,2024-07-04
CUS0002976,2976,SUT,Non-Smoking,None,2026-02-11
CUS0002977,2977,EXC,Smoking,Late Check-In,2024-08-09
CUS0002978,2978,SUP,Non-Smoking,Baby Cot,2024-11-05
CUS0002979,2979,DLX,Non-Smoking,Near Elevator,2026-01-09
CUS0002980,2980,STD,Non-Smoking,Late Check-In,2025-05-03
CUS0002981,2981,EXC,Non-Smoking,Late Check-In,2026-02-05
CUS0002982,2982,DLX,Non-Smoking,High Floor,2025-05-05
CUS0002983,2983,SUT,Smoking,Near Elevator,2026-03-30
CUS0002984,2984,SUT,Smoking,Near Elevator,2025-12-11
CUS0002985,2985,SUT,Non-Smoking,High Floor,2026-05-11
CUS0002986,2986,SUP,Non-Smoking,Late Check-In,2025-08-13
CUS0002987,2987,STD,Non-Smoking,High Floor,2026-02-15
CUS0002988,2988,SUT,Smoking,High Floor,2025-12-12
CUS0002989,2989,SUP,Non-Smoking,Baby Cot,2025-08-22
CUS0002990,2990,EXC,Non-Smoking,Baby Cot,2026-04-19
CUS0002991,2991,SUP,Non-Smoking,Near Elevator,2025-10-12
CUS0002992,2992,SUP,Smoking,High Floor,2025-01-24
CUS0002993,2993,STD,Non-Smoking,None,2024-06-05
CUS0002994,2994,STD,Non-Smoking,None,2025-10-04
CUS0002995,2995,STD,Non-Smoking,High Floor,2025-12-03
CUS0002996,2996,DLX,Non-Smoking,Near Elevator,2025-03-19
CUS0002997,2997,DLX,Non-Smoking,None,2026-02-25
CUS0002998,2998,DLX,Non-Smoking,None,2025-03-21
CUS0002999,2999,SUP,Smoking,High Floor,2024-06-12
CUS0003000,3000,SUP,Non-Smoking,None,2025-01-13
CUS0003001,3001,SUP,Smoking,High Floor,2026-02-24
CUS0003002,3002,SUT,Smoking,Late Check-In,2026-03-16
CUS0003003,3003,SUT,Non-Smoking,High Floor,2025-03-10
CUS0003004,3004,STD,Non-Smoking,None,2025-11-23
CUS0003005,3005,SUT,Non-Smoking,None,2024-06-25
CUS0003006,3006,SUP,Non-Smoking,High Floor,2026-01-05
CUS0003007,3007,DLX,Non-Smoking,Baby Cot,2025-04-22
CUS0003008,3008,DLX,Non-Smoking,None,2025-05-15
CUS0003009,3009,EXC,Smoking,Baby Cot,2024-11-02
CUS0003010,3010,SUP,Non-Smoking,Late Check-In,2024-12-15
CUS0003011,3011,EXC,Non-Smoking,High Floor,2025-04-15
CUS0003012,3012,DLX,Non-Smoking,Near Elevator,2025-02-05
CUS0003013,3013,EXC,Non-Smoking,Near Elevator,2024-06-04
CUS0003014,3014,SUP,Non-Smoking,Near Elevator,2024-10-15
CUS0003015,3015,EXC,Non-Smoking,Late Check-In,2026-02-06
CUS0003016,3016,DLX,Non-Smoking,None,2025-01-19
CUS0003017,3017,SUT,Non-Smoking,None,2026-04-24
CUS0003018,3018,STD,Non-Smoking,High Floor,2025-03-09
CUS0003019,3019,SUT,Non-Smoking,Late Check-In,2025-09-17
CUS0003020,3020,SUT,Smoking,Baby Cot,2026-04-24
CUS0003021,3021,STD,Non-Smoking,Near Elevator,2025-03-30
CUS0003022,3022,EXC,Smoking,None,2025-03-24
CUS0003023,3023,SUT,Non-Smoking,Near Elevator,2024-09-06
CUS0003024,3024,DLX,Smoking,None,2026-03-17
CUS0003025,3025,EXC,Non-Smoking,Late Check-In,2024-10-25
CUS0003026,3026,SUT,Smoking,None,2025-04-10
CUS0003027,3027,EXC,Smoking,Near Elevator,2025-09-27
CUS0003028,3028,STD,Non-Smoking,High Floor,2025-06-02
CUS0003029,3029,SUP,Non-Smoking,None,2024-07-12
CUS0003030,3030,SUP,Non-Smoking,Near Elevator,2025-01-23
CUS0003031,3031,EXC,Smoking,High Floor,2025-04-27
CUS0003032,3032,EXC,Non-Smoking,High Floor,2025-11-08
CUS0003033,3033,SUP,Non-Smoking,Near Elevator,2026-04-18
CUS0003034,3034,EXC,Non-Smoking,Late Check-In,2026-05-04
CUS0003035,3035,SUP,Non-Smoking,Baby Cot,2025-04-28
CUS0003036,3036,SUP,Non-Smoking,Late Check-In,2026-03-01
CUS0003037,3037,SUT,Non-Smoking,Near Elevator,2024-10-03
CUS0003038,3038,STD,Non-Smoking,None,2025-07-16
CUS0003039,3039,EXC,Non-Smoking,None,2025-02-18
CUS0003040,3040,EXC,Non-Smoking,Late Check-In,2025-03-03
CUS0003041,3041,DLX,Non-Smoking,High Floor,2025-05-23
CUS0003042,3042,SUP,Non-Smoking,Baby Cot,2024-10-15
CUS0003043,3043,SUP,Non-Smoking,High Floor,2025-12-05
CUS0003044,3044,EXC,Non-Smoking,Near Elevator,2024-06-21
CUS0003045,3045,SUT,Non-Smoking,High Floor,2024-09-16
CUS0003046,3046,SUP,Non-Smoking,Near Elevator,2024-06-19
CUS0003047,3047,STD,Smoking,Near Elevator,2026-05-08
CUS0003048,3048,SUT,Non-Smoking,Near Elevator,2025-10-20
CUS0003049,3049,STD,Non-Smoking,Baby Cot,2025-12-24
CUS0003050,3050,EXC,Non-Smoking,None,2025-08-07
CUS0003051,3051,STD,Non-Smoking,Late Check-In,2025-01-30
CUS0003052,3052,SUT,Smoking,Near Elevator,2026-03-03
CUS0003053,3053,SUP,Smoking,Late Check-In,2026-03-22
CUS0003054,3054,SUT,Non-Smoking,Near Elevator,2026-02-21
CUS0003055,3055,SUT,Non-Smoking,Late Check-In,2024-11-25
CUS0003056,3056,STD,Non-Smoking,High Floor,2025-04-02
CUS0003057,3057,EXC,Smoking,Baby Cot,2024-08-17
CUS0003058,3058,SUP,Smoking,Baby Cot,2026-02-03
CUS0003059,3059,SUT,Non-Smoking,Near Elevator,2025-01-21
CUS0003060,3060,SUT,Smoking,Late Check-In,2024-07-19
CUS0003061,3061,SUP,Non-Smoking,None,2025-02-21
CUS0003062,3062,EXC,Smoking,Late Check-In,2024-12-15
CUS0003063,3063,SUP,Non-Smoking,High Floor,2024-07-14
CUS0003064,3064,STD,Non-Smoking,High Floor,2024-06-22
CUS0003065,3065,SUT,Non-Smoking,None,2026-03-06
CUS0003066,3066,SUT,Non-Smoking,Near Elevator,2024-12-13
CUS0003067,3067,STD,Non-Smoking,Baby Cot,2026-04-18
CUS0003068,3068,SUP,Non-Smoking,Baby Cot,2024-09-13
CUS0003069,3069,STD,Smoking,None,2026-03-09
CUS0003070,3070,SUT,Non-Smoking,Baby Cot,2024-12-18
CUS0003071,3071,SUT,Non-Smoking,High Floor,2025-09-20
CUS0003072,3072,DLX,Non-Smoking,None,2024-12-12
CUS0003073,3073,SUT,Non-Smoking,Baby Cot,2025-05-12
CUS0003074,3074,DLX,Non-Smoking,None,2024-08-23
CUS0003075,3075,SUT,Non-Smoking,High Floor,2025-05-07
CUS0003076,3076,EXC,Non-Smoking,None,2025-08-18
CUS0003077,3077,SUT,Non-Smoking,Late Check-In,2025-09-10
CUS0003078,3078,DLX,Non-Smoking,High Floor,2026-03-08
CUS0003079,3079,DLX,Non-Smoking,High Floor,2026-01-12
CUS0003080,3080,STD,Non-Smoking,Near Elevator,2025-01-11
CUS0003081,3081,DLX,Non-Smoking,Near Elevator,2024-11-05
CUS0003082,3082,SUT,Non-Smoking,High Floor,2025-03-27
CUS0003083,3083,EXC,Non-Smoking,Baby Cot,2025-07-19
CUS0003084,3084,SUP,Smoking,High Floor,2024-05-31
CUS0003085,3085,EXC,Non-Smoking,High Floor,2026-04-02
CUS0003086,3086,DLX,Non-Smoking,High Floor,2024-09-02
CUS0003087,3087,SUT,Non-Smoking,High Floor,2025-11-17
CUS0003088,3088,SUP,Non-Smoking,None,2025-12-20
CUS0003089,3089,STD,Smoking,None,2025-10-20
CUS0003090,3090,SUP,Non-Smoking,Late Check-In,2024-07-01
CUS0003091,3091,DLX,Non-Smoking,Late Check-In,2026-03-18
CUS0003092,3092,SUP,Non-Smoking,Baby Cot,2025-02-17
CUS0003093,3093,SUT,Non-Smoking,Baby Cot,2025-06-09
CUS0003094,3094,SUP,Smoking,High Floor,2024-09-28
CUS0003095,3095,SUP,Non-Smoking,High Floor,2024-08-17
CUS0003096,3096,SUT,Non-Smoking,High Floor,2024-12-03
CUS0003097,3097,SUT,Non-Smoking,Late Check-In,2024-07-04
CUS0003098,3098,STD,Non-Smoking,Near Elevator,2025-06-01
CUS0003099,3099,SUT,Non-Smoking,Late Check-In,2024-05-30
CUS0003100,3100,SUT,Non-Smoking,Near Elevator,2025-06-29
CUS0003101,3101,STD,Non-Smoking,Near Elevator,2024-10-13
CUS0003102,3102,EXC,Non-Smoking,High Floor,2025-08-24
CUS0003103,3103,SUP,Non-Smoking,Near Elevator,2025-11-08
CUS0003104,3104,EXC,Non-Smoking,Late Check-In,2024-12-28
CUS0003105,3105,SUT,Non-Smoking,None,2025-10-04
CUS0003106,3106,DLX,Smoking,Near Elevator,2026-01-08
CUS0003107,3107,SUT,Smoking,Baby Cot,2025-07-23
CUS0003108,3108,EXC,Non-Smoking,Late Check-In,2024-08-04
CUS0003109,3109,EXC,Non-Smoking,Baby Cot,2024-07-03
CUS0003110,3110,SUT,Smoking,Near Elevator,2024-08-07
CUS0003111,3111,SUP,Non-Smoking,None,2026-04-08
CUS0003112,3112,STD,Non-Smoking,Near Elevator,2025-01-23
CUS0003113,3113,EXC,Non-Smoking,Baby Cot,2025-01-23
CUS0003114,3114,EXC,Non-Smoking,Baby Cot,2026-02-25
CUS0003115,3115,SUP,Non-Smoking,Near Elevator,2025-07-30
CUS0003116,3116,DLX,Non-Smoking,High Floor,2024-10-01
CUS0003117,3117,DLX,Non-Smoking,Near Elevator,2026-04-15
CUS0003118,3118,SUP,Non-Smoking,None,2025-11-26
CUS0003119,3119,SUT,Non-Smoking,Baby Cot,2026-03-15
CUS0003120,3120,SUT,Non-Smoking,None,2024-11-08
CUS0003121,3121,DLX,Non-Smoking,Baby Cot,2025-01-08
CUS0003122,3122,STD,Non-Smoking,Late Check-In,2025-11-09
CUS0003123,3123,EXC,Non-Smoking,Late Check-In,2024-10-04
CUS0003124,3124,SUP,Non-Smoking,Near Elevator,2026-01-22
CUS0003125,3125,SUP,Non-Smoking,None,2025-12-09
CUS0003126,3126,SUT,Non-Smoking,None,2025-08-26
CUS0003127,3127,SUT,Smoking,Near Elevator,2024-08-06
CUS0003128,3128,SUT,Smoking,Near Elevator,2024-12-13
CUS0003129,3129,EXC,Smoking,Late Check-In,2025-05-08
CUS0003130,3130,SUT,Non-Smoking,None,2026-02-27
CUS0003131,3131,SUT,Non-Smoking,None,2025-08-14
CUS0003132,3132,DLX,Non-Smoking,None,2025-12-11
CUS0003133,3133,STD,Non-Smoking,Baby Cot,2024-06-17
CUS0003134,3134,SUT,Non-Smoking,Baby Cot,2024-10-22
CUS0003135,3135,STD,Non-Smoking,Baby Cot,2026-02-08
CUS0003136,3136,EXC,Non-Smoking,None,2025-06-17
CUS0003137,3137,EXC,Smoking,Near Elevator,2026-01-21
CUS0003138,3138,SUT,Non-Smoking,Baby Cot,2024-07-03
CUS0003139,3139,SUP,Smoking,High Floor,2026-02-05
CUS0003140,3140,STD,Non-Smoking,Late Check-In,2026-03-17
CUS0003141,3141,STD,Non-Smoking,High Floor,2025-07-06
CUS0003142,3142,STD,Non-Smoking,None,2024-09-15
CUS0003143,3143,SUP,Non-Smoking,High Floor,2024-07-27
CUS0003144,3144,EXC,Non-Smoking,Baby Cot,2025-02-28
CUS0003145,3145,DLX,Non-Smoking,Near Elevator,2026-02-26
CUS0003146,3146,DLX,Non-Smoking,None,2025-11-09
CUS0003147,3147,STD,Non-Smoking,Baby Cot,2024-06-27
CUS0003148,3148,SUP,Smoking,High Floor,2025-10-26
CUS0003149,3149,SUP,Non-Smoking,None,2024-11-29
CUS0003150,3150,STD,Non-Smoking,Late Check-In,2024-08-04
CUS0003151,3151,SUT,Non-Smoking,Late Check-In,2025-04-15
CUS0003152,3152,STD,Non-Smoking,High Floor,2024-06-15
CUS0003153,3153,SUP,Smoking,None,2025-07-13
CUS0003154,3154,EXC,Non-Smoking,Late Check-In,2024-08-21
CUS0003155,3155,SUT,Non-Smoking,None,2025-02-13
CUS0003156,3156,SUT,Non-Smoking,Near Elevator,2026-01-22
CUS0003157,3157,EXC,Non-Smoking,High Floor,2025-03-20
CUS0003158,3158,EXC,Non-Smoking,Late Check-In,2024-06-12
CUS0003159,3159,STD,Non-Smoking,Late Check-In,2025-05-31
CUS0003160,3160,STD,Smoking,Baby Cot,2024-07-28
CUS0003161,3161,DLX,Non-Smoking,None,2025-01-11
CUS0003162,3162,SUT,Non-Smoking,Late Check-In,2024-08-06
CUS0003163,3163,DLX,Non-Smoking,High Floor,2026-02-22
CUS0003164,3164,STD,Smoking,Late Check-In,2024-07-01
CUS0003165,3165,SUT,Non-Smoking,Near Elevator,2025-05-18
CUS0003166,3166,SUP,Non-Smoking,Near Elevator,2024-08-12
CUS0003167,3167,SUT,Non-Smoking,Near Elevator,2026-02-18
CUS0003168,3168,STD,Non-Smoking,None,2026-02-07
CUS0003169,3169,DLX,Non-Smoking,None,2025-06-05
CUS0003170,3170,STD,Non-Smoking,None,2024-11-24
CUS0003171,3171,EXC,Smoking,Late Check-In,2026-02-15
CUS0003172,3172,EXC,Non-Smoking,Late Check-In,2025-10-30
CUS0003173,3173,SUP,Non-Smoking,High Floor,2024-11-11
CUS0003174,3174,DLX,Smoking,Baby Cot,2026-03-07
CUS0003175,3175,SUT,Non-Smoking,Baby Cot,2025-02-17
CUS0003176,3176,SUT,Non-Smoking,Baby Cot,2024-10-16
CUS0003177,3177,SUT,Non-Smoking,None,2024-09-20
CUS0003178,3178,SUT,Smoking,Late Check-In,2025-07-21
CUS0003179,3179,SUP,Non-Smoking,Baby Cot,2026-04-14
CUS0003180,3180,SUT,Non-Smoking,None,2024-06-01
CUS0003181,3181,STD,Non-Smoking,Baby Cot,2025-01-08
CUS0003182,3182,STD,Non-Smoking,Near Elevator,2025-07-02
CUS0003183,3183,DLX,Non-Smoking,Late Check-In,2024-11-15
CUS0003184,3184,SUP,Non-Smoking,Late Check-In,2024-10-07
CUS0003185,3185,DLX,Non-Smoking,Late Check-In,2025-11-21
CUS0003186,3186,SUT,Non-Smoking,Baby Cot,2026-03-29
CUS0003187,3187,STD,Non-Smoking,High Floor,2025-09-29
CUS0003188,3188,DLX,Smoking,Late Check-In,2025-06-03
CUS0003189,3189,EXC,Non-Smoking,Baby Cot,2026-03-19
CUS0003190,3190,STD,Non-Smoking,High Floor,2025-09-17
CUS0003191,3191,SUT,Smoking,Baby Cot,2025-05-25
CUS0003192,3192,SUP,Non-Smoking,High Floor,2025-06-21
CUS0003193,3193,DLX,Non-Smoking,High Floor,2025-10-20
CUS0003194,3194,EXC,Non-Smoking,None,2026-05-08
CUS0003195,3195,EXC,Non-Smoking,Near Elevator,2024-06-13
CUS0003196,3196,SUP,Smoking,Near Elevator,2025-10-09
CUS0003197,3197,STD,Non-Smoking,Late Check-In,2026-02-15
CUS0003198,3198,DLX,Non-Smoking,High Floor,2025-10-03
CUS0003199,3199,DLX,Non-Smoking,High Floor,2024-08-25
CUS0003200,3200,SUT,Non-Smoking,Baby Cot,2025-08-08
CUS0003201,3201,EXC,Non-Smoking,Near Elevator,2026-02-19
CUS0003202,3202,STD,Non-Smoking,Late Check-In,2025-02-18
CUS0003203,3203,SUP,Non-Smoking,Late Check-In,2025-07-31
CUS0003204,3204,DLX,Smoking,Near Elevator,2024-10-30
CUS0003205,3205,STD,Non-Smoking,Near Elevator,2026-04-16
CUS0003206,3206,STD,Smoking,None,2026-01-02
CUS0003207,3207,SUT,Non-Smoking,Near Elevator,2026-01-01
CUS0003208,3208,EXC,Non-Smoking,None,2024-10-23
CUS0003209,3209,SUT,Non-Smoking,None,2025-02-16
CUS0003210,3210,SUP,Smoking,High Floor,2025-04-11
CUS0003211,3211,DLX,Smoking,None,2025-04-24
CUS0003212,3212,SUP,Non-Smoking,High Floor,2026-03-25
CUS0003213,3213,DLX,Non-Smoking,Late Check-In,2025-11-29
CUS0003214,3214,EXC,Non-Smoking,Baby Cot,2025-12-22
CUS0003215,3215,STD,Smoking,None,2024-10-17
CUS0003216,3216,SUT,Smoking,Near Elevator,2024-08-19
CUS0003217,3217,EXC,Non-Smoking,Late Check-In,2024-05-26
CUS0003218,3218,STD,Non-Smoking,Late Check-In,2025-06-28
CUS0003219,3219,SUP,Non-Smoking,Near Elevator,2025-03-07
CUS0003220,3220,SUP,Smoking,Near Elevator,2024-08-02
CUS0003221,3221,SUP,Smoking,Baby Cot,2025-02-07
CUS0003222,3222,DLX,Non-Smoking,Near Elevator,2026-02-24
CUS0003223,3223,SUP,Non-Smoking,Baby Cot,2026-03-24
CUS0003224,3224,SUP,Smoking,Near Elevator,2024-10-09
CUS0003225,3225,EXC,Non-Smoking,None,2025-12-11
CUS0003226,3226,SUT,Non-Smoking,High Floor,2025-07-04
CUS0003227,3227,STD,Non-Smoking,None,2025-03-10
CUS0003228,3228,DLX,Non-Smoking,High Floor,2025-10-19
CUS0003229,3229,EXC,Non-Smoking,Near Elevator,2025-07-15
CUS0003230,3230,SUT,Non-Smoking,Late Check-In,2025-03-05
CUS0003231,3231,SUP,Smoking,Late Check-In,2025-12-30
CUS0003232,3232,SUT,Non-Smoking,Near Elevator,2025-01-11
CUS0003233,3233,DLX,Smoking,Near Elevator,2025-10-14
CUS0003234,3234,SUT,Non-Smoking,High Floor,2025-08-17
CUS0003235,3235,SUP,Non-Smoking,High Floor,2025-08-28
CUS0003236,3236,EXC,Non-Smoking,Late Check-In,2025-10-22
CUS0003237,3237,SUT,Non-Smoking,Near Elevator,2026-04-15
CUS0003238,3238,EXC,Non-Smoking,Near Elevator,2024-05-28
CUS0003239,3239,SUP,Non-Smoking,High Floor,2024-09-22
CUS0003240,3240,SUT,Non-Smoking,Baby Cot,2024-11-12
CUS0003241,3241,SUP,Smoking,Late Check-In,2024-07-04
CUS0003242,3242,SUT,Non-Smoking,None,2025-10-12
CUS0003243,3243,SUP,Non-Smoking,Baby Cot,2024-10-22
CUS0003244,3244,SUT,Non-Smoking,Near Elevator,2025-08-27
