payment_id,payment_reference,invoice_number,customer_key,transaction_date,transaction_time,payment_method_id,currency_code,payment_gateway,payment_status,gross_amount_usd,discount_amount_usd,tax_amount_usd,net_amount_usd,refund_amount_usd,gateway_fee_usd,installment_months,source_type,source_reference
PAY00007181,f6d05dd7-7c02-4dce-9e64-6fdede956b5b,INV00007181,136,2025-04-11,12:12:40,5,USD,Stripe,Completed,1265.26,126.53,125.26,1263.99,0.0,25.28,0,HOTEL,REF76690708
PAY00007182,f28cbda7-40f8-41b1-a8da-5c30c1e9f438,INV00007182,2337,2026-03-11,13:36:01,3,THB,PayPal,Completed,708.55,35.43,74.04,747.16,0.0,14.94,0,HOTEL,REF18188448
PAY00007183,df5d5662-7084-4f55-b479-6e06c3cfcfd3,INV00007183,2319,2025-06-25,11:12:41,5,THB,Xendit,Completed,543.07,27.15,56.75,572.67,0.0,11.45,0,HOTEL,REF06516404
PAY00007184,bf15c143-0d57-443b-be53-82bdc369b7fd,INV00007184,1611,2024-12-03,16:27:53,7,THB,Stripe,Pending,158.42,0.0,17.43,175.85,0.0,3.52,12,HOTEL,REF04191038
PAY00007185,172dd82c-7e83-415e-a4ef-1a37c0eb59a7,INV00007185,4304,2025-06-03,07:27:00,7,MYR,Xendit,Completed,1273.63,0.0,140.1,1413.73,0.0,28.27,12,FLIGHT,REF49070680
PAY00007186,eb89a937-46d6-40bd-bf43-2a950363c8ed,INV00007186,3388,2025-12-18,21:28:46,2,SGD,Xendit,Completed,755.22,0.0,83.07,838.29,0.0,16.77,6,FLIGHT,REF08346165
PAY00007187,2c210dfe-2c28-4613-ba0c-8fc128600857,INV00007187,4951,2025-02-04,00:59:57,6,IDR,Xendit,Completed,565.03,0.0,62.15,627.18,0.0,12.54,0,HOTEL,REF87464065
PAY00007188,1c790b49-8698-4449-a9ca-e10c0919b6b8,INV00007188,772,2026-02-21,18:55:14,4,THB,Stripe,Pending,1200.34,60.02,125.44,1265.76,0.0,25.32,3,FLIGHT,REF37076173
PAY00007189,aacefa0a-e06a-41ea-a5c3-074fedba406f,INV00007189,3098,2024-11-05,05:32:30,5,USD,Stripe,Completed,423.64,21.18,44.27,446.73,64.56,8.93,3,FLIGHT,REF53741253
PAY00007190,7ed383cd-090e-4593-8549-2fd680f04287,INV00007190,209,2025-11-14,11:53:48,4,MYR,PayPal,Completed,469.04,23.45,49.01,494.6,0.0,9.89,0,FLIGHT,REF00883302
PAY00007191,0ed616aa-ca66-45e1-8958-2938b744dce4,INV00007191,3491,2024-10-07,03:51:14,9,IDR,PayPal,Completed,272.19,13.61,28.44,287.02,0.0,5.74,3,FLIGHT,REF50390638
PAY00007192,5787e92e-eec1-412b-9f86-c8442f365a73,INV00007192,3436,2025-05-29,16:50:09,6,JPY,Xendit,Completed,720.2,0.0,79.22,799.42,306.6,15.99,3,FLIGHT,REF38817405
PAY00007193,5af3cb43-be59-479f-a833-41c9cb3e892e,INV00007193,544,2025-03-24,20:02:15,5,THB,Midtrans,Completed,356.24,35.62,35.27,355.89,0.0,7.12,3,HOTEL,REF26963070
PAY00007194,ebc11b06-85e0-47be-b7b4-bd2fd1ac46ed,INV00007194,4321,2025-09-19,01:54:49,4,USD,Midtrans,Completed,171.09,17.11,16.94,170.92,0.0,3.42,0,HOTEL,REF22331596
PAY00007195,6aa054a7-c96c-4a57-8505-c1c0e73bdcc7,INV00007195,1448,2025-08-03,09:08:56,7,SGD,Midtrans,Pending,591.33,29.57,61.79,623.55,0.0,12.47,0,HOTEL,REF21001860
PAY00007196,d958646d-ec0a-4c14-8b1f-05dc3c29107b,INV00007196,2503,2025-10-20,02:56:34,9,SGD,Xendit,Pending,1307.96,65.4,136.68,1379.24,0.0,27.58,12,HOTEL,REF93704471
PAY00007197,d4a52377-34b9-45ce-94bd-b679250beeeb,INV00007197,340,2025-05-18,21:59:21,4,SGD,Adyen,Completed,1261.74,126.17,124.91,1260.48,0.0,25.21,6,HOTEL,REF11282835
PAY00007198,04bf2972-c007-4985-8b5f-754ba6a7b752,INV00007198,2692,2025-03-16,08:15:54,2,USD,PayPal,Completed,1093.22,0.0,120.25,1213.47,0.0,24.27,6,HOTEL,REF80987680
PAY00007199,84c579e6-837e-4f7d-a268-4a5f88a3a4cd,INV00007199,929,2026-03-19,11:01:07,5,IDR,Adyen,Pending,188.39,9.42,19.69,198.66,0.0,3.97,0,FLIGHT,REF43774508
PAY00007200,15abd24d-f2e1-4f1a-861d-06e96f9a2ff6,INV00007200,2374,2025-06-05,22:25:12,4,IDR,Midtrans,Completed,72.05,3.6,7.53,75.98,0.0,1.52,0,FLIGHT,REF69824084
PAY00007201,b2a8e3ed-8098-404f-9900-252659261b01,INV00007201,4869,2026-01-14,17:13:31,6,IDR,Stripe,Completed,1314.35,65.72,137.35,1385.98,0.0,27.72,3,FLIGHT,REF62060961
PAY00007202,b781a4a6-6e4d-4162-be28-1f80cef66791,INV00007202,542,2025-09-23,20:21:51,7,SGD,Stripe,Completed,281.89,0.0,31.01,312.9,0.0,6.26,6,FLIGHT,REF43651118
PAY00007203,06e4ee62-3cb7-4f7e-98e8-6f176af3dfe6,INV00007203,4644,2025-07-24,15:43:47,3,IDR,Midtrans,Completed,70.79,0.0,7.79,78.58,0.0,1.57,3,HOTEL,REF73982458
PAY00007204,1badf371-9fc1-428c-ba4e-050fff8b233a,INV00007204,3668,2025-11-11,06:16:50,3,SGD,Stripe,Completed,778.07,77.81,77.03,777.29,0.0,15.55,6,FLIGHT,REF65153312
PAY00007205,d8467aa5-e67b-42d5-8d7b-781d989e216b,INV00007205,466,2025-12-21,20:32:55,5,MYR,Stripe,Completed,1357.88,0.0,149.37,1507.25,0.0,30.14,12,FLIGHT,REF17376124
PAY00007206,ed13bc9f-c788-4419-8550-3221b98de11b,INV00007206,4508,2024-12-28,04:55:28,5,JPY,Midtrans,Refunded,76.68,3.83,8.01,80.86,0.0,1.62,12,FLIGHT,REF50552022
PAY00007207,ad13eed8-d45d-4c33-a144-692f8df10cf9,INV00007207,1311,2026-01-31,21:31:35,2,IDR,Midtrans,Completed,1393.21,139.32,137.93,1391.82,0.0,27.84,6,FLIGHT,REF03832423
PAY00007208,4bc527cb-efda-4fcd-b68c-7bb36b099e28,INV00007208,201,2025-06-03,01:24:04,7,THB,Xendit,Failed,633.88,0.0,69.73,703.61,0.0,14.07,6,FLIGHT,REF07097745
PAY00007209,9eb484c9-0fac-4bcd-a97f-8406387e3440,INV00007209,3813,2025-10-12,18:49:17,8,THB,Adyen,Refunded,722.02,72.2,71.48,721.3,0.0,14.43,0,FLIGHT,REF66128464
PAY00007210,f3a2606b-ffe8-4953-a1a8-2cd3d59c13b1,INV00007210,4114,2024-09-23,06:30:27,4,THB,Midtrans,Completed,157.71,0.0,17.35,175.06,0.0,3.5,6,HOTEL,REF68923939
PAY00007211,e3b77bbf-8018-4bf7-8414-c3a8abb67532,INV00007211,4448,2024-10-04,10:52:47,1,JPY,PayPal,Completed,1482.47,0.0,163.07,1645.54,0.0,32.91,12,HOTEL,REF72932673
PAY00007212,12bcafa5-62b9-4e91-96dd-6c3568653b64,INV00007212,101,2025-07-02,05:16:42,8,MYR,Midtrans,Pending,996.88,49.84,104.17,1051.21,0.0,21.02,6,HOTEL,REF94766792
PAY00007213,1260afe7-5e49-44b4-99ff-6f6f44b8e155,INV00007213,3398,2025-12-03,21:57:09,4,MYR,Adyen,Completed,654.32,32.72,68.38,689.98,0.0,13.8,0,HOTEL,REF84069391
PAY00007214,fdc615f7-2417-4f52-b607-62448880651a,INV00007214,2836,2025-11-15,07:56:10,3,THB,Adyen,Completed,1455.22,72.76,152.07,1534.53,0.0,30.69,0,HOTEL,REF26126447
PAY00007215,bb566ded-1eae-4ff6-9eda-ee96567ef026,INV00007215,3160,2025-09-07,21:45:05,5,SGD,Xendit,Refunded,1125.14,0.0,123.77,1248.91,0.0,24.98,6,FLIGHT,REF62046169
PAY00007216,7879b8f9-6950-4ffd-beed-ab3264937643,INV00007216,3986,2024-09-14,09:05:31,4,THB,Stripe,Completed,372.7,0.0,41.0,413.7,0.0,8.27,0,HOTEL,REF40369967
PAY00007217,39b38083-6808-4fda-91d5-8420b3a9a73e,INV00007217,3708,2026-05-06,20:21:05,3,MYR,Xendit,Completed,1404.26,140.43,139.02,1402.85,0.0,28.06,0,FLIGHT,REF68107700
PAY00007218,8375aa66-f556-48dc-8ea0-fa9974320534,INV00007218,808,2024-06-21,14:40:50,2,SGD,PayPal,Failed,155.35,15.54,15.38,155.19,0.0,3.1,3,FLIGHT,REF07113480
PAY00007219,75e57030-5ae8-4cf8-9124-20e300e8f18e,INV00007219,2004,2024-06-25,00:55:04,4,USD,Midtrans,Completed,278.66,27.87,27.59,278.38,0.0,5.57,0,FLIGHT,REF00625006
PAY00007220,52d01562-03ed-4a04-9d6b-c19c775c8acf,INV00007220,4347,2025-03-01,02:18:46,7,USD,Xendit,Completed,528.57,26.43,55.24,557.38,0.0,11.15,12,HOTEL,REF11937009
PAY00007221,098f5383-b7e8-4d4d-9fc0-ae2c750220f7,INV00007221,2915,2026-03-07,19:27:54,7,SGD,Adyen,Completed,681.87,68.19,67.5,681.18,0.0,13.62,0,FLIGHT,REF38278959
PAY00007222,61d32e58-0cbe-43d7-b3cd-9759ce22724e,INV00007222,3925,2024-12-02,23:08:38,2,USD,Xendit,Completed,1230.27,123.03,121.8,1229.04,0.0,24.58,12,FLIGHT,REF06051414
PAY00007223,d294b590-0bd0-4bd0-a4e8-0b17f2a3aba2,INV00007223,3975,2024-08-18,22:24:56,4,USD,Adyen,Pending,754.11,0.0,82.95,837.06,0.0,16.74,3,FLIGHT,REF45660297
PAY00007224,751b19a4-9b15-49f4-99b2-6a8e25e73300,INV00007224,2091,2025-06-27,11:26:59,1,MYR,Adyen,Completed,487.52,24.38,50.95,514.09,0.0,10.28,3,FLIGHT,REF60772260
PAY00007225,946c11d3-b35d-4e43-b3cb-8f2de865ccde,INV00007225,2100,2025-06-20,00:52:50,7,MYR,Adyen,Completed,70.4,3.52,7.36,74.24,0.0,1.48,0,HOTEL,REF30582769
PAY00007226,6388f05b-f50a-4179-8762-3490851cedae,INV00007226,4064,2024-10-24,20:01:24,8,THB,Xendit,Completed,413.77,41.38,40.96,413.35,0.0,8.27,6,HOTEL,REF43570512
PAY00007227,2c383896-849e-4a08-8f97-c1e6e270f3ce,INV00007227,4052,2024-06-01,18:00:02,8,SGD,PayPal,Completed,677.31,67.73,67.05,676.63,0.0,13.53,3,HOTEL,REF98557987
PAY00007228,2dddafb8-d6d2-4820-9636-677416d93a06,INV00007228,3618,2024-10-23,12:55:01,5,USD,Stripe,Completed,865.72,0.0,95.23,960.95,0.0,19.22,0,HOTEL,REF44272765
PAY00007229,e82b2a87-449a-47bc-8c02-fa3959b5fd8b,INV00007229,2920,2025-10-28,17:39:07,1,USD,Stripe,Completed,98.94,9.89,9.8,98.85,0.0,1.98,0,HOTEL,REF40287542
PAY00007230,582b7c01-7275-4846-9be8-30c152531aa8,INV00007230,1217,2024-11-05,17:12:34,4,IDR,Adyen,Completed,378.68,37.87,37.49,378.3,0.0,7.57,12,FLIGHT,REF04119948
PAY00007231,74bba310-1df1-4466-a773-6668cd1fbf24,INV00007231,4849,2025-10-01,22:55:52,3,JPY,PayPal,Completed,413.96,41.4,40.98,413.54,0.0,8.27,0,FLIGHT,REF62944754
PAY00007232,5300f3bc-3c71-4ba1-929d-d2037ade45be,INV00007232,4465,2024-09-13,07:29:55,4,MYR,PayPal,Completed,1105.73,0.0,121.63,1227.36,0.0,24.55,3,HOTEL,REF70982980
PAY00007233,3d6cd66e-bd3f-4697-be67-7f3b9227c540,INV00007233,2174,2024-09-30,13:59:50,2,MYR,Midtrans,Completed,384.22,38.42,38.04,383.84,0.0,7.68,0,FLIGHT,REF74343656
PAY00007234,37ce5c0d-0002-4d81-a30d-5cb9ce07d52b,INV00007234,312,2024-09-01,11:25:19,9,MYR,Adyen,Completed,945.66,94.57,93.62,944.71,0.0,18.89,0,HOTEL,REF27742433
PAY00007235,ec29d8b8-1df0-4f07-b68c-15a3d9a03353,INV00007235,3186,2024-07-28,02:28:26,9,THB,PayPal,Completed,725.41,72.54,71.82,724.69,0.0,14.49,6,HOTEL,REF35361370
PAY00007236,7c9fc575-88c1-4035-b271-e5b5286eb625,INV00007236,4007,2025-03-29,06:22:42,6,IDR,Stripe,Completed,1276.93,0.0,140.46,1417.39,0.0,28.35,12,HOTEL,REF01851777
PAY00007237,c94ad4ec-c4a9-420d-8c38-aa4257d3c25c,INV00007237,4233,2025-07-04,17:44:29,7,MYR,Xendit,Completed,545.26,54.53,53.98,544.71,0.0,10.89,6,FLIGHT,REF29645039
PAY00007238,2b8ed897-f618-4485-9169-cae8d14ac49d,INV00007238,1335,2024-12-24,11:49:20,1,MYR,Adyen,Completed,1073.33,107.33,106.26,1072.26,0.0,21.45,0,HOTEL,REF64206381
PAY00007239,c374478f-47c7-41a8-b6b0-015b3d8bc792,INV00007239,190,2024-11-20,09:34:00,7,THB,Xendit,Refunded,1366.91,136.69,135.32,1365.54,0.0,27.31,0,FLIGHT,REF00943774
PAY00007240,5d04cb86-4050-41c6-8647-1618fd4d89cd,INV00007240,4830,2025-06-22,08:55:55,2,SGD,Midtrans,Completed,384.89,0.0,42.34,427.23,0.0,8.54,6,FLIGHT,REF33012780
PAY00007241,65e4709d-91ad-4c43-b863-0b17015712e0,INV00007241,4124,2024-11-08,22:00:36,6,IDR,Adyen,Completed,408.59,0.0,44.94,453.53,0.0,9.07,3,HOTEL,REF19905444
PAY00007242,e9461af7-43b4-4557-8eec-01a252c3696e,INV00007242,308,2024-07-14,21:30:07,2,THB,Midtrans,Completed,1225.93,61.3,128.11,1292.74,0.0,25.85,0,FLIGHT,REF37381142
PAY00007243,cdbfa5e2-50c4-4e12-a96a-e7ab5f009bcb,INV00007243,4153,2025-08-18,10:30:32,7,SGD,PayPal,Completed,542.21,0.0,59.64,601.85,0.0,12.04,3,HOTEL,REF79460699
PAY00007244,df66b4ff-6090-4423-8f2d-9dcc0081db94,INV00007244,2622,2024-10-14,01:01:03,3,SGD,PayPal,Completed,685.52,34.28,71.64,722.88,0.0,14.46,0,HOTEL,REF94547015
PAY00007245,8681218d-bb92-4171-9494-5c56f82026c9,INV00007245,4116,2025-10-31,12:33:20,4,USD,Stripe,Completed,981.82,49.09,102.6,1035.33,0.0,20.71,6,HOTEL,REF66680106
PAY00007246,21df21e7-69d2-46f1-9437-3974eb3688ff,INV00007246,4542,2024-09-18,17:12:30,4,IDR,Midtrans,Completed,1003.59,50.18,104.88,1058.29,0.0,21.17,6,HOTEL,REF77704147
PAY00007247,d548800d-0cb2-44d9-a328-717d39f210c5,INV00007247,2656,2025-02-15,01:02:36,2,MYR,Xendit,Completed,144.42,0.0,15.89,160.31,144.65,3.21,3,FLIGHT,REF76180611
PAY00007248,d0481534-dbea-4e17-95b4-29b7e1afa2c0,INV00007248,2883,2024-10-28,03:45:01,3,MYR,PayPal,Completed,403.35,20.17,42.15,425.33,0.0,8.51,0,HOTEL,REF91447761
PAY00007249,32639e84-0530-4bb1-ab6c-068c285b8467,INV00007249,3963,2024-06-14,19:18:26,4,USD,Stripe,Completed,610.75,0.0,67.18,677.93,0.0,13.56,0,FLIGHT,REF69466531
PAY00007250,17f73cc1-3f30-45ac-bba5-6c8dd006feb4,INV00007250,3914,2024-11-05,19:28:31,6,USD,Stripe,Completed,844.19,42.21,88.22,890.2,0.0,17.8,0,HOTEL,REF68844528
PAY00007251,e96a6663-ec09-4c27-ba93-54f06c99f49a,INV00007251,3886,2025-10-12,01:27:32,5,THB,Xendit,Completed,379.06,18.95,39.61,399.72,0.0,7.99,0,HOTEL,REF01052956
PAY00007252,28d74303-3017-422f-a53f-dd7bcdcc07e7,INV00007252,1596,2025-08-13,09:21:05,3,JPY,Adyen,Completed,603.59,30.18,63.08,636.49,0.0,12.73,6,FLIGHT,REF20740661
PAY00007253,e5a77292-8475-486a-8c45-a04d9e4fff8d,INV00007253,4680,2025-02-08,16:52:46,1,SGD,Xendit,Completed,1061.28,106.13,105.07,1060.22,0.0,21.2,12,HOTEL,REF33266247
PAY00007254,4863eb6a-d25d-4a4a-850d-5d05bab14955,INV00007254,4120,2024-06-27,11:15:05,2,IDR,Stripe,Completed,171.8,0.0,18.9,190.7,0.0,3.81,0,FLIGHT,REF66647517
PAY00007255,b914ca7a-49b6-4285-8928-ee12809eb920,INV00007255,2527,2025-09-03,02:20:48,7,MYR,Xendit,Pending,896.0,44.8,93.63,944.83,0.0,18.9,0,HOTEL,REF68082576
PAY00007256,c4e7e810-6262-4b09-a3a3-714efad02b5f,INV00007256,4485,2024-07-01,00:41:56,9,SGD,PayPal,Completed,405.42,0.0,44.6,450.02,0.0,9.0,0,FLIGHT,REF12208645
PAY00007257,f1b63bd1-a798-45ee-bf07-2246ab8317b4,INV00007257,3725,2025-03-19,21:00:27,9,IDR,Adyen,Completed,1215.98,0.0,133.76,1349.74,0.0,26.99,12,FLIGHT,REF81627641
PAY00007258,539f40e3-a03e-4c14-adbd-44b953c92a2e,INV00007258,4773,2025-02-22,08:39:16,5,THB,Xendit,Completed,698.88,34.94,73.03,736.97,0.0,14.74,0,HOTEL,REF18028644
PAY00007259,18143663-d1da-4933-b23f-4821d2a55084,INV00007259,1046,2026-04-15,06:56:06,4,SGD,Adyen,Completed,172.4,17.24,17.07,172.23,0.0,3.44,3,HOTEL,REF03854684
PAY00007260,086f5faa-30ad-46b8-bc49-df9e8e7abf81,INV00007260,4804,2025-11-29,13:43:08,7,USD,Midtrans,Refunded,1233.27,61.66,128.88,1300.49,0.0,26.01,3,FLIGHT,REF23492018
PAY00007261,583d24e0-dbdf-44e9-992f-1bd3e8d76441,INV00007261,3408,2026-02-01,13:12:59,2,JPY,Stripe,Completed,163.7,8.19,17.11,172.62,4.56,3.45,0,HOTEL,REF39610551
PAY00007262,79cfa3d8-4f5f-47a9-aad2-daf92e51b8b6,INV00007262,643,2025-05-18,11:52:21,7,USD,Midtrans,Completed,422.62,42.26,41.84,422.2,0.0,8.44,3,FLIGHT,REF41388925
PAY00007263,67b77929-b133-45f9-bfcd-4608ba2e790c,INV00007263,4906,2025-07-12,05:20:28,6,THB,Stripe,Completed,953.42,95.34,94.39,952.47,0.0,19.05,0,HOTEL,REF69396419
PAY00007264,a06468a1-6855-4b6b-94dd-abe8eae90ddb,INV00007264,1372,2025-04-07,00:31:26,2,IDR,Midtrans,Completed,533.77,26.69,55.78,562.86,0.0,11.26,12,HOTEL,REF89541840
PAY00007265,470365cd-ba10-466a-804d-c66456304491,INV00007265,1023,2024-06-18,21:50:45,1,JPY,Stripe,Completed,1424.09,142.41,140.98,1422.66,0.0,28.45,3,HOTEL,REF13143044
PAY00007266,4fc48c43-fc48-445f-a22a-d05e13e391ad,INV00007266,4926,2025-01-24,15:45:21,1,THB,Xendit,Completed,1497.55,0.0,164.73,1662.28,0.0,33.25,0,FLIGHT,REF43412700
PAY00007267,1a757e38-3786-4e92-a5e3-97f6c32b0bd8,INV00007267,3638,2025-01-13,13:35:31,9,MYR,Stripe,Completed,390.24,39.02,38.63,389.85,0.0,7.8,3,HOTEL,REF19418605
PAY00007268,96050ade-9eeb-442d-ad25-295d845d04fe,INV00007268,1431,2026-03-06,23:24:10,3,SGD,Midtrans,Completed,1479.44,73.97,154.6,1560.07,0.0,31.2,0,FLIGHT,REF90687373
PAY00007269,346ac6fe-6d25-49ca-886e-5f7c5ca20f3a,INV00007269,4916,2025-02-26,12:37:44,7,SGD,PayPal,Completed,1437.9,143.79,142.35,1436.46,0.0,28.73,0,FLIGHT,REF67872775
PAY00007270,9428d432-0ebe-4446-bfba-b0bad14527a1,INV00007270,1570,2025-02-12,17:37:10,7,JPY,Midtrans,Completed,1158.51,115.85,114.69,1157.35,0.0,23.15,0,FLIGHT,REF67542205
PAY00007271,adbc7300-bdae-48b2-aad7-6a12a902106e,INV00007271,3694,2024-07-23,23:21:30,7,MYR,Stripe,Completed,683.71,0.0,75.21,758.92,0.0,15.18,3,FLIGHT,REF84278293
PAY00007272,f17ab5dc-8c1e-4a92-a87c-b48b20792ead,INV00007272,4175,2025-04-04,14:19:48,6,MYR,Midtrans,Completed,1428.93,142.89,141.46,1427.5,0.0,28.55,0,HOTEL,REF80645523
PAY00007273,d62b3f4d-2717-4e2f-af7c-f7be50509011,INV00007273,2289,2025-08-09,16:26:51,3,MYR,PayPal,Refunded,1066.78,53.34,111.48,1124.92,0.0,22.5,3,HOTEL,REF38038911
PAY00007274,3c56c4b6-14c2-4c92-8358-a412b42c4ad1,INV00007274,3691,2025-04-28,07:57:55,4,SGD,Xendit,Pending,184.89,9.24,19.32,194.97,0.0,3.9,0,HOTEL,REF65161115
PAY00007275,5ea22ee7-81b1-42bb-b1c9-ace5d6ca68f0,INV00007275,1656,2025-02-20,08:14:57,1,THB,Stripe,Refunded,174.17,17.42,17.24,173.99,0.0,3.48,3,HOTEL,REF08612832
PAY00007276,77b9de7c-af8d-49b8-a8f3-5aee65fb7d06,INV00007276,1382,2024-12-02,18:15:15,3,JPY,Adyen,Completed,1401.9,70.1,146.5,1478.3,0.0,29.57,0,FLIGHT,REF75290821
PAY00007277,e38b94fd-e5df-4812-b1c0-51d5a280b1a3,INV00007277,4777,2024-07-13,05:41:53,7,SGD,PayPal,Completed,141.9,7.1,14.83,149.63,0.0,2.99,0,FLIGHT,REF77153766
PAY00007278,0885ebdf-60b5-4fee-a422-ba24cc7cde12,INV00007278,4335,2024-11-14,22:52:48,1,THB,Midtrans,Completed,724.09,36.2,75.67,763.56,0.0,15.27,12,HOTEL,REF47291781
PAY00007279,dd843de7-a264-4b01-8671-f5d93dd037dd,INV00007279,4259,2025-05-12,23:46:01,6,JPY,PayPal,Completed,497.25,0.0,54.7,551.95,0.0,11.04,12,HOTEL,REF39314909
PAY00007280,aee4b068-e43f-44d6-bb90-dfcc59a5171f,INV00007280,3476,2025-01-30,10:46:23,6,USD,Stripe,Completed,784.64,0.0,86.31,870.95,0.0,17.42,6,FLIGHT,REF86652221
PAY00007281,1d13dfd9-fb4b-4d10-8b58-3709df2bd5e4,INV00007281,4841,2025-10-18,06:27:34,6,THB,Midtrans,Completed,204.31,20.43,20.23,204.11,0.0,4.08,12,FLIGHT,REF67166549
PAY00007282,58c6cdb8-275d-40fe-b789-83ef32e88c2b,INV00007282,924,2024-06-14,16:56:27,8,IDR,Xendit,Completed,885.7,0.0,97.43,983.13,0.0,19.66,12,FLIGHT,REF92409111
PAY00007283,96c34498-68e1-4447-81f7-a036ac84a7d1,INV00007283,2608,2024-09-06,00:23:18,8,MYR,Adyen,Completed,744.99,74.5,73.75,744.24,0.0,14.88,0,HOTEL,REF18166007
PAY00007284,c5c3a09e-6832-4ed2-8b55-adcb7e0ad546,INV00007284,113,2025-12-25,04:07:23,9,SGD,Midtrans,Completed,1075.63,0.0,118.32,1193.95,0.0,23.88,12,FLIGHT,REF52106678
PAY00007285,91569597-406d-4749-b1c1-340bf6f92976,INV00007285,4084,2024-06-04,14:23:58,7,USD,Stripe,Completed,329.1,32.91,32.58,328.77,0.0,6.58,0,FLIGHT,REF45960816
PAY00007286,96849645-6489-4f89-b2b5-998b4641f565,INV00007286,2470,2025-03-19,05:49:43,9,THB,Xendit,Completed,1010.64,0.0,111.17,1121.81,0.0,22.44,12,FLIGHT,REF59376919
PAY00007287,fcf591cc-3da8-47bf-b8b2-14319a2d648d,INV00007287,4404,2026-02-11,13:10:35,1,MYR,Stripe,Completed,786.69,78.67,77.88,785.9,0.0,15.72,0,FLIGHT,REF67773099
PAY00007288,21a33a14-cb64-4d6d-84fc-aa7300f9fe46,INV00007288,368,2024-09-27,01:44:23,2,THB,Adyen,Completed,772.31,0.0,84.95,857.26,0.0,17.15,3,FLIGHT,REF02516182
PAY00007289,e3a2a038-7df5-4331-bdbb-c575fd83e0cf,INV00007289,2022,2024-10-06,01:10:19,9,JPY,PayPal,Completed,356.52,35.65,35.3,356.17,0.0,7.12,0,FLIGHT,REF19470499
PAY00007290,7a891e9a-ddd7-4628-bf6f-6ee2dc288982,INV00007290,2989,2024-08-18,18:00:23,2,IDR,Stripe,Completed,692.61,69.26,68.57,691.92,0.0,13.84,3,FLIGHT,REF64506984
PAY00007291,a06382d8-7bdc-4e68-b361-8196b1f46bae,INV00007291,1855,2025-07-18,12:51:50,5,USD,Adyen,Completed,1243.76,124.38,123.13,1242.51,0.0,24.85,3,FLIGHT,REF83293047
PAY00007292,3a13db7b-4fae-476b-9f21-7810398dfec3,INV00007292,1808,2025-10-12,05:38:21,7,USD,Midtrans,Pending,1255.77,0.0,138.13,1393.9,0.0,27.88,0,FLIGHT,REF63880424
PAY00007293,11df8453-64b4-4060-b354-07992fc44f02,INV00007293,1026,2026-03-26,05:52:13,9,JPY,Adyen,Completed,123.86,0.0,13.62,137.48,0.0,2.75,3,FLIGHT,REF92701682
PAY00007294,0516d5fd-c2fa-4219-9fdf-c1d6f80a573b,INV00007294,3985,2024-11-25,10:26:41,4,THB,Midtrans,Completed,502.48,25.12,52.51,529.87,0.0,10.6,6,FLIGHT,REF16846347
PAY00007295,182d88a9-7b6b-40b9-b5d1-37bb9b66d6a5,INV00007295,2888,2026-05-03,12:50:38,2,JPY,Midtrans,Completed,1259.27,62.96,131.59,1327.9,0.0,26.56,0,HOTEL,REF21689823
PAY00007296,9aceddd2-67b5-4776-96eb-de998a8e3d39,INV00007296,2982,2025-03-04,15:15:49,2,MYR,Stripe,Completed,903.3,90.33,89.43,902.4,0.0,18.05,6,FLIGHT,REF85410603
PAY00007297,0c386db5-6397-402c-a7c3-7f0f20dda655,INV00007297,2011,2025-07-23,16:33:04,1,SGD,Adyen,Completed,177.64,17.76,17.59,177.47,0.0,3.55,0,HOTEL,REF31348254
PAY00007298,7c63f5af-733b-4140-8643-ff5f9bb49b3a,INV00007298,2165,2025-12-24,14:12:59,1,SGD,Midtrans,Completed,390.14,19.51,40.77,411.4,0.0,8.23,6,HOTEL,REF68623752
PAY00007299,bda5c6cb-924a-4512-a5c3-5ee0b1d6569b,INV00007299,4655,2026-05-20,10:44:28,5,JPY,Adyen,Completed,1356.2,0.0,149.18,1505.38,0.0,30.11,0,FLIGHT,REF95420607
PAY00007300,98f2182d-cfdd-42d4-9a38-1c847e5d4156,INV00007300,1587,2025-11-26,02:10:04,9,JPY,Midtrans,Completed,677.83,0.0,74.56,752.39,0.0,15.05,12,FLIGHT,REF93656031
PAY00007301,41597a55-035a-46ba-95c0-7c4d632cfefc,INV00007301,485,2024-11-27,18:00:30,7,IDR,Xendit,Completed,775.2,38.76,81.01,817.45,0.0,16.35,3,HOTEL,REF39520732
PAY00007302,e2a33f16-ac75-42d8-8e1c-80d47264ba50,INV00007302,1124,2025-09-11,05:32:12,5,USD,PayPal,Completed,1082.28,54.11,113.1,1141.27,0.0,22.83,0,HOTEL,REF50580634
PAY00007303,ac206bda-2d76-44da-8dcc-1486bcb8beff,INV00007303,3134,2024-07-08,02:15:45,8,IDR,Xendit,Completed,67.75,3.39,7.08,71.44,0.0,1.43,0,FLIGHT,REF52777559
PAY00007304,2f2d671d-7ae4-45c6-b0d4-3592d7993f77,INV00007304,2301,2025-03-27,01:57:00,1,JPY,Stripe,Completed,1416.89,141.69,140.27,1415.47,0.0,28.31,0,FLIGHT,REF92029236
PAY00007305,dae2af33-76db-458e-adc4-52b2e7947af0,INV00007305,3549,2025-04-05,00:27:24,5,SGD,PayPal,Completed,894.1,44.71,93.43,942.82,0.0,18.86,0,FLIGHT,REF87629716
