guest_id,customer_key,loyalty_tier,preferred_room_type,special_requests,created_at,updated_at
CUS0007276,7876,BLUE,SUP,,2022-11-07 12:09:05,2026-04-19 05:47:28
CUS0007277,7877,BLUE,STD,,2021-12-15 17:23:16,2021-12-15 17:23:16
CUS0007278,7878,BLUE,SUP,,2021-09-07 22:59:06,2026-01-15 07:31:24
CUS0007279,7879,BLUE,STD,King bed,2021-07-27 11:52:38,2024-11-08 11:30:28
CUS0007280,7880,BLUE,SUP,,2022-02-01 21:40:26,2022-02-26 07:22:59
CUS0007281,7881,BLUE,EXE,King bed,2022-11-05 01:32:52,2022-11-05 01:32:52
CUS0007282,7882,BLUE,EXE,Near elevator,2021-08-17 11:25:58,2022-11-23 08:30:19
CUS0007283,7883,SILVER,SUT,High floor,2021-08-31 05:25:39,2023-10-13 00:54:55
CUS0007284,7884,SILVER,SUP,High floor,2022-08-17 12:18:13,2025-04-18 23:10:22
CUS0007285,7885,BLUE,SUT,King bed,2022-05-21 01:20:51,2022-05-21 01:20:51
CUS0007286,7886,BLUE,SUT,Near elevator,2022-02-03 13:53:45,2023-05-04 14:33:41
CUS0007287,7887,BLUE,EXE,,2022-02-16 04:43:36,2024-12-01 15:41:13
CUS0007288,7888,BLUE,SUT,King bed,2021-10-14 11:56:11,2026-03-07 15:37:57
CUS0007289,7889,BLUE,STD,Non-smoking,2023-05-22 13:45:43,2023-12-09 05:40:58
CUS0007290,7890,BLUE,SUP,,2022-02-20 19:13:55,2023-11-08 01:58:36
CUS0007291,7891,BLUE,SUT,,2022-04-21 12:55:37,2026-03-01 15:43:57
CUS0007292,7892,BLUE,STD,Near elevator,2022-06-04 08:39:38,2023-11-20 14:55:46
CUS0007293,7893,BLUE,SUT,,2021-06-24 09:24:45,2021-07-23 15:36:23
CUS0007294,7895,BLUE,STD,King bed,2024-02-11 10:23:33,2024-02-11 10:23:33
CUS0007295,7896,GOLD,SUP,,2022-02-16 03:33:01,2022-02-16 03:33:01
CUS0007296,7897,BLUE,DLX,Near elevator,2023-02-07 16:33:16,2023-02-07 16:33:16
CUS0007297,7898,BLUE,SUT,Near elevator,2022-11-17 21:30:00,2024-10-25 04:34:16
CUS0007298,7899,BLUE,EXE,,2023-03-27 15:41:02,2024-12-25 12:07:47
CUS0007299,7900,BLUE,DLX,King bed,2023-01-25 03:42:33,2023-05-15 00:24:28
CUS0007300,7901,BLUE,SUP,Non-smoking,2022-03-25 16:13:09,2025-06-29 10:59:30
CUS0007301,7902,SILVER,SUP,,2023-03-19 02:35:52,2025-11-11 20:31:49
CUS0007302,7903,SILVER,SUP,Non-smoking,2021-05-28 03:50:45,2022-06-13 07:09:59
CUS0007303,7904,BLUE,STD,,2023-01-08 12:11:40,2023-03-23 04:09:48
CUS0007304,7905,BLUE,EXE,High floor,2021-09-13 20:39:06,2021-09-13 20:39:06
CUS0007305,7906,BLUE,EXE,Non-smoking,2022-05-14 22:17:39,2025-01-22 00:08:26
CUS0007306,7907,SILVER,SUP,Non-smoking,2022-09-18 00:35:40,2024-05-20 17:58:20
CUS0007307,7908,GOLD,DLX,Near elevator,2022-03-09 22:46:08,2025-11-26 11:26:53
CUS0007308,7909,BLUE,DLX,,2022-02-06 19:38:40,2022-02-06 19:38:40
CUS0007309,7911,SILVER,EXE,,2023-07-14 00:02:29,2025-09-14 15:55:20
CUS0007310,7912,BLUE,EXE,King bed,2022-11-10 04:56:31,2022-11-10 04:56:31
CUS0007311,7913,BLUE,DLX,,2021-11-30 18:18:41,2021-11-30 18:18:41
CUS0007312,7914,BLUE,SUP,Near elevator,2021-06-03 07:56:55,2022-10-07 00:11:44
CUS0007313,7915,BLUE,SUP,,2021-10-13 15:55:33,2021-10-13 15:55:33
CUS0007314,7916,SILVER,SUP,High floor,2022-07-07 04:26:19,2022-12-08 23:22:49
CUS0007315,7918,SILVER,STD,Near elevator,2023-05-18 18:49:11,2023-05-18 18:49:11
CUS0007316,7919,GOLD,EXE,King bed,2021-08-04 14:11:56,2023-05-27 07:15:17
CUS0007317,7921,BLUE,SUP,,2023-12-10 06:21:26,2024-08-17 08:20:51
CUS0007318,7922,SILVER,SUT,,2022-09-18 16:53:41,2024-10-06 02:01:24
CUS0007319,7923,SILVER,DLX,,2022-08-18 03:19:50,2026-04-07 03:11:21
CUS0007320,7924,BLUE,DLX,,2023-05-11 13:40:38,2024-03-05 20:39:26
CUS0007321,7925,BLUE,STD,Near elevator,2023-01-31 10:44:47,2025-07-07 15:47:34
CUS0007322,7926,BLUE,EXE,Near elevator,2023-01-10 18:35:05,2023-01-10 18:35:05
CUS0007323,7927,BLUE,SUT,High floor,2021-06-21 20:38:28,2025-03-16 13:46:07
CUS0007324,7928,BLUE,SUT,High floor,2022-04-08 03:56:32,2025-09-14 19:24:02
CUS0007325,7929,BLUE,SUT,,2022-05-30 12:32:15,2024-01-29 14:59:14
CUS0007326,7930,SILVER,SUP,,2022-10-07 13:20:16,2022-10-07 13:20:16
CUS0007327,7931,BLUE,STD,,2021-08-18 07:36:51,2025-04-12 03:14:41
CUS0007328,7932,GOLD,DLX,Non-smoking,2022-05-17 23:37:07,2026-02-13 08:26:10
CUS0007329,7933,BLUE,STD,,2022-06-04 14:16:13,2023-09-17 09:44:46
CUS0007330,7934,BLUE,DLX,Non-smoking,2022-06-24 14:55:20,2025-11-13 19:06:12
CUS0007331,7935,BLUE,EXE,King bed,2022-09-06 01:40:56,2024-11-15 14:50:46
CUS0007332,7936,BLUE,STD,Non-smoking,2022-07-10 17:42:36,2024-10-19 10:21:54
CUS0007333,7937,BLUE,SUT,High floor,2021-09-22 19:26:42,2025-02-27 12:51:04
CUS0007334,7939,BLUE,SUT,,2023-10-29 10:48:41,2025-09-16 13:17:58
CUS0007335,7940,SILVER,DLX,,2021-08-07 05:22:40,2022-12-03 13:06:23
CUS0007336,7942,SILVER,SUT,,2023-12-12 15:35:39,2024-08-10 02:31:21
CUS0007337,7944,BLUE,STD,Near elevator,2024-05-01 05:35:43,2024-05-01 05:35:43
CUS0007338,7945,BLUE,SUP,,2022-06-15 18:56:53,2022-06-15 18:56:53
CUS0007339,7946,BLUE,DLX,Non-smoking,2022-04-11 14:00:35,2025-04-26 14:01:33
CUS0007340,7948,PLATINUM,DLX,Near elevator,2023-07-24 11:52:46,2024-07-26 22:36:54
CUS0007341,7949,SILVER,SUP,Non-smoking,2023-04-24 16:11:03,2023-04-24 16:11:03
CUS0007342,7950,BLUE,SUP,High floor,2021-11-19 11:32:25,2021-11-19 11:32:25
CUS0007343,7951,SILVER,SUT,,2022-01-06 06:23:50,2025-02-09 05:09:57
CUS0007344,7952,BLUE,EXE,High floor,2021-07-07 12:47:22,2021-07-07 12:47:22
CUS0007345,7953,SILVER,DLX,Near elevator,2021-11-20 12:36:17,2021-11-20 12:36:17
CUS0007346,7954,BLUE,SUT,King bed,2021-10-14 05:15:28,2023-10-24 17:58:06
CUS0007347,7955,BLUE,STD,High floor,2022-09-30 14:40:30,2024-05-30 06:56:48
CUS0007348,7956,SILVER,DLX,,2021-11-20 06:33:14,2021-11-20 06:33:14
CUS0007349,7957,SILVER,SUT,,2021-06-17 21:42:23,2022-02-06 09:50:50
CUS0007350,7958,SILVER,DLX,,2021-12-06 07:26:26,2021-12-06 07:26:26
CUS0007351,7959,BLUE,STD,Near elevator,2022-02-03 03:27:14,2022-02-03 03:27:14
CUS0007352,7960,BLUE,DLX,,2021-06-08 11:42:42,2021-06-08 11:42:42
CUS0007353,7961,GOLD,DLX,,2021-10-17 01:36:32,2024-07-21 06:50:00
CUS0007354,7962,BLUE,EXE,Near elevator,2021-08-27 16:11:54,2021-08-27 16:11:54
CUS0007355,7963,BLUE,DLX,High floor,2022-08-21 19:38:55,2026-02-25 05:09:46
CUS0007356,7964,SILVER,EXE,King bed,2021-06-10 16:51:24,2021-06-10 16:51:24
CUS0007357,7965,BLUE,DLX,,2021-11-14 15:37:13,2021-11-14 15:37:13
CUS0007358,7966,SILVER,EXE,,2021-12-08 11:02:47,2021-12-08 11:02:47
CUS0007359,7967,BLUE,SUT,,2022-09-01 05:38:59,2022-09-01 05:38:59
CUS0007360,7968,BLUE,SUP,King bed,2022-01-08 07:38:17,2025-10-07 06:23:16
CUS0007361,7969,BLUE,DLX,High floor,2022-12-16 20:52:15,2025-01-26 20:48:06
CUS0007362,7970,SILVER,SUT,,2021-07-24 06:01:47,2021-07-24 06:01:47
CUS0007363,7971,SILVER,SUP,Non-smoking,2022-08-22 23:07:25,2024-06-15 23:14:33
CUS0007364,7972,SILVER,EXE,,2021-11-01 20:32:25,2021-11-01 20:32:25
CUS0007365,7974,BLUE,DLX,Near elevator,2023-11-07 03:40:03,2024-01-03 00:02:04
CUS0007366,7975,BLUE,SUP,Non-smoking,2022-03-05 06:38:30,2024-12-18 07:45:18
CUS0007367,7976,BLUE,DLX,Non-smoking,2021-10-07 07:11:02,2021-10-07 07:11:02
CUS0007368,7977,BLUE,STD,King bed,2023-01-07 01:02:43,2023-01-07 01:02:43
CUS0007369,7978,BLUE,STD,,2023-01-28 14:00:13,2023-01-28 14:00:13
CUS0007370,7979,BLUE,SUP,Non-smoking,2023-02-10 07:11:35,2024-01-08 13:22:25
CUS0007371,7980,BLUE,SUT,,2023-03-08 21:22:00,2023-03-08 21:22:00
CUS0007372,7981,SILVER,STD,,2023-05-30 20:28:25,2024-07-31 15:32:19
CUS0007373,7982,BLUE,EXE,,2022-03-04 15:23:01,2022-03-04 15:23:01
CUS0007374,7984,BLUE,DLX,Non-smoking,2023-06-29 13:04:00,2025-02-14 23:39:00
CUS0007375,7985,BLUE,SUP,,2021-11-19 23:46:29,2021-11-19 23:46:29
CUS0007376,7986,SILVER,DLX,Non-smoking,2021-09-12 00:59:11,2024-08-04 17:58:16
CUS0007377,7987,BLUE,SUT,King bed,2022-01-28 02:30:25,2022-01-28 02:30:25
CUS0007378,7988,BLUE,DLX,Non-smoking,2022-12-30 16:43:27,2025-08-12 00:19:02
CUS0007379,7990,BLUE,SUP,,2022-10-27 20:15:51,2022-10-27 20:15:51
CUS0007380,7991,BLUE,SUP,Near elevator,2022-06-29 11:19:23,2022-06-29 11:19:23
CUS0007381,7992,SILVER,DLX,,2022-05-06 08:05:42,2022-07-15 06:54:19
CUS0007382,7993,BLUE,EXE,,2022-03-22 20:35:47,2022-06-13 04:44:02
CUS0007383,7994,BLUE,SUT,,2023-04-26 22:02:45,2024-01-15 11:34:37
CUS0007384,7996,BLUE,DLX,,2023-03-24 23:22:37,2024-05-31 10:32:32
CUS0007385,7997,BLUE,DLX,King bed,2021-11-15 01:08:22,2023-01-27 04:00:25
CUS0007386,7998,BLUE,STD,King bed,2022-06-12 13:42:33,2022-06-12 13:42:33
CUS0007387,7999,BLUE,STD,Near elevator,2022-01-13 12:31:26,2023-09-22 16:10:01
CUS0007388,8000,BLUE,SUP,,2023-05-28 19:18:26,2025-01-29 11:19:32
CUS0007389,8001,BLUE,SUT,High floor,2021-07-05 19:05:01,2025-08-15 06:49:13
CUS0007390,8002,SILVER,STD,,2022-11-08 13:32:39,2025-12-31 07:14:23
CUS0007391,8003,BLUE,SUP,King bed,2022-01-10 15:14:43,2022-01-10 15:14:43
CUS0007392,8004,BLUE,EXE,,2021-06-02 18:50:00,2022-04-04 18:40:45
CUS0007393,8005,BLUE,STD,Non-smoking,2022-05-29 10:20:54,2023-04-06 09:43:39
CUS0007394,8006,BLUE,SUP,King bed,2022-10-02 09:11:48,2026-02-07 10:34:01
CUS0007395,8007,BLUE,STD,King bed,2021-11-18 03:07:41,2022-06-10 00:35:21
CUS0007396,8008,BLUE,STD,Non-smoking,2022-07-04 05:42:14,2024-06-01 11:55:50
CUS0007397,8009,PLATINUM,EXE,Non-smoking,2022-10-03 15:45:41,2023-03-27 05:40:20
CUS0007398,8010,SILVER,DLX,,2021-10-12 06:33:49,2021-11-11 16:39:29
CUS0007399,8012,SILVER,DLX,Near elevator,2024-01-01 17:24:09,2024-08-02 02:18:06
CUS0007400,8013,BLUE,EXE,Non-smoking,2021-11-01 22:37:49,2021-11-01 22:37:49
CUS0007401,8014,BLUE,SUP,,2023-02-26 07:28:23,2025-05-20 12:14:39
CUS0007402,8015,PLATINUM,STD,King bed,2022-10-25 06:49:04,2024-07-30 12:05:50
CUS0007403,8016,BLUE,EXE,King bed,2022-07-09 10:53:19,2022-07-09 10:53:19
CUS0007404,8017,BLUE,STD,,2021-11-29 05:25:15,2024-08-03 19:45:44
CUS0007405,8018,SILVER,SUT,Near elevator,2022-05-08 00:48:02,2022-09-24 05:06:22
CUS0007406,8019,SILVER,STD,,2022-02-28 03:41:39,2025-04-05 12:01:08
CUS0007407,8020,BLUE,EXE,Non-smoking,2022-07-17 21:16:38,2024-07-20 21:14:20
CUS0007408,8021,BLUE,STD,Non-smoking,2022-05-10 21:02:37,2022-06-20 15:21:53
CUS0007409,8022,PLATINUM,SUT,,2021-12-13 20:37:40,2024-03-06 10:57:16
CUS0007410,8024,BLUE,STD,High floor,2025-02-09 22:39:04,2026-01-23 12:33:10
CUS0007411,8025,SILVER,SUP,,2021-09-12 23:20:56,2022-05-28 19:48:39
CUS0007412,8026,BLUE,SUT,,2021-11-12 23:18:23,2021-11-12 23:18:23
CUS0007413,8027,BLUE,STD,,2021-09-03 07:30:14,2021-09-03 07:30:14
CUS0007414,8028,SILVER,SUT,Non-smoking,2021-12-07 21:09:16,2023-05-31 11:02:52
CUS0007415,8029,SILVER,SUT,Near elevator,2021-08-24 08:34:23,2021-08-24 08:34:23
CUS0007416,8030,BLUE,STD,King bed,2023-04-03 23:55:12,2025-03-25 10:06:10
CUS0007417,8032,BLUE,SUP,,2024-07-01 05:29:08,2024-07-01 05:29:08
CUS0007418,8033,SILVER,STD,Near elevator,2021-12-28 09:06:55,2025-12-18 00:15:09
CUS0007419,8035,BLUE,SUT,High floor,2023-04-16 07:50:09,2024-11-19 16:08:56
CUS0007420,8036,SILVER,STD,King bed,2022-10-08 05:27:19,2022-10-08 05:27:19
CUS0007421,8037,BLUE,SUT,Non-smoking,2021-11-28 19:14:40,2025-07-29 17:44:07
CUS0007422,8038,SILVER,DLX,High floor,2021-12-10 08:13:20,2022-03-02 05:21:42
CUS0007423,8039,BLUE,SUP,King bed,2022-09-17 11:14:47,2026-01-05 08:29:53
CUS0007424,8040,BLUE,STD,Non-smoking,2022-06-20 00:44:42,2025-10-09 19:47:52
CUS0007425,8041,BLUE,SUP,,2023-05-26 09:09:33,2025-03-01 02:22:57
CUS0007426,8042,BLUE,EXE,,2022-11-13 08:00:51,2022-12-19 14:23:16
CUS0007427,8043,BLUE,DLX,,2021-08-04 04:49:33,2022-12-21 06:18:23
CUS0007428,8044,BLUE,SUP,King bed,2021-06-22 19:50:14,2021-06-22 19:50:14
CUS0007429,8045,BLUE,SUP,High floor,2022-04-15 22:22:09,2023-07-22 04:13:45
CUS0007430,8046,BLUE,SUT,King bed,2021-07-01 10:35:54,2022-05-13 22:44:36
CUS0007431,8047,BLUE,SUP,,2022-08-27 23:41:39,2022-08-27 23:41:39
CUS0007432,8048,BLUE,EXE,,2021-12-19 16:43:18,2021-12-19 16:43:18
CUS0007433,8049,BLUE,STD,,2022-08-08 23:46:06,2022-08-08 23:46:06
CUS0007434,8050,BLUE,DLX,Near elevator,2023-02-21 14:29:53,2025-02-04 09:08:23
CUS0007435,8051,BLUE,SUP,,2021-09-19 18:47:01,2025-09-08 23:52:13
CUS0007436,8052,GOLD,SUT,Near elevator,2022-08-21 07:35:09,2022-08-21 07:35:09
CUS0007437,8053,PLATINUM,SUT,,2022-03-03 00:29:49,2022-12-12 19:45:51
CUS0007438,8054,BLUE,SUT,Near elevator,2022-12-13 01:44:32,2023-11-27 17:01:15
CUS0007439,8055,BLUE,STD,,2021-07-16 01:33:18,2025-06-30 05:58:00
CUS0007440,8056,BLUE,STD,King bed,2022-08-19 15:17:16,2023-11-14 09:54:06
CUS0007441,8057,BLUE,SUT,,2021-07-24 06:44:26,2021-11-29 09:10:06
CUS0007442,8058,BLUE,SUT,,2021-12-15 03:24:22,2021-12-15 03:24:22
CUS0007443,8060,BLUE,EXE,Non-smoking,2024-04-19 05:02:31,2025-06-30 04:48:43
CUS0007444,8061,BLUE,EXE,,2022-04-18 18:01:13,2023-08-02 00:54:17
CUS0007445,8063,SILVER,SUT,,2023-03-06 18:33:45,2025-05-06 02:52:37
CUS0007446,8064,BLUE,STD,High floor,2021-10-02 06:42:22,2024-04-12 18:00:59
CUS0007447,8065,BLUE,DLX,King bed,2022-02-03 04:41:06,2023-05-12 18:38:41
CUS0007448,8066,BLUE,SUP,,2022-07-31 23:05:13,2024-11-08 11:50:43
CUS0007449,8067,BLUE,STD,,2022-12-27 09:54:41,2022-12-27 09:54:41
CUS0007450,8069,SILVER,EXE,Near elevator,2023-06-24 08:14:19,2023-06-24 08:14:19
CUS0007451,8070,BLUE,SUT,Non-smoking,2021-10-26 20:34:33,2025-07-02 12:33:04
CUS0007452,8071,BLUE,EXE,High floor,2021-11-13 04:22:37,2024-08-16 08:17:07
CUS0007453,8072,BLUE,STD,High floor,2022-10-13 06:35:00,2024-12-02 09:16:53
CUS0007454,8073,BLUE,DLX,,2021-11-19 10:01:04,2024-01-28 07:33:16
CUS0007455,8074,GOLD,EXE,King bed,2023-03-18 19:01:58,2023-03-18 19:01:58
CUS0007456,8075,BLUE,SUT,High floor,2022-09-19 10:23:03,2025-04-09 05:19:42
CUS0007457,8076,SILVER,EXE,High floor,2022-12-06 18:45:05,2023-03-10 11:19:39
CUS0007458,8078,BLUE,SUT,High floor,2023-04-10 12:46:48,2024-11-01 00:55:20
CUS0007459,8079,SILVER,EXE,Near elevator,2022-10-10 08:05:23,2026-01-12 19:40:28
CUS0007460,8080,BLUE,SUT,,2022-07-12 02:10:33,2025-05-31 06:55:39
CUS0007461,8082,SILVER,SUT,,2023-08-24 05:58:48,2025-02-21 04:58:29
CUS0007462,8083,PLATINUM,STD,King bed,2021-11-25 14:51:16,2022-12-21 19:10:09
CUS0007463,8084,BLUE,DLX,,2023-03-10 20:56:03,2025-08-29 11:04:43
CUS0007464,8085,BLUE,SUT,,2022-11-16 02:19:51,2022-11-16 02:19:51
CUS0007465,8086,SILVER,DLX,High floor,2023-03-13 21:08:46,2024-10-04 20:39:17
CUS0007466,8088,BLUE,SUP,,2023-11-14 16:53:46,2024-07-12 22:18:07
CUS0007467,8089,SILVER,STD,,2021-11-24 14:30:27,2023-05-05 08:46:29
CUS0007468,8090,BLUE,DLX,Near elevator,2022-06-03 08:57:46,2024-06-03 23:07:16
CUS0007469,8091,BLUE,EXE,,2023-05-14 13:59:59,2026-03-02 08:15:08
CUS0007470,8092,BLUE,DLX,High floor,2021-10-27 14:31:21,2021-10-27 14:31:21
CUS0007471,8093,BLUE,EXE,,2022-10-08 20:58:33,2024-04-15 13:37:07
CUS0007472,8094,BLUE,EXE,King bed,2023-05-30 00:34:43,2024-12-04 23:15:15
CUS0007473,8095,BLUE,SUT,King bed,2022-06-16 09:29:54,2022-06-16 09:29:54
CUS0007474,8096,BLUE,SUT,High floor,2023-04-07 22:18:16,2024-04-29 05:00:43
CUS0007475,8097,BLUE,SUP,Non-smoking,2022-03-15 20:00:45,2022-07-19 23:16:44
CUS0007476,8098,BLUE,SUP,Near elevator,2021-09-25 07:21:04,2025-01-01 21:24:11
CUS0007477,8099,SILVER,SUT,,2022-11-20 16:13:56,2023-05-05 19:50:08
CUS0007478,8100,BLUE,SUT,,2022-09-14 02:04:41,2025-06-22 02:19:01
CUS0007479,8101,BLUE,DLX,High floor,2022-11-19 10:29:05,2023-10-07 00:21:40
CUS0007480,8102,SILVER,SUP,King bed,2022-02-04 19:55:39,2022-02-04 19:55:39
CUS0007481,8103,BLUE,SUT,King bed,2022-11-17 18:54:19,2022-12-09 02:57:40
CUS0007482,8104,BLUE,DLX,,2021-11-24 11:08:02,2021-11-24 11:08:02
CUS0007483,8105,BLUE,EXE,Non-smoking,2022-08-09 02:06:13,2024-12-05 22:40:47
CUS0007484,8106,BLUE,SUP,,2023-02-27 21:05:23,2024-09-26 20:08:21
CUS0007485,8107,BLUE,STD,,2022-06-06 21:32:32,2022-06-06 21:32:32
CUS0007486,8108,BLUE,DLX,,2023-03-25 06:58:02,2023-06-16 01:07:06
CUS0007487,8109,BLUE,EXE,,2022-07-05 01:44:14,2022-07-05 01:44:14
CUS0007488,8110,BLUE,STD,King bed,2021-07-31 23:06:59,2021-07-31 23:06:59
CUS0007489,8112,BLUE,SUP,King bed,2023-05-29 13:08:28,2023-05-29 13:08:28
CUS0007490,8114,GOLD,DLX,King bed,2024-11-21 18:37:56,2024-11-21 18:37:56
CUS0007491,8115,SILVER,SUP,Near elevator,2022-10-23 10:36:06,2023-06-23 15:02:39
CUS0007492,8116,BLUE,DLX,Near elevator,2022-03-13 07:14:40,2023-03-23 02:36:55
CUS0007493,8117,BLUE,SUP,,2023-02-02 10:10:29,2023-04-11 00:38:06
CUS0007494,8118,BLUE,EXE,Non-smoking,2022-05-08 18:11:23,2025-06-22 23:43:10
CUS0007495,8119,SILVER,SUT,,2023-01-09 22:57:49,2024-02-19 06:42:42
CUS0007496,8120,SILVER,SUT,Near elevator,2021-12-21 06:07:06,2021-12-21 06:07:06
CUS0007497,8121,BLUE,DLX,,2021-11-04 09:22:38,2024-01-06 09:51:40
CUS0007498,8122,GOLD,DLX,King bed,2022-12-29 15:21:48,2022-12-29 15:21:48
CUS0007499,8123,BLUE,DLX,Non-smoking,2023-01-17 21:51:58,2025-07-28 13:11:33
CUS0007500,8124,SILVER,SUP,,2022-11-02 18:08:06,2022-11-02 18:08:06
CUS0007501,8125,BLUE,EXE,,2022-01-12 09:22:10,2024-12-11 06:12:21
CUS0007502,8126,BLUE,EXE,,2021-08-21 11:41:42,2024-11-03 02:01:58
CUS0007503,8127,GOLD,STD,High floor,2022-08-21 16:02:09,2024-01-29 16:01:48
CUS0007504,8128,BLUE,STD,King bed,2021-09-29 07:20:12,2023-02-16 08:44:53
CUS0007505,8129,BLUE,SUP,,2021-06-16 04:13:35,2021-06-16 04:13:35
CUS0007506,8130,BLUE,EXE,,2023-05-30 22:40:03,2023-08-01 09:14:27
CUS0007507,8131,BLUE,SUT,,2022-06-21 15:39:55,2022-06-21 15:39:55
CUS0007508,8132,BLUE,SUP,,2021-10-08 13:04:24,2021-10-08 13:04:24
CUS0007509,8133,GOLD,DLX,Non-smoking,2023-02-23 03:47:01,2023-02-23 03:47:01
CUS0007510,8134,SILVER,EXE,Non-smoking,2022-11-21 18:21:16,2024-05-25 10:06:08
CUS0007511,8135,BLUE,EXE,King bed,2022-11-26 16:31:35,2024-04-29 08:21:14
CUS0007512,8137,GOLD,STD,King bed,2023-08-12 00:46:42,2025-05-01 19:36:55
CUS0007513,8138,BLUE,EXE,,2021-07-04 10:49:22,2024-07-10 07:48:17
CUS0007514,8139,SILVER,SUT,,2021-08-11 11:06:48,2023-06-06 04:52:47
CUS0007515,8140,BLUE,EXE,,2022-10-03 10:26:01,2025-11-23 23:29:40
CUS0007516,8141,BLUE,DLX,High floor,2023-01-20 10:18:46,2023-01-20 10:18:46
CUS0007517,8143,GOLD,SUP,,2023-08-22 22:50:24,2026-05-01 17:43:21
CUS0007518,8144,BLUE,SUP,,2022-11-14 05:27:47,2022-11-14 05:27:47
CUS0007519,8145,BLUE,DLX,Near elevator,2022-07-02 09:16:54,2025-12-08 12:21:05
CUS0007520,8146,BLUE,SUP,,2023-05-17 11:18:34,2023-05-17 11:18:34
CUS0007521,8147,BLUE,SUT,King bed,2022-07-20 22:55:21,2025-10-11 06:36:37
CUS0007522,8148,BLUE,SUP,King bed,2022-06-12 19:30:08,2024-09-18 10:36:19
CUS0007523,8149,BLUE,DLX,,2023-02-11 16:10:38,2025-03-22 04:41:25
CUS0007524,8150,BLUE,DLX,,2023-05-26 04:01:32,2023-05-26 04:01:32
CUS0007525,8151,BLUE,SUP,,2021-07-30 16:25:54,2022-01-29 09:14:20
CUS0007526,8153,BLUE,DLX,Near elevator,2023-08-26 10:14:16,2023-10-11 18:58:49
CUS0007527,8154,BLUE,STD,,2021-08-09 13:15:08,2025-02-01 00:20:31
CUS0007528,8155,BLUE,EXE,King bed,2021-12-09 00:40:36,2024-03-05 07:19:26
CUS0007529,8156,SILVER,SUT,,2021-08-19 07:16:03,2021-08-19 07:16:03
CUS0007530,8157,BLUE,SUT,High floor,2022-11-20 20:00:49,2022-11-20 20:00:49
CUS0007531,8158,BLUE,SUP,Near elevator,2021-06-04 00:39:18,2021-06-04 00:39:18
CUS0007532,8159,SILVER,EXE,,2022-03-04 05:41:24,2023-10-23 19:03:11
CUS0007533,8160,SILVER,SUP,,2022-08-30 03:42:55,2024-08-09 03:19:36
CUS0007534,8161,BLUE,STD,,2022-04-15 16:55:10,2022-04-15 16:55:10
CUS0007535,8162,BLUE,EXE,Near elevator,2022-08-04 19:00:46,2022-11-15 13:03:10
CUS0007536,8163,GOLD,STD,,2022-12-31 04:51:15,2024-06-19 22:13:52
CUS0007537,8164,BLUE,SUP,,2021-08-05 20:45:13,2021-09-16 23:52:45
CUS0007538,8165,BLUE,STD,Non-smoking,2023-04-16 06:21:37,2025-07-22 04:41:11
CUS0007539,8166,BLUE,DLX,,2022-03-11 03:40:37,2022-11-27 17:37:55
CUS0007540,8168,BLUE,SUP,Non-smoking,2024-02-13 22:41:29,2024-03-02 19:17:57
CUS0007541,8169,BLUE,STD,,2022-10-30 00:13:39,2025-01-27 03:31:19
CUS0007542,8170,BLUE,SUP,High floor,2022-10-31 05:06:54,2024-07-21 05:16:52
CUS0007543,8171,BLUE,DLX,,2022-04-09 02:28:05,2022-04-09 02:28:05
CUS0007544,8172,BLUE,SUP,High floor,2022-02-07 11:13:21,2022-02-07 11:13:21
CUS0007545,8173,BLUE,STD,Near elevator,2021-09-20 09:35:06,2022-02-14 06:06:51
CUS0007546,8174,BLUE,EXE,High floor,2023-05-03 17:12:32,2025-10-20 22:00:48
CUS0007547,8175,BLUE,EXE,King bed,2022-02-11 10:00:37,2023-12-13 04:36:29
CUS0007548,8176,BLUE,STD,Near elevator,2021-10-22 16:12:02,2021-10-22 16:12:02
CUS0007549,8178,BLUE,SUP,King bed,2023-09-02 04:05:47,2023-09-02 04:05:47
CUS0007550,8179,BLUE,DLX,,2022-10-03 08:27:09,2022-10-03 08:27:09
CUS0007551,8180,GOLD,STD,High floor,2021-06-20 12:38:56,2021-06-20 12:38:56
CUS0007552,8181,BLUE,SUP,Non-smoking,2022-08-31 00:49:34,2022-08-31 00:49:34
CUS0007553,8182,BLUE,EXE,,2022-09-25 00:08:38,2023-04-25 06:19:52
CUS0007554,8183,BLUE,STD,,2022-06-23 14:50:12,2022-06-23 14:50:12
CUS0007555,8184,BLUE,DLX,,2021-08-16 06:42:38,2021-09-11 02:23:39
CUS0007556,8185,BLUE,EXE,,2022-04-08 20:55:00,2022-04-08 20:55:00
CUS0007557,8186,SILVER,SUT,High floor,2022-06-07 20:29:13,2022-06-07 20:29:13
CUS0007558,8187,GOLD,DLX,,2021-09-15 20:20:49,2021-09-15 20:20:49
CUS0007559,8189,BLUE,EXE,Non-smoking,2024-01-17 15:01:46,2024-02-03 13:08:03
CUS0007560,8190,BLUE,DLX,Near elevator,2022-10-29 01:37:58,2024-06-23 03:42:53
CUS0007561,8191,BLUE,STD,,2022-08-08 15:18:30,2024-12-02 17:35:35
CUS0007562,8192,SILVER,STD,,2021-10-27 11:56:22,2021-10-27 11:56:22
CUS0007563,8193,BLUE,DLX,Near elevator,2022-04-04 17:56:55,2022-04-04 17:56:55
CUS0007564,8194,SILVER,STD,High floor,2022-12-12 12:00:04,2022-12-12 12:00:04
