room_id,hotel_id,room_number,room_type_code,room_type_name,base_rate_usd,is_active,created_at,updated_at
RM-HTL0023-261,HTL0023,261,SUT,Suite Room,253.14,1,2021-06-18 04:16:35,2021-06-18 04:16:35
RM-HTL0023-262,HTL0023,262,STD,Standard Room,49.92,1,2021-06-25 22:28:20,2021-11-25 10:30:32
RM-HTL0023-263,HTL0023,263,EXE,Executive Suite,398.69,1,2021-07-15 21:26:41,2021-07-15 21:26:41
RM-HTL0023-264,HTL0023,264,SUP,Superior Room,77.83,1,2021-06-24 04:45:51,2025-06-07 03:19:47
RM-HTL0023-265,HTL0023,265,EXE,Executive Suite,399.29,1,2021-07-15 13:42:50,2026-01-03 22:13:37
RM-HTL0023-266,HTL0023,266,STD,Standard Room,46.07,1,2021-07-04 05:15:15,2024-11-28 10:02:10
RM-HTL0023-267,HTL0023,267,STD,Standard Room,59.18,1,2021-06-29 13:54:58,2022-03-05 15:07:32
RM-HTL0023-268,HTL0023,268,STD,Standard Room,51.69,1,2021-06-23 06:13:10,2021-06-23 06:13:10
RM-HTL0023-269,HTL0023,269,STD,Standard Room,60.91,1,2021-06-21 23:05:06,2025-05-12 07:26:52
RM-HTL0023-270,HTL0023,270,SUP,Superior Room,74.89,1,2021-06-28 02:09:40,2022-03-28 07:19:29
RM-HTL0023-271,HTL0023,271,DLX,Deluxe Room,116.42,1,2021-07-14 16:23:23,2021-07-14 16:23:23
RM-HTL0023-272,HTL0023,272,SUP,Superior Room,71.43,1,2021-06-22 15:22:57,2021-07-26 07:24:28
RM-HTL0023-273,HTL0023,273,DLX,Deluxe Room,105.12,1,2021-06-16 03:28:20,2022-06-01 00:19:15
RM-HTL0023-274,HTL0023,274,EXE,Executive Suite,402.56,1,2021-06-26 07:26:16,2024-12-01 00:24:25
RM-HTL0023-275,HTL0023,275,EXE,Executive Suite,396.43,1,2021-07-10 09:28:20,2021-07-10 09:28:20
RM-HTL0023-276,HTL0023,276,EXE,Executive Suite,406.05,1,2021-06-22 10:27:15,2021-06-22 10:27:15
RM-HTL0023-277,HTL0023,277,STD,Standard Room,47.54,1,2021-06-29 00:57:39,2021-06-29 00:57:39
RM-HTL0023-278,HTL0023,278,SUT,Suite Room,246.17,1,2021-07-03 01:38:14,2023-05-05 17:41:12
RM-HTL0023-279,HTL0023,279,EXE,Executive Suite,400.18,1,2021-07-04 04:51:34,2021-07-04 04:51:34
RM-HTL0023-280,HTL0023,280,EXE,Executive Suite,412.38,1,2021-06-21 20:36:43,2023-02-18 14:52:50
RM-HTL0023-281,HTL0023,281,SUP,Superior Room,85.47,1,2021-06-26 06:48:20,2021-08-19 08:13:47
RM-HTL0023-282,HTL0023,282,SUP,Superior Room,81.01,1,2021-06-25 10:41:18,2025-02-22 22:47:30
RM-HTL0023-283,HTL0023,283,SUT,Suite Room,262.01,1,2021-07-14 10:04:50,2025-08-15 14:14:07
RM-HTL0023-284,HTL0023,284,DLX,Deluxe Room,118.45,1,2021-07-10 14:31:30,2024-03-27 13:26:47
RM-HTL0023-285,HTL0023,285,DLX,Deluxe Room,109.73,1,2021-07-04 18:44:02,2021-07-04 18:44:02
RM-HTL0023-286,HTL0023,286,DLX,Deluxe Room,124.44,1,2021-07-12 06:41:51,2026-02-27 07:46:13
RM-HTL0023-287,HTL0023,287,SUT,Suite Room,252.56,1,2021-07-12 01:17:00,2025-08-30 12:11:38
RM-HTL0023-288,HTL0023,288,SUP,Superior Room,73.99,1,2021-07-09 21:02:37,2022-12-27 01:48:50
RM-HTL0023-289,HTL0023,289,SUP,Superior Room,85.2,1,2021-07-03 06:06:24,2023-11-08 16:04:42
RM-HTL0023-290,HTL0023,290,EXE,Executive Suite,397.07,1,2021-07-13 05:12:27,2021-07-13 05:12:27
RM-HTL0023-291,HTL0023,291,SUP,Superior Room,88.32,1,2021-07-03 03:49:32,2025-05-31 20:05:28
RM-HTL0023-292,HTL0023,292,SUP,Superior Room,85.03,1,2021-06-17 05:03:14,2021-06-17 05:03:14
RM-HTL0023-293,HTL0023,293,STD,Standard Room,58.59,1,2021-07-14 05:22:08,2024-09-28 08:35:53
RM-HTL0023-294,HTL0023,294,DLX,Deluxe Room,106.68,1,2021-06-20 11:34:27,2023-09-27 21:14:30
RM-HTL0023-295,HTL0023,295,STD,Standard Room,55.77,1,2021-07-04 04:33:06,2023-05-04 02:25:19
RM-HTL0023-296,HTL0023,296,SUP,Superior Room,71.04,1,2021-07-06 09:22:14,2021-07-06 09:22:14
RM-HTL0023-297,HTL0023,297,SUP,Superior Room,74.66,1,2021-07-02 19:52:14,2022-02-03 04:17:51
RM-HTL0023-298,HTL0023,298,STD,Standard Room,58.35,1,2021-06-28 01:35:56,2026-03-19 12:47:52
RM-HTL0023-299,HTL0023,299,EXE,Executive Suite,407.83,1,2021-06-21 12:22:10,2023-02-04 23:53:55
RM-HTL0023-300,HTL0023,300,SUP,Superior Room,76.61,1,2021-07-14 08:29:39,2023-01-20 06:59:11
RM-HTL0024-101,HTL0024,101,SUT,Suite Room,254.21,1,2021-11-21 04:22:20,2022-02-21 11:43:31
RM-HTL0024-102,HTL0024,102,SUP,Superior Room,87.59,1,2021-11-13 18:17:40,2023-02-22 01:38:44
RM-HTL0024-103,HTL0024,103,DLX,Deluxe Room,109.98,1,2021-11-22 17:05:36,2024-12-22 20:37:45
RM-HTL0024-104,HTL0024,104,DLX,Deluxe Room,114.88,1,2021-11-05 14:54:18,2023-03-09 19:27:19
RM-HTL0024-105,HTL0024,105,SUP,Superior Room,72.08,1,2021-10-27 06:21:35,2023-02-20 04:03:44
RM-HTL0024-106,HTL0024,106,SUT,Suite Room,256.06,1,2021-10-27 03:17:35,2021-10-27 03:17:35
RM-HTL0024-107,HTL0024,107,SUP,Superior Room,72.35,1,2021-11-17 19:05:44,2026-05-21 07:16:10
RM-HTL0024-108,HTL0024,108,SUP,Superior Room,76.12,1,2021-11-15 13:39:04,2022-08-13 22:38:55
RM-HTL0024-109,HTL0024,109,DLX,Deluxe Room,119.23,0,2021-11-01 15:28:05,2022-05-25 06:30:06
RM-HTL0024-110,HTL0024,110,SUP,Superior Room,85.67,1,2021-11-04 15:22:30,2025-10-05 06:40:06
RM-HTL0024-111,HTL0024,111,DLX,Deluxe Room,124.4,1,2021-10-30 03:36:17,2021-10-30 03:36:17
RM-HTL0024-112,HTL0024,112,EXE,Executive Suite,400.33,1,2021-11-21 09:49:10,2024-07-07 01:13:30
RM-HTL0024-113,HTL0024,113,SUP,Superior Room,70.28,1,2021-11-03 20:36:38,2021-11-03 20:36:38
RM-HTL0024-114,HTL0024,114,STD,Standard Room,63.0,1,2021-11-07 15:09:37,2022-08-24 11:03:14
RM-HTL0024-115,HTL0024,115,DLX,Deluxe Room,108.71,1,2021-10-28 01:48:49,2024-09-02 19:49:33
RM-HTL0024-116,HTL0024,116,STD,Standard Room,60.19,1,2021-11-12 04:06:46,2022-09-01 11:29:57
RM-HTL0024-117,HTL0024,117,SUP,Superior Room,70.33,1,2021-11-18 04:09:37,2023-11-02 08:18:09
RM-HTL0024-118,HTL0024,118,EXE,Executive Suite,399.84,1,2021-11-08 14:23:15,2022-10-05 16:35:29
RM-HTL0024-119,HTL0024,119,SUT,Suite Room,248.84,1,2021-10-28 21:36:43,2026-02-21 20:10:13
RM-HTL0024-120,HTL0024,120,DLX,Deluxe Room,117.4,1,2021-11-02 07:59:26,2022-07-16 04:34:56
RM-HTL0024-121,HTL0024,121,SUT,Suite Room,259.0,1,2021-11-23 09:04:14,2025-03-03 11:10:21
RM-HTL0024-122,HTL0024,122,SUP,Superior Room,89.31,1,2021-10-28 10:25:21,2021-10-28 10:25:21
RM-HTL0024-123,HTL0024,123,DLX,Deluxe Room,109.81,1,2021-11-20 16:33:08,2021-11-20 16:33:08
RM-HTL0024-124,HTL0024,124,EXE,Executive Suite,411.8,1,2021-11-26 01:59:18,2026-02-06 15:36:44
RM-HTL0024-125,HTL0024,125,DLX,Deluxe Room,118.91,1,2021-11-17 17:45:31,2022-09-12 22:11:10
RM-HTL0024-126,HTL0024,126,SUP,Superior Room,75.02,1,2021-11-03 07:42:24,2021-11-03 07:42:24
RM-HTL0024-127,HTL0024,127,SUP,Superior Room,74.1,1,2021-11-04 14:55:04,2021-11-04 14:55:04
RM-HTL0024-128,HTL0024,128,DLX,Deluxe Room,123.99,1,2021-10-31 04:55:56,2023-02-05 01:51:44
RM-HTL0024-129,HTL0024,129,STD,Standard Room,54.67,1,2021-11-06 13:54:43,2024-03-11 02:33:14
RM-HTL0024-130,HTL0024,130,SUP,Superior Room,80.9,1,2021-11-08 04:25:54,2022-05-03 23:15:02
RM-HTL0024-131,HTL0024,131,SUP,Superior Room,73.87,1,2021-11-22 13:01:04,2022-12-28 13:14:39
RM-HTL0024-132,HTL0024,132,SUT,Suite Room,247.83,1,2021-10-29 21:10:00,2024-10-20 23:15:20
RM-HTL0024-133,HTL0024,133,DLX,Deluxe Room,112.64,1,2021-11-17 13:36:31,2022-08-04 03:09:49
RM-HTL0024-134,HTL0024,134,STD,Standard Room,50.03,1,2021-11-25 18:50:38,2024-04-13 00:36:23
RM-HTL0024-135,HTL0024,135,STD,Standard Room,54.25,1,2021-11-14 20:32:55,2021-11-14 20:32:55
RM-HTL0024-136,HTL0024,136,EXE,Executive Suite,399.68,1,2021-11-09 05:32:23,2023-08-06 22:31:23
RM-HTL0024-137,HTL0024,137,DLX,Deluxe Room,116.92,1,2021-11-24 23:37:40,2025-12-02 01:23:03
RM-HTL0024-138,HTL0024,138,DLX,Deluxe Room,124.94,1,2021-11-06 21:12:01,2021-11-06 21:12:01
RM-HTL0024-139,HTL0024,139,SUT,Suite Room,245.45,1,2021-11-21 11:50:02,2024-04-10 10:42:56
RM-HTL0024-140,HTL0024,140,EXE,Executive Suite,400.38,1,2021-11-14 00:53:09,2023-03-15 22:06:13
RM-HTL0024-141,HTL0024,141,STD,Standard Room,62.41,1,2021-11-12 18:37:54,2026-02-10 05:02:17
RM-HTL0024-142,HTL0024,142,SUP,Superior Room,77.63,1,2021-11-04 08:43:05,2021-11-04 08:43:05
RM-HTL0024-143,HTL0024,143,DLX,Deluxe Room,118.1,1,2021-11-23 19:37:08,2025-06-09 02:33:52
RM-HTL0024-144,HTL0024,144,EXE,Executive Suite,401.13,1,2021-11-14 18:23:54,2025-12-22 15:54:25
RM-HTL0024-145,HTL0024,145,SUT,Suite Room,260.17,1,2021-11-17 10:18:37,2021-11-17 10:18:37
RM-HTL0024-146,HTL0024,146,DLX,Deluxe Room,112.51,1,2021-11-23 13:41:33,2024-07-05 18:04:34
RM-HTL0024-147,HTL0024,147,EXE,Executive Suite,412.59,1,2021-10-28 07:11:31,2023-06-19 02:08:57
RM-HTL0024-148,HTL0024,148,STD,Standard Room,51.28,1,2021-11-21 11:59:20,2021-11-21 11:59:20
RM-HTL0024-149,HTL0024,149,DLX,Deluxe Room,111.53,1,2021-11-22 17:31:06,2025-02-03 08:24:31
RM-HTL0024-150,HTL0024,150,SUT,Suite Room,262.18,1,2021-11-02 15:26:39,2024-07-09 07:30:22
RM-HTL0024-151,HTL0024,151,SUT,Suite Room,253.6,1,2021-11-23 16:09:00,2025-09-01 05:25:14
RM-HTL0024-152,HTL0024,152,STD,Standard Room,45.89,1,2021-11-23 16:17:00,2022-07-24 14:17:07
RM-HTL0024-153,HTL0024,153,EXE,Executive Suite,414.23,1,2021-11-14 13:01:33,2024-06-28 23:11:11
RM-HTL0024-154,HTL0024,154,STD,Standard Room,110.51,1,2021-11-01 11:22:55,2025-08-06 16:32:39
RM-HTL0024-155,HTL0024,155,DLX,Deluxe Room,121.88,1,2021-11-07 11:02:07,2021-11-07 11:02:07
RM-HTL0024-156,HTL0024,156,EXE,Executive Suite,402.25,1,2021-11-20 23:32:20,2023-05-18 20:40:37
RM-HTL0024-157,HTL0024,157,SUT,Suite Room,262.77,1,2021-10-29 12:22:13,2024-09-01 02:27:29
RM-HTL0024-158,HTL0024,158,EXE,Executive Suite,408.22,1,2021-11-10 15:13:47,2024-10-10 05:37:05
RM-HTL0024-159,HTL0024,159,STD,Standard Room,48.69,0,2021-11-12 16:04:56,2021-11-12 16:04:56
RM-HTL0024-160,HTL0024,160,SUT,Suite Room,264.48,1,2021-11-08 02:10:09,2022-07-13 10:40:03
RM-HTL0024-161,HTL0024,161,SUP,Superior Room,74.8,1,2021-11-11 08:10:49,2024-03-17 07:45:30
RM-HTL0024-162,HTL0024,162,SUP,Superior Room,73.62,1,2021-11-09 04:11:44,2022-08-01 06:02:08
RM-HTL0024-163,HTL0024,163,STD,Standard Room,63.28,1,2021-11-20 16:17:52,2025-01-24 11:55:19
RM-HTL0024-164,HTL0024,164,STD,Standard Room,54.79,1,2021-11-25 06:00:36,2022-11-11 13:50:16
RM-HTL0024-165,HTL0024,165,STD,Standard Room,56.18,1,2021-11-17 10:45:11,2023-02-16 16:39:55
RM-HTL0024-166,HTL0024,166,DLX,Deluxe Room,114.36,1,2021-11-05 20:57:24,2022-11-19 21:07:02
RM-HTL0024-167,HTL0024,167,EXE,Executive Suite,405.44,1,2021-10-27 01:05:44,2023-09-08 18:45:33
RM-HTL0024-168,HTL0024,168,EXE,Executive Suite,413.3,1,2021-11-09 05:02:38,2021-11-09 05:02:38
RM-HTL0024-169,HTL0024,169,EXE,Executive Suite,414.32,1,2021-11-02 20:36:27,2024-07-19 20:40:19
RM-HTL0024-170,HTL0024,170,DLX,Deluxe Room,111.01,1,2021-11-13 09:20:06,2022-05-29 18:34:10
RM-HTL0024-171,HTL0024,171,STD,Standard Room,56.38,0,2021-11-01 08:16:45,2023-08-26 16:35:50
RM-HTL0024-172,HTL0024,172,SUT,Suite Room,259.24,1,2021-11-01 04:20:50,2021-11-01 04:20:50
RM-HTL0024-173,HTL0024,173,SUT,Suite Room,248.01,1,2021-11-21 08:48:14,2024-09-21 11:25:33
RM-HTL0024-174,HTL0024,174,STD,Standard Room,56.78,1,2021-11-19 22:26:31,2021-11-19 22:26:31
RM-HTL0024-175,HTL0024,175,SUP,Superior Room,74.51,1,2021-11-21 08:00:33,2021-11-21 08:00:33
RM-HTL0024-176,HTL0024,176,DLX,Deluxe Room,106.34,1,2021-11-17 00:24:04,2021-11-17 00:24:04
RM-HTL0024-177,HTL0024,177,SUP,Superior Room,73.23,1,2021-11-18 00:10:01,2023-02-12 05:22:55
RM-HTL0024-178,HTL0024,178,SUP,Superior Room,79.67,1,2021-10-29 09:35:08,2024-03-03 12:48:15
RM-HTL0024-179,HTL0024,179,SUP,Superior Room,87.56,1,2021-11-22 02:55:38,2021-11-22 02:55:38
RM-HTL0024-180,HTL0024,180,EXE,Executive Suite,414.55,1,2021-11-26 01:45:31,2022-01-29 22:09:46
RM-HTL0024-181,HTL0024,181,DLX,Deluxe Room,107.52,1,2021-11-19 15:08:05,2021-11-19 15:08:05
RM-HTL0024-182,HTL0024,182,SUP,Superior Room,82.47,1,2021-11-05 14:42:50,2022-05-15 13:03:38
RM-HTL0024-183,HTL0024,183,STD,Standard Room,49.79,1,2021-10-30 19:28:42,2021-10-30 19:28:42
RM-HTL0024-184,HTL0024,184,STD,Standard Room,56.63,1,2021-11-12 13:06:38,2022-12-29 21:51:42
RM-HTL0024-185,HTL0024,185,SUT,Suite Room,245.67,1,2021-11-01 14:50:20,2026-05-25 14:51:11
RM-HTL0024-186,HTL0024,186,SUP,Superior Room,72.04,1,2021-11-23 12:40:34,2024-01-31 09:21:35
RM-HTL0024-187,HTL0024,187,DLX,Deluxe Room,114.27,1,2021-11-06 06:36:58,2022-07-10 18:49:20
RM-HTL0024-188,HTL0024,188,STD,Standard Room,63.94,1,2021-11-06 15:49:29,2022-07-08 21:02:10
RM-HTL0024-189,HTL0024,189,SUT,Suite Room,251.19,1,2021-11-26 00:43:40,2023-09-24 11:21:21
RM-HTL0024-190,HTL0024,190,STD,Standard Room,47.25,1,2021-11-11 20:35:51,2022-09-18 06:27:01
RM-HTL0024-191,HTL0024,191,STD,Standard Room,47.25,1,2021-11-26 04:03:23,2021-11-26 04:03:23
RM-HTL0024-192,HTL0024,192,EXE,Executive Suite,407.75,1,2021-11-09 12:15:52,2023-03-11 20:03:20
RM-HTL0024-193,HTL0024,193,SUP,Superior Room,81.65,1,2021-11-12 16:26:12,2026-02-01 18:16:47
RM-HTL0024-194,HTL0024,194,EXE,Executive Suite,405.0,1,2021-11-15 12:02:17,2021-11-15 12:02:17
RM-HTL0024-195,HTL0024,195,DLX,Deluxe Room,108.08,1,2021-11-24 04:32:06,2021-11-24 04:32:06
RM-HTL0024-196,HTL0024,196,SUP,Superior Room,71.52,1,2021-11-20 08:20:54,2024-09-04 08:04:10
RM-HTL0024-197,HTL0024,197,STD,Standard Room,58.34,1,2021-11-02 07:54:27,2021-12-14 08:16:23
RM-HTL0024-198,HTL0024,198,EXE,Executive Suite,402.65,1,2021-11-14 19:10:08,2021-11-14 19:10:08
RM-HTL0024-199,HTL0024,199,DLX,Deluxe Room,121.68,1,2021-11-17 17:31:58,2023-02-05 03:40:02
RM-HTL0024-200,HTL0024,200,EXE,Executive Suite,410.23,1,2021-11-19 11:45:23,2021-11-19 11:45:23
RM-HTL0024-201,HTL0024,201,SUP,Superior Room,74.35,1,2021-11-24 20:14:32,2023-07-10 07:12:56
RM-HTL0024-202,HTL0024,202,EXE,Executive Suite,395.32,1,2021-11-17 01:14:39,2021-11-17 01:14:39
RM-HTL0024-203,HTL0024,203,EXE,Executive Suite,413.73,1,2021-11-07 18:41:52,2026-01-19 05:32:05
RM-HTL0024-204,HTL0024,204,STD,Standard Room,61.43,1,2021-10-30 14:55:34,2022-01-03 11:00:13
RM-HTL0024-205,HTL0024,205,STD,Standard Room,64.86,1,2021-10-27 05:42:26,2024-05-05 22:30:10
RM-HTL0024-206,HTL0024,206,STD,Standard Room,61.53,1,2021-11-11 02:06:51,2023-08-20 16:14:40
RM-HTL0024-207,HTL0024,207,DLX,Deluxe Room,119.69,1,2021-11-14 11:44:27,2021-11-14 11:44:27
RM-HTL0024-208,HTL0024,208,DLX,Deluxe Room,118.6,1,2021-10-27 13:22:22,2024-11-29 02:40:02
RM-HTL0024-209,HTL0024,209,DLX,Deluxe Room,108.13,1,2021-11-02 11:59:34,2021-11-02 11:59:34
RM-HTL0024-210,HTL0024,210,EXE,Executive Suite,414.65,1,2021-11-08 02:37:48,2026-02-12 12:41:16
RM-HTL0024-211,HTL0024,211,EXE,Executive Suite,406.74,0,2021-11-26 12:47:22,2025-12-13 05:40:04
RM-HTL0024-212,HTL0024,212,SUT,Suite Room,261.33,1,2021-11-20 10:46:42,2021-11-20 10:46:42
RM-HTL0024-213,HTL0024,213,DLX,Deluxe Room,113.16,1,2021-11-16 10:28:20,2024-08-02 16:19:51
RM-HTL0024-214,HTL0024,214,SUP,Superior Room,78.52,1,2021-11-05 19:07:33,2024-07-03 22:36:45
RM-HTL0024-215,HTL0024,215,DLX,Deluxe Room,106.78,1,2021-10-30 04:10:58,2023-12-07 14:05:31
RM-HTL0024-216,HTL0024,216,STD,Standard Room,54.62,1,2021-11-23 22:39:36,2024-05-28 15:04:58
RM-HTL0024-217,HTL0024,217,SUP,Superior Room,73.01,1,2021-11-08 17:12:39,2022-10-18 23:08:57
RM-HTL0024-218,HTL0024,218,SUT,Suite Room,252.32,1,2021-11-16 04:52:50,2021-11-16 04:52:50
RM-HTL0024-219,HTL0024,219,EXE,Executive Suite,412.14,1,2021-11-17 08:01:57,2025-09-17 14:50:56
RM-HTL0024-220,HTL0024,220,EXE,Executive Suite,407.87,1,2021-11-03 17:48:47,2024-03-08 06:03:23
RM-HTL0025-101,HTL0025,101,DLX,Deluxe Room,114.38,1,2019-09-20 14:32:29,2021-08-07 12:47:14
RM-HTL0025-102,HTL0025,102,DLX,Deluxe Room,115.62,1,2019-10-15 04:35:19,2021-02-07 02:34:14
RM-HTL0025-103,HTL0025,103,DLX,Deluxe Room,110.43,1,2019-10-12 06:17:42,2025-10-03 05:15:35
RM-HTL0025-104,HTL0025,104,SUT,Suite Room,255.84,1,2019-10-11 03:53:40,2026-03-15 20:15:06
RM-HTL0025-105,HTL0025,105,STD,Standard Room,48.47,1,2019-10-11 13:44:25,2021-06-01 05:06:27
RM-HTL0025-106,HTL0025,106,SUP,Superior Room,84.78,1,2019-09-22 00:31:04,2020-01-15 03:34:36
RM-HTL0025-107,HTL0025,107,STD,Standard Room,52.67,1,2019-10-11 23:50:49,2019-10-11 23:50:49
RM-HTL0025-108,HTL0025,108,SUP,Superior Room,70.8,1,2019-09-29 02:44:41,2022-04-08 03:33:37
RM-HTL0025-109,HTL0025,109,SUT,Suite Room,249.42,1,2019-10-13 16:57:38,2021-08-02 15:10:21
RM-HTL0025-110,HTL0025,110,EXE,Executive Suite,411.65,1,2019-10-13 05:57:34,2022-12-22 15:59:00
RM-HTL0025-111,HTL0025,111,SUT,Suite Room,250.89,1,2019-10-03 19:22:42,2021-05-08 22:18:02
RM-HTL0025-112,HTL0025,112,SUT,Suite Room,256.19,1,2019-10-03 10:38:11,2021-08-02 23:30:14
RM-HTL0025-113,HTL0025,113,EXE,Executive Suite,405.47,1,2019-09-30 18:13:39,2023-03-21 11:59:31
RM-HTL0025-114,HTL0025,114,SUT,Suite Room,245.65,1,2019-10-15 19:58:43,2025-11-18 01:02:01
RM-HTL0025-115,HTL0025,115,EXE,Executive Suite,407.94,1,2019-09-18 21:26:54,2023-11-08 20:26:19
RM-HTL0025-116,HTL0025,116,EXE,Executive Suite,401.5,1,2019-09-20 08:20:06,2025-07-03 18:28:00
RM-HTL0025-117,HTL0025,117,DLX,Deluxe Room,112.48,1,2019-10-06 04:04:16,2024-09-05 23:33:27
RM-HTL0025-118,HTL0025,118,STD,Standard Room,48.36,1,2019-09-27 18:47:12,2020-07-28 04:36:14
RM-HTL0025-119,HTL0025,119,DLX,Deluxe Room,110.75,1,2019-09-29 15:14:22,2021-08-22 16:34:25
RM-HTL0025-120,HTL0025,120,STD,Standard Room,63.07,1,2019-10-06 05:18:38,2019-10-06 05:18:38
RM-HTL0025-121,HTL0025,121,EXE,Executive Suite,395.35,1,2019-10-04 05:37:06,2019-10-04 05:37:06
RM-HTL0025-122,HTL0025,122,DLX,Deluxe Room,105.81,1,2019-09-25 01:53:02,2025-05-13 01:31:48
RM-HTL0025-123,HTL0025,123,SUP,Superior Room,86.02,1,2019-10-10 23:09:07,2021-03-24 15:14:06
RM-HTL0025-124,HTL0025,124,STD,Standard Room,58.0,1,2019-09-29 16:42:48,2023-07-28 11:59:12
RM-HTL0025-125,HTL0025,125,SUT,Suite Room,248.24,1,2019-10-04 22:52:41,2024-06-03 13:12:23
RM-HTL0025-126,HTL0025,126,SUT,Suite Room,246.45,1,2019-10-12 14:30:17,2025-10-19 06:37:28
RM-HTL0025-127,HTL0025,127,EXE,Executive Suite,400.71,1,2019-10-07 03:58:23,2023-03-27 09:41:21
RM-HTL0025-128,HTL0025,128,SUT,Suite Room,254.7,1,2019-10-01 20:31:03,2020-07-30 08:42:00
RM-HTL0025-129,HTL0025,129,SUT,Suite Room,264.48,1,2019-09-20 19:39:59,2024-03-29 11:43:25
RM-HTL0025-130,HTL0025,130,EXE,Executive Suite,409.57,1,2019-10-01 21:23:18,2019-10-01 21:23:18
RM-HTL0025-131,HTL0025,131,SUP,Superior Room,135.7,1,2019-10-13 15:03:32,2022-03-13 04:07:39
RM-HTL0025-132,HTL0025,132,STD,Standard Room,49.84,1,2019-10-10 02:26:15,2022-10-14 22:27:11
RM-HTL0025-133,HTL0025,133,STD,Standard Room,58.6,1,2019-10-07 19:23:55,2026-04-26 22:05:16
RM-HTL0025-134,HTL0025,134,STD,Standard Room,70.05,1,2019-09-22 01:14:15,2024-04-03 20:22:35
RM-HTL0025-135,HTL0025,135,EXE,Executive Suite,412.79,1,2019-10-11 10:12:16,2024-11-12 08:49:03
RM-HTL0025-136,HTL0025,136,STD,Standard Room,60.07,1,2019-10-10 23:52:02,2020-04-25 04:53:40
RM-HTL0025-137,HTL0025,137,EXE,Executive Suite,410.76,1,2019-09-21 01:46:53,2023-09-09 16:35:13
RM-HTL0025-138,HTL0025,138,SUP,Superior Room,77.17,1,2019-10-07 02:14:55,2021-09-09 06:57:45
RM-HTL0025-139,HTL0025,139,SUP,Superior Room,81.18,1,2019-09-24 20:20:51,2020-03-28 18:24:16
RM-HTL0025-140,HTL0025,140,SUT,Suite Room,246.57,1,2019-10-14 12:53:53,2026-03-10 07:37:02
RM-HTL0025-141,HTL0025,141,SUP,Superior Room,89.46,1,2019-10-02 10:41:28,2023-03-17 22:05:50
RM-HTL0025-142,HTL0025,142,STD,Standard Room,46.05,1,2019-09-20 14:59:54,2026-03-31 14:00:03
RM-HTL0025-143,HTL0025,143,STD,Standard Room,49.49,1,2019-10-12 23:49:00,2024-03-24 10:16:31
RM-HTL0025-144,HTL0025,144,SUT,Suite Room,248.53,1,2019-10-03 10:05:21,2021-01-02 15:31:00
RM-HTL0025-145,HTL0025,145,DLX,Deluxe Room,124.29,1,2019-09-18 20:10:26,2019-09-18 20:10:26
RM-HTL0025-146,HTL0025,146,SUP,Superior Room,88.64,1,2019-09-30 17:50:32,2020-02-18 21:37:44
RM-HTL0025-147,HTL0025,147,EXE,Executive Suite,402.25,1,2019-10-02 14:25:16,2019-12-04 07:06:23
RM-HTL0025-148,HTL0025,148,SUP,Superior Room,76.0,1,2019-09-26 12:34:17,2023-09-12 22:45:58
RM-HTL0025-149,HTL0025,149,EXE,Executive Suite,411.66,1,2019-10-04 18:27:13,2024-08-08 11:33:49
RM-HTL0025-150,HTL0025,150,SUT,Suite Room,247.99,1,2019-09-26 00:27:28,2022-10-22 02:16:31
RM-HTL0025-151,HTL0025,151,DLX,Deluxe Room,119.78,1,2019-09-24 00:34:27,2025-07-08 16:19:10
RM-HTL0025-152,HTL0025,152,STD,Standard Room,45.39,1,2019-10-16 11:29:15,2024-06-06 01:21:39
RM-HTL0025-153,HTL0025,153,EXE,Executive Suite,395.77,1,2019-09-18 15:57:20,2024-10-25 08:32:37
RM-HTL0025-154,HTL0025,154,SUT,Suite Room,298.05,1,2019-10-12 12:12:53,2023-01-31 21:06:16
RM-HTL0025-155,HTL0025,155,DLX,Deluxe Room,106.56,0,2019-09-26 15:07:33,2019-09-26 15:07:33
RM-HTL0025-156,HTL0025,156,SUP,Superior Room,88.62,1,2019-09-29 08:37:03,2024-07-04 19:18:57
RM-HTL0025-157,HTL0025,157,SUT,Suite Room,261.16,1,2019-10-13 16:43:13,2020-05-31 02:13:41
RM-HTL0025-158,HTL0025,158,SUP,Superior Room,88.96,1,2019-10-08 20:21:01,2023-04-04 11:56:21
RM-HTL0025-159,HTL0025,159,SUT,Suite Room,264.73,1,2019-09-18 18:03:11,2019-09-18 18:03:11
RM-HTL0025-160,HTL0025,160,SUP,Superior Room,87.05,1,2019-10-10 21:49:22,2019-10-10 21:49:22
RM-HTL0025-161,HTL0025,161,STD,Standard Room,51.26,1,2019-10-09 15:50:24,2025-10-23 03:13:06
RM-HTL0025-162,HTL0025,162,DLX,Deluxe Room,119.86,1,2019-09-27 06:33:35,2022-01-04 01:11:16
RM-HTL0025-163,HTL0025,163,STD,Standard Room,54.88,1,2019-10-09 12:13:40,2021-11-25 16:43:06
RM-HTL0025-164,HTL0025,164,DLX,Deluxe Room,118.82,1,2019-09-23 17:26:26,2022-01-23 09:43:44
RM-HTL0025-165,HTL0025,165,STD,Standard Room,57.14,1,2019-09-29 04:20:07,2020-03-13 20:25:34
RM-HTL0025-166,HTL0025,166,SUT,Suite Room,264.71,1,2019-10-14 12:21:39,2019-10-14 12:21:39
RM-HTL0025-167,HTL0025,167,DLX,Deluxe Room,105.63,1,2019-10-09 22:16:03,2020-09-08 14:48:40
