payment_key,payment_date_key,payment_time_key,customer_key,payment_method_key,currency_key,flight_segment_key,hotel_stay_key,payment_reference,invoice_number,payment_status,payment_gateway,installment_months,gross_amount_usd,discount_amount_usd,tax_amount_usd,net_amount_usd,refund_amount_usd,gateway_fee_usd,loyalty_points_used,loyalty_points_earned,transaction_amount_local,source_reference_num,transaction_source
6227,1068,830,2837,1,1,4501.0,,PAY52952718184,INV-XJ872-075905,Completed,Midtrans,0,557.6,0.0,48.4,606.0,0.0,12.12,0,1212,606.0,CNF88829563,AGENT
6228,358,1145,1498,2,2,4121.0,,PAY29942695528,INV-QA585-482291,Completed,Midtrans,0,401.01,0.0,34.47,435.48,0.0,8.71,0,435,6902358.0,CNF80761292,PARTNER
6229,1047,300,138,1,6,10550.0,,PAY63768200496,INV-OZ211-738422,Completed,Xendit,0,128.94,0.0,16.2,145.14,0.0,2.61,0,145,21698.43,CNF44563374,AIRLINE
6230,612,545,556,14,2,11016.0,,PAY91406896968,INV-KX556-117081,Completed,Xendit,0,529.05,26.45,58.68,561.28,0.0,10.1,0,561,8896288.0,CNF61912143,PARTNER
6231,598,645,1628,6,2,8589.0,,PAY62680024425,INV-MK450-350842,Completed,Stripe,0,558.21,0.0,70.14,628.35,0.0,18.22,0,1885,9959347.5,CNF97087472,PARTNER
6232,106,330,941,4,2,10603.0,,PAY04594302988,INV-FT462-163945,Completed,Xendit,0,2213.03,110.65,269.37,2371.75,0.0,42.69,0,2371,37592237.5,CNF33071941,AIRLINE
6233,930,1115,338,10,2,9639.0,,PAY38640478657,INV-SL940-833215,Failed,Stripe,0,380.44,0.0,32.31,412.75,0.0,11.97,0,0,6542087.5,CNF96122221,AIRLINE
6234,777,2215,277,1,2,5303.0,,PAY50920497354,INV-IF703-132613,Completed,Midtrans,12,123.67,0.0,14.88,138.55,0.0,2.77,0,138,2196017.5,CNF35672152,AGENT
6235,462,100,328,2,2,4855.0,,PAY11563754723,INV-IU128-994729,Completed,Midtrans,0,2856.17,0.0,315.91,3172.08,0.0,63.44,1503,3172,50277468.0,CNF95946962,AGENT
6236,707,1230,849,2,7,9529.0,,PAY94196823693,INV-BW139-857564,Completed,Xendit,0,762.66,38.13,89.05,813.58,0.0,14.64,1048,1627,1244.78,CNF65989729,AIRLINE
6237,169,1700,1984,2,1,3133.0,,PAY48665891223,INV-QQ912-361583,Completed,Stripe,0,795.68,0.0,79.96,875.64,0.0,25.39,0,875,875.64,CNF33383167,HOTEL
6238,600,1830,2893,5,2,9989.0,,PAY20214199231,INV-VR725-316465,Failed,Midtrans,0,102.52,0.0,10.03,112.55,0.0,2.25,0,0,1783917.5,CNF63044241,HOTEL
6239,289,0,1797,5,2,9497.0,,PAY96515930236,INV-KQ444-207244,Failed,Midtrans,0,597.66,29.88,55.11,622.89,0.0,12.46,0,0,9872806.5,CNF73289828,AGENT
6240,149,1000,1784,12,2,12132.0,,PAY81633078537,INV-KS646-673560,Completed,Stripe,0,257.15,0.0,21.59,278.74,0.0,8.08,0,557,4418029.0,CNF12163268,AIRLINE
6241,166,230,2208,7,2,7882.0,,PAY34976257837,INV-ZV273-240072,Completed,Xendit,0,1735.3,173.53,186.3,1748.07,0.0,31.47,0,1748,27706909.5,CNF05842405,AIRLINE
6242,173,215,427,1,2,4229.0,,PAY75995356195,INV-FN504-521512,Completed,Xendit,0,98.94,9.89,10.09,99.14,0.0,1.78,2897,495,1571369.0,CNF60984145,PARTNER
6243,345,1030,1406,9,2,12977.0,,PAY94898205179,INV-HN199-722495,Completed,Xendit,0,421.41,21.07,32.53,432.87,0.0,7.79,0,432,6860989.5,CNF01183131,AIRLINE
6244,257,800,2996,2,2,11182.0,,PAY83213422551,INV-SZ794-022475,Completed,Midtrans,0,1879.69,0.0,177.88,2057.57,0.0,41.15,1260,6172,32612484.5,CNF11938157,AGENT
6245,917,545,1699,12,2,4286.0,,PAY47264097610,INV-ST615-395844,Completed,Adyen,0,284.13,0.0,36.79,320.92,0.0,4.81,0,320,5086582.0,CNF64307720,HOTEL
6246,790,315,2399,1,2,11291.0,,PAY12208368712,INV-KJ604-639898,Completed,DOKU,3,3391.81,678.36,254.4,2967.85,0.0,65.29,276,8903,47040422.5,CNF93925479,AGENT
6247,450,1445,1194,1,6,727.0,,PAY81499232900,INV-GH079-301993,Completed,Midtrans,0,337.52,0.0,38.11,375.63,0.0,7.51,2057,1126,56156.68,CNF85965510,AIRLINE
6248,158,445,297,9,2,12048.0,,PAY43037192793,INV-UY483-057027,Completed,DOKU,0,2046.16,0.0,193.2,2239.36,0.0,49.27,0,4478,35493856.0,CNF00875856,PARTNER
6249,161,1530,2662,9,2,3571.0,,PAY72856390767,INV-RT287-709733,Completed,Midtrans,0,173.16,0.0,22.17,195.33,0.0,3.91,0,585,3095980.5,CNF82508434,PARTNER
6250,560,800,958,6,5,9444.0,,PAY00852548464,INV-VC155-295116,Completed,Xendit,0,164.93,0.0,17.34,182.27,0.0,3.28,0,364,6652.86,CNF45625024,HOTEL
6251,16,30,2470,6,6,2175.0,,PAY90087575596,INV-MF033-240778,Completed,Xendit,0,165.02,16.5,13.94,162.46,0.0,2.92,1605,162,24287.77,CNF22205322,PARTNER
6252,570,715,2966,2,2,13300.0,,PAY77798834429,INV-OB389-050243,Completed,Xendit,0,403.11,40.31,40.55,403.35,0.0,7.26,0,1210,6393097.5,CNF87446478,HOTEL
6253,680,600,2425,4,2,2994.0,,PAY68763581894,INV-OR288-749560,Completed,Xendit,0,2914.44,0.0,240.65,3155.09,0.0,56.79,0,3155,50008176.5,CNF34210843,HOTEL
6254,417,1530,1102,7,2,12030.0,,PAY95124567655,INV-UB176-669946,Completed,Stripe,0,736.11,0.0,82.98,819.09,0.0,23.75,0,2457,12982576.5,CNF67428013,PARTNER
6255,286,1515,321,6,3,5141.0,,PAY07332051019,INV-TF290-511976,Completed,Midtrans,0,550.66,110.13,51.27,491.8,0.0,9.84,1599,1475,663.93,CNF60322969,AGENT
6256,870,2115,792,12,3,9919.0,,PAY73078474042,INV-AK810-062024,Refunded,DOKU,0,281.79,0.0,23.88,305.67,305.67,6.72,0,0,412.65,CNF07303377,AGENT
6257,945,815,1381,1,1,13894.0,,PAY01972244987,INV-WV620-711423,Refunded,Xendit,0,373.05,18.65,45.33,399.73,399.73,7.2,0,0,399.73,CNF83611365,AGENT
6258,219,900,2087,1,2,1213.0,,PAY71168745367,INV-TV835-933369,Completed,Xendit,0,804.69,80.47,83.75,807.97,0.0,14.54,0,2423,12806324.5,CNF39095195,AIRLINE
6259,491,1130,2082,1,2,1232.0,,PAY06838815915,INV-MU802-725402,Completed,PayPal,12,333.51,33.35,29.02,329.18,0.0,11.19,0,658,5217503.0,CNF87756191,PARTNER
6260,430,1145,1658,10,2,789.0,,PAY21238752980,INV-OE559-680741,Completed,Stripe,0,536.88,0.0,54.82,591.7,0.0,17.16,0,591,9378445.0,CNF92149901,AIRLINE
6261,415,2115,1148,1,2,11746.0,,PAY02258134818,INV-BG422-683372,Pending,Midtrans,0,603.59,0.0,57.66,661.25,0.0,13.22,0,0,10480812.5,CNF23428214,PARTNER
6262,1051,1145,2164,5,1,3356.0,,PAY14169043760,INV-UE261-881680,Completed,DOKU,0,114.03,5.7,11.52,119.85,0.0,2.64,0,119,119.85,CNF03242234,AIRLINE
6263,846,745,727,5,2,2652.0,,PAY74388708316,INV-YU530-048781,Completed,Midtrans,0,158.94,23.84,11.18,146.28,0.0,2.93,24,146,2318538.0,CNF21727421,AIRLINE
6264,261,1700,2671,12,1,11878.0,,PAY81083008325,INV-LG453-778119,Completed,Midtrans,0,318.22,0.0,29.28,347.5,0.0,6.95,0,1042,347.5,CNF39974179,HOTEL
6265,237,745,2851,5,2,9363.0,,PAY45917824396,INV-DZ602-555252,Refunded,Xendit,0,407.6,61.14,31.64,378.1,378.1,6.81,0,0,5992885.0,CNF69096695,AIRLINE
6266,726,30,532,2,1,14782.0,,PAY01508054839,INV-ND675-573210,Completed,Adyen,0,648.6,0.0,76.63,725.23,0.0,10.88,0,1450,725.23,CNF76676679,AGENT
6267,85,230,310,5,2,4744.0,,PAY95512271670,INV-AJ083-713736,Completed,Midtrans,0,467.64,46.76,52.72,473.6,0.0,9.47,0,473,7506560.0,CNF85767863,PARTNER
6268,567,1600,2236,1,1,10023.0,,PAY35369907352,INV-AI904-312107,Completed,DOKU,0,1714.75,0.0,158.2,1872.95,0.0,41.2,1139,1872,1872.95,CNF46514124,AGENT
6269,232,2130,312,10,2,4402.0,,PAY34031846268,INV-TS950-822930,Completed,Midtrans,0,1741.76,0.0,174.36,1916.12,0.0,38.32,0,1916,30370502.0,CNF52640517,PARTNER
6270,613,430,2200,2,2,5645.0,,PAY42777076155,INV-ZQ115-847447,Completed,PayPal,0,356.65,53.5,24.74,327.89,0.0,11.15,0,327,5197056.5,CNF97037214,HOTEL
6271,246,2300,193,1,2,2797.0,,PAY66903720422,INV-JA275-664039,Completed,Midtrans,0,552.83,0.0,46.83,599.66,0.0,11.99,0,599,9504611.0,CNF71472747,AGENT
6272,76,830,2051,2,2,7672.0,,PAY05496209052,INV-CE260-100317,Completed,PayPal,0,1678.09,0.0,174.93,1853.02,0.0,63.0,0,3706,29370367.0,CNF26453935,HOTEL
6273,288,145,290,2,5,11958.0,,PAY71711400325,INV-RC889-832234,Completed,Midtrans,0,4595.32,0.0,381.85,4977.17,0.0,99.54,0,9954,181666.7,CNF90545598,PARTNER
6274,819,130,1854,2,2,602.0,,PAY40412597630,INV-AM285-927500,Pending,Adyen,0,870.55,0.0,109.1,979.65,0.0,14.69,0,0,15527452.5,CNF31748903,AIRLINE
6275,217,130,1193,2,2,2815.0,,PAY92466432113,INV-YB187-994280,Completed,Midtrans,0,300.74,0.0,37.46,338.2,0.0,6.76,0,1691,5360470.0,CNF53210597,AIRLINE
6276,1049,2200,930,1,1,8732.0,,PAY42329298735,INV-NK340-436985,Completed,Xendit,0,210.53,10.53,21.9,221.9,0.0,3.99,0,443,221.9,CNF75779453,AIRLINE
6277,1063,2030,192,1,2,14203.0,,PAY63712547651,INV-YR825-784708,Completed,Xendit,0,350.27,0.0,28.75,379.02,0.0,6.82,10279,379,6007467.0,CNF07836006,AIRLINE
6278,557,1445,928,4,2,10561.0,,PAY00319769833,INV-AE920-442722,Completed,DOKU,3,121.65,0.0,15.23,136.88,0.0,3.01,0,136,2169548.0,CNF69437234,AGENT
6279,409,530,2349,5,2,401.0,,PAY39459018458,INV-XR904-579818,Completed,Stripe,0,992.56,0.0,98.84,1091.4,0.0,31.65,0,3274,17298690.0,CNF47061706,AGENT
6280,389,515,288,13,1,6888.0,,PAY25328482108,INV-WS485-608581,Completed,Midtrans,0,199.33,0.0,23.44,222.77,0.0,4.46,776,222,222.77,CNF59008611,AIRLINE
6281,274,430,341,4,2,12413.0,,PAY08499816104,INV-SU210-669567,Completed,DOKU,0,920.84,0.0,90.55,1011.39,0.0,22.25,1876,2022,16030531.5,CNF21592981,AIRLINE
6282,489,1330,382,5,4,13275.0,,PAY78235868317,INV-YJ880-300283,Completed,Stripe,0,2498.04,0.0,308.81,2806.85,0.0,81.4,0,5613,13136.06,CNF72991200,AIRLINE
6283,394,1515,1390,13,1,4921.0,,PAY13261831148,INV-CQ206-720020,Completed,Midtrans,0,1893.36,0.0,228.97,2122.33,0.0,42.45,0,6366,2122.33,CNF86175565,AIRLINE
6284,466,245,241,4,2,12107.0,,PAY26172402690,INV-YF917-766257,Completed,Stripe,0,251.79,0.0,24.52,276.31,0.0,8.01,0,276,4379513.5,CNF39539234,HOTEL
6285,882,2100,2191,1,3,8957.0,,PAY62533911314,INV-JD305-942253,Refunded,Xendit,0,2049.21,102.46,205.35,2152.1,2152.1,38.74,0,0,2905.34,CNF37702441,HOTEL
6286,181,530,43,4,2,8201.0,,PAY71825217045,INV-HQ766-950455,Completed,Adyen,0,278.59,0.0,25.52,304.11,0.0,4.56,0,608,4820143.5,CNF34166422,HOTEL
6287,96,915,216,2,5,14432.0,,PAY05206949058,INV-TJ580-126519,Completed,PayPal,0,651.34,0.0,63.62,714.96,0.0,24.31,0,714,26096.04,CNF11840012,PARTNER
6288,58,1830,2231,9,1,5080.0,,PAY73647181886,INV-LS773-502321,Partial Refund,DOKU,0,283.68,0.0,28.09,311.77,66.72,6.86,3373,0,311.77,CNF23110938,AIRLINE
6289,177,515,927,2,1,6857.0,,PAY52368816279,INV-NR863-274799,Partial Refund,Stripe,12,2548.26,127.41,215.64,2636.49,530.35,76.46,97,0,2636.49,CNF78622061,HOTEL
6290,208,345,2719,2,2,7777.0,,PAY08159031314,INV-EZ550-628910,Completed,Midtrans,12,237.81,0.0,22.86,260.67,0.0,5.21,6500,521,4131619.5,CNF07536353,PARTNER
6291,935,1715,733,1,4,9914.0,,PAY99169855812,INV-YU145-327295,Pending,Xendit,0,395.11,19.76,46.9,422.25,0.0,7.6,0,0,1976.13,CNF90944753,AIRLINE
6292,1034,500,2047,2,4,14309.0,,PAY72620961835,INV-ZD484-148080,Completed,Adyen,0,1344.71,0.0,126.29,1471.0,0.0,22.06,108,7355,6884.28,CNF89464383,AGENT
6293,1066,515,419,2,2,3160.0,,PAY64397367841,INV-SN180-919897,Completed,Adyen,0,434.02,0.0,38.66,472.68,0.0,7.09,0,945,7491978.0,CNF55575768,AGENT
6294,56,15,2463,2,2,12292.0,,PAY07061151408,INV-VJ681-138276,Completed,Xendit,0,1492.94,0.0,125.63,1618.57,0.0,29.13,0,1618,25654334.5,CNF35454799,PARTNER
6295,452,845,2079,5,2,13753.0,,PAY91547752260,INV-AR200-745607,Completed,Adyen,0,611.39,0.0,78.63,690.02,0.0,10.35,4798,690,10936817.0,CNF89394843,AGENT
6296,830,915,83,13,2,474.0,,PAY50847057333,INV-IK238-860565,Completed,Adyen,0,356.1,0.0,31.86,387.96,0.0,5.82,0,387,6149166.0,CNF41288669,AIRLINE
6297,409,1845,781,12,2,12344.0,,PAY86969375197,INV-RD378-416740,Completed,DOKU,0,4445.76,444.58,395.15,4396.33,0.0,96.72,0,4396,69681830.5,CNF96892468,HOTEL
6298,116,215,1317,9,2,8764.0,,PAY89518770647,INV-QJ692-937012,Completed,PayPal,0,1852.98,92.65,215.67,1976.0,0.0,67.18,0,1976,31319600.0,CNF59894970,AIRLINE
6299,412,545,526,2,2,14716.0,,PAY24828884432,INV-QZ853-800346,Partial Refund,Midtrans,6,206.41,0.0,23.28,229.69,104.4,4.59,0,0,3640586.5,CNF71027818,AIRLINE
6300,495,2315,2885,2,2,10948.0,,PAY20813737674,INV-TF284-282789,Completed,Internal,0,165.75,24.86,13.87,154.76,0.0,0.0,0,154,2452946.0,CNF11644810,PARTNER
6301,67,2200,898,6,1,14573.0,,PAY49117526633,INV-GX863-964887,Completed,Stripe,0,4194.49,0.0,358.56,4553.05,0.0,132.04,10360,22765,4553.05,CNF45385208,AGENT
6302,694,1730,517,13,2,5075.0,,PAY95863751651,INV-WU476-469433,Completed,Midtrans,0,1043.86,0.0,92.75,1136.61,0.0,22.73,0,5683,18015268.5,CNF12103155,AIRLINE
6303,348,415,1824,10,3,740.0,,PAY16188562677,INV-KK122-546326,Completed,Xendit,0,1494.05,0.0,180.68,1674.73,0.0,30.15,0,3349,2260.89,CNF86952121,PARTNER
6304,250,2245,1354,2,2,2671.0,,PAY00276166672,INV-NE827-026648,Completed,Xendit,0,149.46,7.47,11.46,153.45,0.0,2.76,0,767,2432182.5,CNF69957139,AGENT
6305,85,2215,2811,5,4,4207.0,,PAY91549141655,INV-XQ028-625084,Completed,DOKU,0,0.0,0.0,0.0,0.0,0.0,6.7,108,913,0.0,CNF90806342,AIRLINE
6306,212,430,304,1,2,1863.0,,PAY97329523410,INV-VG583-337722,Expired,Xendit,12,1720.37,0.0,177.09,1897.46,0.0,34.15,0,0,30074741.0,CNF08046606,PARTNER
6307,970,1315,2205,1,2,7433.0,,PAY09827727767,INV-XO041-598291,Completed,Stripe,0,4355.66,0.0,399.24,4754.9,0.0,137.89,0,4754,75365165.0,CNF73736743,AIRLINE
6308,165,1215,814,2,3,12604.0,,PAY06112468269,INV-SJ336-129256,Completed,Xendit,6,104.87,10.49,8.14,102.52,0.0,1.85,0,102,138.4,CNF82556327,PARTNER
6309,642,100,2868,4,6,12500.0,,PAY00664927534,INV-ID446-903978,Completed,Xendit,0,1156.39,0.0,107.43,1263.82,0.0,22.75,0,2527,188941.09,CNF19653828,PARTNER
6310,209,1715,1345,1,2,2015.0,,PAY86194077922,INV-MH623-494443,Partial Refund,PayPal,0,1661.11,332.22,127.59,1456.48,689.58,49.52,0,0,23085208.0,CNF93805145,AGENT
6311,320,1930,55,10,2,8709.0,,PAY61912195898,INV-XN637-016027,Completed,Xendit,0,172.69,0.0,21.67,194.36,0.0,3.5,3267,194,3080606.0,CNF50010343,AGENT
6312,22,145,2390,2,2,13.0,,PAY20371800585,INV-HP887-420065,Completed,Adyen,6,1416.73,0.0,113.96,1530.69,0.0,22.96,0,1530,24261436.5,CNF45598516,PARTNER
6313,232,1830,1306,2,6,2593.0,,PAY05738445649,INV-DV712-259877,Completed,Midtrans,0,347.16,0.0,38.28,385.44,0.0,7.71,7695,770,57623.28,CNF70261671,AGENT
6314,562,1130,857,5,1,6379.0,,PAY52971762760,INV-CT568-402178,Completed,Xendit,0,1577.12,0.0,171.7,1748.82,0.0,31.48,0,5246,1748.82,CNF53080713,AGENT
6315,198,15,2058,15,5,11721.0,,PAY85130818675,INV-AE836-389818,Pending,Adyen,0,2129.15,0.0,239.0,2368.15,0.0,35.52,0,0,86437.48,CNF84623395,AGENT
6316,473,900,1976,1,4,394.0,,PAY22500697189,INV-ES549-122443,Completed,Midtrans,3,4919.85,983.97,378.08,4313.96,0.0,86.28,6245,12941,20189.33,CNF95338619,PARTNER
6317,283,1715,520,5,2,5457.0,,PAY38488652571,INV-EO847-982160,Completed,Xendit,0,424.11,42.41,40.06,421.76,0.0,7.59,0,843,6684896.0,CNF12161060,HOTEL
6318,138,515,2596,13,4,9441.0,,PAY39976309543,INV-GI114-277012,Completed,Xendit,0,172.08,0.0,18.88,190.96,0.0,3.44,0,190,893.69,CNF64125601,PARTNER
6319,473,1045,1616,10,4,7264.0,,PAY84407940359,INV-JJ826-582161,Completed,Midtrans,0,221.24,44.25,16.66,193.65,0.0,3.87,4821,387,906.28,CNF61258566,HOTEL
6320,923,1015,2673,2,2,3343.0,,PAY04714428502,INV-SZ195-294153,Completed,Midtrans,0,262.05,13.1,20.23,269.18,0.0,5.38,3807,269,4266503.0,CNF53606844,AIRLINE
6321,970,830,2205,5,2,7433.0,,PAY30060780275,INV-KY114-693081,Completed,PayPal,0,4355.66,0.0,407.9,4763.56,0.0,161.96,6404,4763,75502426.0,CNF73736743,HOTEL
6322,508,1415,1379,2,2,6893.0,,PAY97887414011,INV-KF968-588363,Completed,DOKU,0,357.12,71.42,29.88,315.58,0.0,6.94,1182,946,5001943.0,CNF48842241,PARTNER
6323,459,1845,2073,1,2,10896.0,,PAY20527865373,INV-AP185-378446,Completed,Midtrans,0,1467.7,293.54,100.51,1274.67,0.0,25.49,560,3824,20203519.5,CNF78785078,AGENT
6324,308,2130,638,1,1,6224.0,,PAY17903524955,INV-TU857-811152,Completed,Xendit,0,182.46,0.0,21.88,204.34,0.0,3.68,0,204,204.34,CNF08640259,AIRLINE
6325,921,645,2032,9,5,1578.0,,PAY89186286720,INV-ON795-991015,Completed,PayPal,0,470.91,0.0,45.07,515.98,0.0,17.54,0,515,18833.27,CNF84975657,AGENT
6326,1075,715,1440,2,3,12296.0,,PAY30515732006,INV-LE673-499469,Failed,DOKU,6,4363.02,0.0,403.01,4766.03,0.0,104.85,0,0,6434.14,CNF38297281,PARTNER
6327,825,345,2333,12,2,8715.0,,PAY79858777505,INV-NL111-595511,Cancelled,Xendit,0,492.29,49.23,47.48,490.54,0.0,8.83,0,0,7775059.0,CNF35390908,AIRLINE
6328,488,1300,2734,5,3,3323.0,,PAY41912432676,INV-YJ416-830739,Completed,Midtrans,0,121.3,6.06,14.73,129.97,0.0,2.6,0,389,175.46,CNF07808766,HOTEL
6329,558,15,1670,4,2,8275.0,,PAY10616085224,INV-KW998-622462,Partial Refund,Midtrans,0,94.18,0.0,9.92,104.1,37.66,2.08,0,0,1649985.0,CNF65192221,AGENT
6330,137,630,119,2,3,1428.0,,PAY91353909090,INV-JE872-110254,Completed,Adyen,0,150.35,15.04,16.9,152.21,0.0,2.28,0,152,205.48,CNF28341906,AIRLINE
6331,60,430,2522,1,2,5766.0,,PAY58973822606,INV-YF751-531267,Refunded,Xendit,0,337.65,16.88,36.55,357.32,357.32,6.43,0,0,5663522.0,CNF25428644,PARTNER
6332,235,1300,274,1,5,10329.0,,PAY47085379440,INV-LV858-841210,Partial Refund,Xendit,0,1676.21,0.0,213.78,1889.99,286.14,34.02,0,0,68984.63,CNF81692367,AGENT
6333,787,845,155,13,2,8069.0,,PAY41570840107,INV-HT925-530673,Completed,Midtrans,0,107.31,10.73,10.89,107.47,0.0,2.15,0,107,1703399.5,CNF66299991,AGENT
6334,421,100,308,9,2,8959.0,,PAY75535717628,INV-OC020-150467,Partial Refund,Midtrans,0,257.38,0.0,23.84,281.22,29.73,5.62,0,0,4457337.0,CNF27041131,AGENT
6335,1024,545,2996,6,2,10958.0,,PAY95618016365,INV-IC330-992611,Completed,Midtrans,0,182.04,0.0,19.47,201.51,0.0,4.03,0,604,3193933.5,CNF59713153,AGENT
6336,1051,600,126,9,6,14217.0,,PAY83422995428,INV-OV558-618251,Completed,Midtrans,0,738.81,0.0,63.72,802.53,0.0,16.05,0,1605,119978.24,CNF10748537,PARTNER
6337,651,245,1,1,6,12680.0,,PAY95493926150,INV-NF653-910721,Completed,Stripe,3,511.61,0.0,42.52,554.13,0.0,16.07,0,554,82842.44,CNF74149809,AGENT
6338,178,1530,798,7,2,13817.0,,PAY78384256415,INV-TP481-880289,Completed,Midtrans,0,122.98,0.0,12.84,135.82,0.0,2.72,0,135,2152747.0,CNF86346905,PARTNER
6339,899,300,2452,1,1,13026.0,,PAY69320505348,INV-GJ132-767569,Completed,Adyen,12,275.89,0.0,27.41,303.3,0.0,4.55,0,909,303.3,CNF81728652,PARTNER
6340,43,1715,1686,1,4,8394.0,,PAY63089058069,INV-OT901-367658,Completed,DOKU,0,137.51,0.0,15.47,152.98,0.0,3.37,0,152,715.95,CNF11130383,PARTNER
6341,1044,400,771,5,1,8745.0,,PAY89944323058,INV-VJ061-540757,Completed,Xendit,0,3856.48,385.65,286.59,3757.42,0.0,67.63,0,3757,3757.42,CNF05818730,AIRLINE
6342,391,2345,2404,7,2,5052.0,,PAY84649668907,INV-SC281-890095,Completed,Midtrans,0,1612.38,0.0,202.19,1814.57,0.0,36.29,0,5443,28760934.5,CNF18418642,HOTEL
6343,431,1200,2015,5,2,11809.0,,PAY46660211442,INV-HX570-106451,Completed,Internal,0,1968.14,0.0,229.97,2198.11,0.0,0.0,0,2198,34840043.5,CNF46526152,AIRLINE
6344,826,1400,1694,2,4,279.0,,PAY66660690500,INV-JL839-902499,Completed,Xendit,0,155.47,0.0,16.18,171.65,0.0,3.09,0,514,803.32,CNF79719000,HOTEL
6345,756,1745,290,1,2,3184.0,,PAY95223266011,INV-LI869-551459,Completed,DOKU,0,154.33,0.0,14.68,169.01,0.0,3.72,399,338,2678808.5,CNF47042848,HOTEL
6346,706,500,114,2,2,676.0,,PAY94071430158,INV-FT463-344168,Completed,Adyen,0,104.93,0.0,9.15,114.08,0.0,1.71,1356,114,1808168.0,CNF40293634,AIRLINE
6347,793,1830,2153,1,6,2358.0,,PAY10168767273,INV-CH257-354232,Completed,Stripe,0,1318.02,0.0,148.98,1467.0,0.0,42.54,610,1467,219316.5,CNF44029195,AIRLINE
6348,102,2000,2730,6,1,1429.0,,PAY89250074693,INV-CN460-815201,Completed,Midtrans,0,2278.61,0.0,190.15,2468.76,0.0,49.38,575,2468,2468.76,CNF29829931,HOTEL
6349,238,1230,661,1,2,5856.0,,PAY06658263518,INV-TW646-860299,Completed,DOKU,3,3056.05,0.0,380.69,3436.74,0.0,75.61,0,3436,54472329.0,CNF40440112,PARTNER
6350,120,515,2195,1,3,8213.0,,PAY34971296615,INV-WN438-165648,Completed,Midtrans,0,86.83,0.0,9.18,96.01,0.0,1.92,384,480,129.61,CNF70108155,AIRLINE
6351,277,100,2492,10,3,63.0,,PAY60257241142,INV-VW060-753652,Completed,Xendit,0,168.1,0.0,20.09,188.19,0.0,3.39,0,188,254.06,CNF55426190,AGENT
6352,854,2345,2838,2,2,9613.0,,PAY56816539313,INV-DK919-735339,Completed,Xendit,0,58.63,0.0,6.78,65.41,0.0,1.18,0,65,1036748.5,CNF80744585,HOTEL
6353,20,2230,1197,9,3,6388.0,,PAY71048168036,INV-JD541-674327,Completed,Midtrans,0,364.26,0.0,31.86,396.12,0.0,7.92,0,396,534.76,CNF81309184,AIRLINE
6354,3,2115,2860,1,2,9936.0,,PAY31555670240,INV-ZR079-953715,Completed,DOKU,0,931.59,0.0,107.73,1039.32,0.0,22.87,0,1039,16473222.0,CNF78560043,PARTNER
6355,843,1145,1328,1,2,10087.0,,PAY22554136183,INV-CL249-004978,Completed,Midtrans,0,731.88,0.0,67.79,799.67,0.0,15.99,2875,1599,12674769.5,CNF40327797,AIRLINE
6356,14,2045,494,12,2,11939.0,,PAY68313301382,INV-ID169-543968,Completed,Xendit,0,7164.91,358.25,701.97,7508.63,0.0,135.16,746,7508,119011785.5,CNF99880226,PARTNER
6357,192,115,2115,1,7,2731.0,,PAY54355068272,INV-IA634-763039,Completed,Xendit,0,323.83,0.0,32.99,356.82,0.0,6.42,0,356,545.93,CNF58405318,AGENT
6358,694,700,2902,9,1,8337.0,,PAY97042738001,INV-LM838-840448,Completed,Stripe,0,188.02,0.0,23.53,211.55,0.0,6.13,0,423,211.55,CNF75704030,HOTEL
6359,781,1445,2481,9,3,7809.0,,PAY87428285868,INV-SU207-433947,Completed,Midtrans,0,2104.98,105.25,171.22,2170.95,0.0,43.42,0,4341,2930.78,CNF28415996,AIRLINE
6360,125,1845,2301,1,4,11408.0,,PAY15938403366,INV-DI298-541453,Completed,Xendit,0,750.07,0.0,92.82,842.89,0.0,15.17,7700,842,3944.73,CNF05239082,PARTNER
6361,731,1200,754,1,2,7102.0,,PAY29602948208,INV-AO241-010843,Completed,Xendit,12,172.7,0.0,22.23,194.93,0.0,3.51,0,584,3089640.5,CNF13459726,HOTEL
6362,911,845,2028,7,4,5312.0,,PAY60164473631,INV-ID557-563667,Completed,Stripe,0,2345.33,117.27,190.8,2418.86,0.0,70.15,0,2418,11320.26,CNF42192364,AGENT
6363,142,1315,573,5,2,5168.0,,PAY63911963092,INV-OZ723-627357,Completed,Xendit,0,553.52,0.0,63.9,617.42,0.0,11.11,558,617,9786107.0,CNF08964696,PARTNER
6364,5,2115,2100,15,8,7022.0,,PAY88066846659,INV-SP051-344612,Completed,Adyen,0,186.44,0.0,17.69,204.13,0.0,3.06,0,1020,749.67,CNF92560375,AIRLINE
6365,836,1600,2036,1,2,857.0,,PAY83468461560,INV-AX041-941199,Completed,Adyen,0,180.86,9.04,18.48,190.3,0.0,2.85,0,380,3016255.0,CNF37009841,HOTEL
6366,605,2345,2351,2,2,7892.0,,PAY10582718137,INV-SW434-612820,Completed,Midtrans,0,333.76,16.69,27.36,344.43,0.0,6.89,437,1722,5459215.5,CNF85564568,HOTEL
6367,351,1145,33,7,1,2424.0,,PAY31810922928,INV-LO536-244877,Completed,DOKU,0,0.0,0.0,0.0,0.0,0.0,46.0,0,6272,0.0,CNF93735290,AGENT
