hotel_stay_key,reservation_date_key,arrival_date_key,departure_date_key,customer_key,hotel_property_key,booking_channel_key,confirmation_number,ticket_number,number_of_nights,room_type_code,room_type_name,nightly_rate_usd,extended_room_charge_usd,tax_charge_usd,extra_charges_usd,commission_paid_usd,net_revenue_usd,total_bill_usd,reservation_status,lead_time_days,linked_flight_segment
9502,102,119,121,1952,46,1,HCF29430266,HTK6959962657,2,STD,Standard Room,440.55,881.1,61.68,0.0,0.0,881.1,942.78,Checked-Out,17,True
9503,295,336,337,1453,41,1,HCF81658945,HTK0746160966,1,STD,Standard Room,66.44,66.44,4.65,0.0,0.0,66.44,71.09,Checked-Out,41,False
9504,4,4,11,1872,6,3,HCF37755013,HTK7613511598,7,STD,Standard Room,737.04,5159.28,283.76,0.0,412.74,4746.54,5443.04,Checked-Out,22,True
9505,1022,1027,1030,1657,14,4,HCF66767175,HTK7664335435,3,DLX,Deluxe Room,350.46,1051.38,73.6,0.0,105.14,946.24,1124.98,Checked-Out,5,True
9506,531,544,547,1550,10,1,HCF94114057,HTK3163894203,3,STD,Standard Room,727.1,2181.3,119.97,0.0,0.0,2181.3,2301.27,Checked-Out,13,False
9507,248,265,267,2047,38,1,HCF77841464,HTK3088331808,2,FAM,Family Room,146.23,292.46,21.93,0.0,0.0,292.46,314.39,Cancelled,17,True
9508,855,874,875,1848,4,4,HCF49953652,HTK9826698339,1,DLX,Deluxe Room,48.81,48.81,3.17,25.68,4.88,43.93,77.66,Checked-Out,19,False
9509,869,884,885,2516,60,2,HCF08146842,HTK1439276987,1,DLX,Deluxe Room,262.64,262.64,27.58,129.66,0.0,262.64,419.88,Cancelled,15,False
9510,29,45,47,1525,37,2,HCF10379193,HTK4039443601,2,DLX,Deluxe Room,124.21,248.42,22.36,117.35,0.0,248.42,388.13,Checked-Out,16,True
9511,578,596,598,1899,60,1,HCF49057864,HTK7307287603,2,SUP,Superior Room,323.28,646.56,67.89,0.0,0.0,646.56,714.45,Checked-Out,18,False
9512,611,623,626,2920,33,2,HCF81266723,HTK0681010604,3,DLX,Deluxe Room,144.12,432.36,38.91,0.0,0.0,432.36,471.27,Checked-Out,12,True
9513,943,946,947,783,28,4,HCF81996258,HTK3842462442,1,STD,Standard Room,482.34,482.34,23.15,0.0,48.23,434.11,505.49,No-Show,3,True
9514,524,534,536,1861,56,4,HCF22132896,HTK3038468991,2,SUT,Suite,2239.2,4478.4,380.66,0.0,447.84,4030.56,4859.06,Checked-Out,10,False
9515,552,554,556,965,37,2,HCF94281356,HTK1252416447,2,DLX,Deluxe Room,229.92,459.84,41.39,0.0,0.0,459.84,501.23,Checked-Out,2,False
9516,550,556,558,633,23,3,HCF20532406,HTK4524057162,2,STD,Standard Room,738.76,1477.52,73.88,0.0,118.2,1359.32,1551.4,Checked-Out,6,True
9517,125,135,137,2539,8,1,HCF65799889,HTK1403777498,2,DLX,Deluxe Room,401.17,802.34,44.13,0.0,0.0,802.34,846.47,Cancelled,10,False
9518,855,861,863,2651,61,5,HCF03565836,HTK8349728194,2,SUT,Suite,198.92,397.84,41.77,0.0,19.89,377.95,439.61,Checked-Out,6,True
9519,231,240,242,2221,56,1,HCF97234860,HTK1194350895,2,STD,Standard Room,861.37,1722.74,146.43,0.0,0.0,1722.74,1869.17,No-Show,9,True
9520,490,502,504,1635,8,1,HCF57600671,HTK2229084678,2,SUT,Suite,713.03,1426.06,78.43,0.0,0.0,1426.06,1504.49,Checked-Out,12,True
9521,979,987,988,1450,49,1,HCF41245099,HTK4089568640,69,SUP,Superior Room,355.35,24519.15,2451.92,0.0,0.0,355.35,26971.07,Checked-Out,8,False
9522,1049,1050,1051,2094,49,1,HCF75522996,HTK1164261420,1,SUT,Suite,594.09,594.09,59.41,179.57,0.0,594.09,833.07,Checked-Out,1,False
9523,432,434,437,1290,33,1,HCF95929850,HTK8764144440,3,STD,Standard Room,85.6,256.8,23.11,0.0,0.0,256.8,279.91,Checked-Out,2,False
9524,591,610,612,35,52,1,HCF42844957,HTK5057090342,2,SUP,Superior Room,38.83,77.66,7.38,0.0,0.0,77.66,85.04,Checked-Out,19,True
9525,566,571,573,1411,16,2,HCF31307184,HTK2601921145,2,STD,Standard Room,132.64,265.28,18.57,197.16,0.0,265.28,481.01,Checked-Out,5,False
9526,836,838,840,2647,51,2,HCF56547140,HTK3240701936,2,STD,Standard Room,534.2,1068.4,101.5,35.44,0.0,1068.4,1205.34,Checked-Out,2,True
9527,211,228,229,403,21,3,HCF49102390,HTK2275635755,1,SUT,Suite,129.14,129.14,6.46,0.0,10.33,118.81,135.6,Checked-Out,17,False
9528,356,360,362,2001,53,3,HCF65856853,HTK3772277619,2,STD,Standard Room,143.74,287.48,24.44,0.0,23.0,264.48,311.92,Checked-Out,4,False
9529,176,219,223,2319,46,5,HCF00637315,HTK3641323064,4,STD,Standard Room,685.55,2742.2,191.95,0.0,137.11,2605.09,2934.15,Checked-Out,43,False
9530,546,556,557,2319,1,3,HCF85167180,HTK6881646390,1,DLX,Deluxe Room,84.27,84.27,5.48,0.0,6.74,77.53,89.75,Checked-Out,10,True
9531,176,218,222,464,62,2,HCF12859007,HTK3934114619,4,SUP,Superior Room,435.13,1740.52,182.75,0.0,0.0,1740.52,1923.27,Checked-Out,42,True
9532,973,975,979,865,33,1,HCF56275949,HTK5663733903,4,STD,Standard Room,46.2,184.8,16.63,0.0,0.0,184.8,201.43,Checked-Out,2,False
9533,152,154,160,1660,60,5,HCF45500494,HTK7260794249,6,STD,Standard Room,202.59,1215.54,127.63,15.76,60.78,1154.76,1358.93,Cancelled,2,False
9534,58,71,74,630,53,1,HCF31517266,HTK9051314907,3,SUT,Suite,648.21,1944.63,165.29,0.0,0.0,1944.63,2109.92,No-Show,13,False
9535,968,1007,1008,997,38,4,HCF73853728,HTK1310393232,1,SUT,Suite,241.62,241.62,18.12,0.0,24.16,217.46,259.74,Checked-Out,39,True
9536,681,682,684,2852,38,2,HCF04227113,HTK5745843434,2,STD,Standard Room,112.36,224.72,16.85,31.1,0.0,224.72,272.67,Checked-Out,1,False
9537,486,487,489,2087,12,1,HCF87498457,HTK7490984322,2,EXC,Executive Room,571.97,1143.94,80.08,29.3,0.0,1143.94,1253.32,Checked-Out,1,False
9538,400,461,463,2703,9,1,HCF84546042,HTK9572329698,2,SUT,Suite,309.22,618.44,34.01,128.64,0.0,618.44,781.09,Checked-Out,61,False
9539,213,214,218,2255,62,5,HCF59620874,HTK3851269636,4,SUP,Superior Room,592.68,2370.72,248.93,0.0,118.54,2252.18,2619.65,Checked-Out,1,False
9540,47,60,62,2596,45,2,HCF01546320,HTK3957446974,2,SUP,Superior Room,267.15,534.3,37.4,15.56,0.0,534.3,587.26,Checked-Out,13,True
9541,159,161,165,710,57,2,HCF17483698,HTK3294000588,4,STD,Standard Room,324.85,1299.4,155.93,160.15,0.0,1299.4,1615.48,Checked-Out,2,True
9542,985,995,998,1987,50,3,HCF35409842,HTK0742422324,3,STD,Standard Room,83.39,250.17,23.77,0.0,20.01,230.16,273.94,Checked-Out,10,True
9543,240,243,245,40,56,2,HCF80587125,HTK5002482441,2,STD,Standard Room,729.4,1458.8,124.0,199.13,0.0,1458.8,1781.93,Checked-Out,3,False
9544,170,175,181,2595,31,1,HCF59048808,HTK3897572984,6,DLX,Deluxe Room,568.9,3413.4,163.84,0.0,0.0,3413.4,3577.24,Checked-Out,5,True
9545,364,394,397,1393,33,1,HCF87261154,HTK3134750626,3,DLX,Deluxe Room,151.24,453.72,40.83,0.0,0.0,453.72,494.55,Checked-Out,30,False
9546,81,85,86,1521,52,1,HCF75839483,HTK8540892982,1,STD,Standard Room,44.66,44.66,4.24,0.0,0.0,44.66,48.9,Cancelled,4,True
9547,285,292,293,1631,61,1,HCF18190924,HTK8858329922,1,STD,Standard Room,108.63,108.63,11.41,41.5,0.0,108.63,161.54,In-House,7,False
9548,424,431,433,1604,14,4,HCF01074267,HTK7333308725,2,DLX,Deluxe Room,395.27,790.54,55.34,0.0,79.05,711.49,845.88,Checked-Out,7,True
9549,271,274,275,2835,17,4,HCF98592737,HTK7372853518,1,DLX,Deluxe Room,243.63,243.63,12.18,0.0,24.36,219.27,255.81,Checked-Out,3,True
9550,430,446,448,1807,1,4,HCF28313730,HTK3339545287,2,SUP,Superior Room,65.92,131.84,8.57,0.0,13.18,118.66,140.41,Checked-Out,16,False
9551,635,646,648,530,3,3,HCF82953692,HTK1459576662,2,STD,Standard Room,62.04,124.08,8.07,0.0,9.93,114.15,132.15,Checked-Out,11,False
9552,911,929,931,1034,53,1,HCF16219325,HTK8856367312,2,DLX,Deluxe Room,260.57,521.14,44.3,0.0,0.0,521.14,565.44,Checked-Out,18,True
9553,584,633,635,2057,46,1,HCF38767126,HTK2172831095,2,STD,Standard Room,458.6,917.2,64.2,0.0,0.0,917.2,981.4,Checked-Out,49,True
9554,67,88,91,2377,33,1,HCF32161650,HTK3083631233,3,SUP,Superior Room,143.37,430.11,38.71,0.0,0.0,430.11,468.82,Checked-Out,21,False
9555,323,396,399,1343,40,2,HCF00012925,HTK3285148038,3,STD,Standard Room,133.6,400.8,30.06,0.0,0.0,400.8,430.86,Checked-Out,73,True
9556,389,391,394,632,8,4,HCF35557095,HTK5123211931,3,DLX,Deluxe Room,281.78,845.34,46.49,0.0,84.53,760.81,891.83,Checked-Out,2,False
9557,1013,1020,1027,2897,48,2,HCF05455209,HTK8278744459,7,DLX,Deluxe Room,315.92,2211.44,221.14,49.13,0.0,2211.44,2481.71,Checked-Out,7,False
9558,480,492,496,1043,49,1,HCF98058807,HTK1101086013,4,SUP,Superior Room,286.48,1145.92,114.59,0.0,0.0,1145.92,1260.51,Checked-Out,12,False
9559,795,809,813,1809,1,4,HCF80898352,HTK3318425257,4,DLX,Deluxe Room,125.34,501.36,32.59,43.71,50.14,451.22,577.66,Checked-Out,14,True
9560,607,610,616,1308,56,2,HCF63440492,HTK8096384083,6,DLX,Deluxe Room,970.68,5824.08,495.05,0.0,0.0,5824.08,6319.13,Checked-Out,3,False
9561,324,334,337,910,48,4,HCF89440498,HTK3696882055,3,STD,Standard Room,312.6,937.8,93.78,32.9,93.78,844.02,1064.48,Checked-Out,10,True
9562,1022,1037,1040,2744,16,2,HCF94520731,HTK9598332547,3,STD,Standard Room,173.44,520.32,36.42,0.0,0.0,520.32,556.74,Cancelled,15,False
9563,410,412,413,1188,49,1,HCF29402109,HTK6347877385,1,SUT,Suite,474.95,474.95,47.5,0.0,0.0,474.95,522.45,Checked-Out,2,False
9564,558,573,575,258,30,2,HCF48957078,HTK9720673321,2,FAM,Family Room,482.86,965.72,46.35,38.47,0.0,965.72,1050.54,Checked-Out,15,True
9565,459,488,494,2611,35,1,HCF19171257,HTK2548361464,6,STD,Standard Room,936.31,5617.86,505.61,0.0,0.0,5617.86,6123.47,Checked-Out,29,True
9566,866,883,888,1420,61,2,HCF87888302,HTK4819603639,85,STD,Standard Room,68.3,5805.5,609.58,49.82,0.0,341.5,6464.9,Cancelled,17,True
9567,47,64,69,1282,16,3,HCF57617591,HTK7998796615,5,STD,Standard Room,87.6,438.0,30.66,0.0,35.04,402.96,468.66,Checked-Out,17,False
9568,534,542,545,104,27,3,HCF63314144,HTK5133081374,3,DLX,Deluxe Room,60.87,182.61,8.77,0.0,14.61,168.0,191.38,Checked-Out,8,False
9569,896,897,898,2010,2,2,HCF32855621,HTK0801681834,1,EXC,Executive Room,446.17,446.17,29.0,0.0,0.0,446.17,475.17,Cancelled,1,False
9570,590,602,604,1268,5,2,HCF62549565,HTK2731023982,2,SUP,Superior Room,112.34,224.68,14.6,0.0,0.0,224.68,239.28,Checked-Out,12,False
9571,144,156,159,110,48,4,HCF97738811,HTK5163173480,3,STD,Standard Room,338.14,1014.42,101.44,0.0,101.44,912.98,1115.86,Checked-Out,12,True
9572,824,828,830,938,25,4,HCF83282794,HTK5475587253,2,SUP,Superior Room,260.95,521.9,26.09,0.0,52.19,469.71,547.99,Checked-Out,4,True
9573,891,892,893,1255,8,3,HCF48965911,HTK6210491887,1,STD,Standard Room,313.32,313.32,17.23,42.44,25.07,288.25,372.99,Checked-Out,1,True
9574,315,320,325,1048,43,2,HCF76430742,HTK8165524950,5,STD,Standard Room,227.53,1137.65,79.64,0.0,0.0,1137.65,1217.29,Checked-Out,5,False
9575,165,184,186,16,57,4,HCF22699276,HTK6635707079,2,STD,Standard Room,280.8,561.6,67.39,0.0,56.16,505.44,628.99,No-Show,19,True
9576,633,637,640,2502,44,3,HCF57153620,HTK9650671211,3,EXC,Executive Room,508.77,1526.31,106.84,0.0,122.1,1404.21,1633.15,Checked-Out,4,False
9577,714,736,738,1331,9,3,HCF53315517,HTK7504077350,2,DLX,Deluxe Room,109.92,219.84,12.09,45.47,17.59,202.25,277.4,Checked-Out,22,False
9578,157,162,165,2977,45,2,HCF76063257,HTK6172533455,3,SUT,Suite,632.33,1896.99,132.79,0.0,0.0,1896.99,2029.78,No-Show,5,True
9579,304,314,318,1159,31,1,HCF76560525,HTK0135710848,4,STD,Standard Room,697.27,2789.08,133.88,0.0,0.0,2789.08,2922.96,Checked-Out,10,True
9580,72,79,82,2753,31,3,HCF53281168,HTK7265904892,3,DLX,Deluxe Room,838.7,2516.1,120.77,0.0,201.29,2314.81,2636.87,Checked-Out,7,False
9581,841,844,845,2636,57,3,HCF90938005,HTK5379828181,1,SUT,Suite,569.19,569.19,68.3,0.0,45.54,523.65,637.49,Cancelled,3,False
9582,513,518,520,428,27,2,HCF94201685,HTK2306247907,2,SUP,Superior Room,90.7,181.4,8.71,0.0,0.0,181.4,190.11,Checked-Out,5,False
9583,271,288,289,1887,61,3,HCF78862938,HTK9466503817,1,SUT,Suite,284.42,284.42,29.86,199.91,22.75,261.67,514.19,In-House,17,False
9584,118,124,126,2302,23,4,HCF70685873,HTK7125122640,2,STD,Standard Room,433.01,866.02,43.3,0.0,86.6,779.42,909.32,Checked-Out,6,False
9585,874,895,896,288,5,1,HCF68832515,HTK0183908877,1,SUT,Suite,279.23,279.23,18.15,0.0,0.0,279.23,297.38,No-Show,21,False
9586,16,17,19,1955,58,1,HCF27181468,HTK3436290773,2,DLX,Deluxe Room,290.33,580.66,69.68,0.0,0.0,580.66,650.34,Checked-Out,1,True
9587,527,535,537,2225,57,3,HCF63318816,HTK1783052293,2,EXC,Executive Room,419.07,838.14,100.58,0.0,67.05,771.09,938.72,Checked-Out,8,True
9588,763,766,767,1592,14,3,HCF55579867,HTK1709506703,1,STD,Standard Room,231.55,231.55,16.21,0.0,18.52,213.03,247.76,Checked-Out,3,False
9589,1077,1085,1089,2463,38,3,HCF04959323,HTK5603216774,4,STD,Standard Room,87.93,351.72,26.38,34.14,28.14,323.58,412.24,Checked-Out,8,False
9590,854,881,884,1781,17,4,HCF77393312,HTK9550533659,3,DLX,Deluxe Room,322.79,968.37,48.42,0.0,96.84,871.53,1016.79,Checked-Out,27,True
9591,33,44,49,498,25,2,HCF46278971,HTK0741860409,5,SUP,Superior Room,230.2,1151.0,57.55,0.0,0.0,1151.0,1208.55,Checked-Out,11,True
9592,721,732,735,995,21,3,HCF81172343,HTK6849621633,3,DLX,Deluxe Room,113.53,340.59,17.03,40.78,27.25,313.34,398.4,Checked-Out,11,True
9593,715,721,722,2301,16,2,HCF70713672,HTK0881853101,1,FAM,Family Room,228.13,228.13,15.97,0.0,0.0,228.13,244.1,Checked-Out,6,True
9594,822,824,825,350,58,2,HCF41708162,HTK6737984163,1,SUP,Superior Room,356.26,356.26,42.75,0.0,0.0,356.26,399.01,Checked-Out,2,True
9595,5,5,6,1325,38,2,HCF48894206,HTK4017943188,1,STD,Standard Room,113.34,113.34,8.5,141.79,0.0,113.34,263.63,Checked-Out,52,True
9596,407,417,419,2463,14,3,HCF39805567,HTK9926541778,2,STD,Standard Room,242.01,484.02,33.88,0.0,38.72,445.3,517.9,Cancelled,10,False
9597,944,953,958,1934,37,3,HCF64763462,HTK0823852935,5,SUP,Superior Room,189.89,949.45,85.45,0.0,75.96,873.49,1034.9,Checked-Out,9,False
9598,700,710,712,2303,17,1,HCF68787983,HTK2989670719,2,DLX,Deluxe Room,301.33,602.66,30.13,0.0,0.0,602.66,632.79,Checked-Out,10,False
9599,289,293,298,1629,28,2,HCF77070673,HTK0112463089,5,SUP,Superior Room,759.72,3798.6,182.33,0.0,0.0,3798.6,3980.93,Checked-Out,4,False
9600,915,922,926,608,44,4,HCF40727040,HTK2337696432,4,STD,Standard Room,211.6,846.4,59.25,0.0,84.64,761.76,905.65,No-Show,7,False
9601,17,17,23,64,60,2,HCF32853338,HTK9483694760,6,STD,Standard Room,187.82,1126.92,118.33,0.0,0.0,1126.92,1245.25,Checked-Out,66,False
9602,185,191,193,2094,46,5,HCF80367576,HTK2259312137,2,EXC,Executive Room,547.87,1095.74,76.7,0.0,54.79,1040.95,1172.44,Checked-Out,6,False
9603,231,233,235,1201,44,3,HCF85373307,HTK2572675498,2,SUT,Suite,782.73,1565.46,109.58,0.0,125.24,1440.22,1675.04,Checked-Out,2,False
9604,512,522,525,832,22,1,HCF33280270,HTK9295768538,3,SUT,Suite,284.79,854.37,42.72,0.0,0.0,854.37,897.09,Cancelled,10,False
9605,602,611,612,926,31,1,HCF14156874,HTK4766845559,1,STD,Standard Room,541.29,541.29,25.98,0.0,0.0,541.29,567.27,Checked-Out,9,True
9606,124,149,154,1984,22,4,HCF70121372,HTK5167767983,5,STD,Standard Room,127.23,636.15,31.81,17.95,63.62,572.53,685.91,Checked-Out,25,False
9607,29,81,83,661,57,4,HCF85859810,HTK9916893016,2,DLX,Deluxe Room,335.7,671.4,80.57,0.0,67.14,604.26,751.97,Checked-Out,52,True
9608,148,152,156,1291,19,2,HCF56615268,HTK5226543474,4,SUP,Superior Room,293.47,1173.88,58.69,0.0,0.0,1173.88,1232.57,Checked-Out,4,False
9609,342,345,346,2937,22,1,HCF11526765,HTK7240935385,1,STD,Standard Room,109.73,109.73,5.49,16.29,0.0,109.73,131.51,Checked-Out,3,False
9610,845,865,870,2202,14,4,HCF87927559,HTK5598492637,5,DLX,Deluxe Room,366.67,1833.35,128.33,0.0,183.34,1650.01,1961.68,Checked-Out,20,False
9611,1060,1061,1063,1226,33,1,HCF05706325,HTK2666692020,2,FAM,Family Room,191.47,382.94,34.46,18.99,0.0,382.94,436.39,Cancelled,1,False
9612,93,139,141,2193,1,1,HCF82956831,HTK0376324864,2,STD,Standard Room,79.05,158.1,10.28,55.98,0.0,158.1,224.36,Checked-Out,46,True
9613,739,744,746,408,52,3,HCF33918784,HTK5421016213,2,STD,Standard Room,55.77,111.54,10.6,0.0,8.92,102.62,122.14,Checked-Out,5,True
9614,142,143,145,2187,57,1,HCF85998631,HTK6703669564,2,EXC,Executive Room,629.93,1259.86,151.18,85.32,0.0,1259.86,1496.36,Checked-Out,1,True
9615,669,693,695,921,31,1,HCF69224634,HTK0754295430,2,DLX,Deluxe Room,1133.35,2266.7,108.8,51.75,0.0,2266.7,2427.25,Cancelled,24,True
9616,513,525,529,1218,6,6,HCF64036378,HTK4104394694,4,FAM,Family Room,1169.36,4677.44,257.26,0.0,561.29,4116.15,4934.7,Checked-Out,12,True
9617,347,367,368,2162,28,1,HCF43673390,HTK4987169098,1,STD,Standard Room,833.75,833.75,40.02,0.0,0.0,833.75,873.77,Checked-Out,20,False
9618,132,133,135,1502,27,2,HCF94621961,HTK0658843939,2,STD,Standard Room,113.5,227.0,10.9,0.0,0.0,227.0,237.9,Checked-Out,1,False
9619,350,364,366,886,28,3,HCF41370353,HTK2520591718,2,SUP,Superior Room,919.77,1839.54,88.3,0.0,147.16,1692.38,1927.84,Checked-Out,14,True
9620,132,151,153,1797,56,2,HCF46724295,HTK7398798445,2,DLX,Deluxe Room,799.33,1598.66,135.89,0.0,0.0,1598.66,1734.55,Checked-Out,19,True
9621,815,820,822,863,5,1,HCF87443730,HTK7345656789,2,DLX,Deluxe Room,163.22,326.44,21.22,0.0,0.0,326.44,347.66,Checked-Out,5,True
9622,645,649,651,2582,2,2,HCF55201646,HTK6597418497,2,STD,Standard Room,293.81,587.62,38.2,178.19,0.0,587.62,804.01,Checked-Out,4,False
9623,190,232,236,426,28,2,HCF14086395,HTK4194487954,4,STD,Standard Room,546.99,2187.96,105.02,139.38,0.0,2187.96,2432.36,Checked-Out,42,False
9624,368,377,380,664,54,3,HCF33521263,HTK6978928341,3,DLX,Deluxe Room,137.22,411.66,34.99,0.0,32.93,378.73,446.65,Checked-Out,9,False
9625,728,743,747,1310,58,2,HCF68851837,HTK1295132056,4,STD,Standard Room,265.09,1060.36,127.24,180.84,0.0,1060.36,1368.44,Checked-Out,15,False
9626,504,505,507,957,14,6,HCF80762043,HTK1604506995,2,SUP,Superior Room,269.58,539.16,37.74,0.0,64.7,474.46,576.9,In-House,1,False
9627,238,254,255,1011,21,3,HCF80001170,HTK0310655936,1,STD,Standard Room,80.33,80.33,4.02,0.0,6.43,73.9,84.35,In-House,16,True
9628,875,878,880,1948,8,2,HCF70180241,HTK6028746625,2,STD,Standard Room,155.59,311.18,17.11,39.75,0.0,311.18,368.04,Checked-Out,3,False
9629,398,408,409,402,1,1,HCF53941051,HTK3610122782,1,EXC,Executive Room,101.75,101.75,6.61,0.0,0.0,101.75,108.36,Checked-Out,10,False
9630,248,256,259,1019,41,1,HCF27750870,HTK1677960722,3,STD,Standard Room,63.31,189.93,13.3,0.0,0.0,189.93,203.23,Checked-Out,8,True
9631,357,362,366,1484,19,2,HCF84870915,HTK4779897179,4,STD,Standard Room,245.58,982.32,49.12,0.0,0.0,982.32,1031.44,Checked-Out,5,True
9632,127,137,142,527,45,1,HCF02112307,HTK4663481764,5,STD,Standard Room,187.51,937.55,65.63,0.0,0.0,937.55,1003.18,Checked-Out,10,False
9633,340,341,344,1105,62,2,HCF49136853,HTK0989370528,3,STD,Standard Room,706.13,2118.39,222.43,47.17,0.0,2118.39,2387.99,Cancelled,1,False
9634,843,859,862,2469,20,4,HCF50774002,HTK2470726188,3,SUT,Suite,1195.68,3587.04,179.35,0.0,358.7,3228.34,3766.39,Checked-Out,16,False
9635,291,292,295,934,20,1,HCF35652386,HTK2442743594,3,STD,Standard Room,619.51,1858.53,92.93,0.0,0.0,1858.53,1951.46,Checked-Out,1,True
9636,587,596,598,1732,22,2,HCF93468091,HTK3967111440,2,STD,Standard Room,62.53,125.06,6.25,0.0,0.0,125.06,131.31,Checked-Out,9,False
9637,903,909,915,2917,27,2,HCF75973218,HTK6605398011,6,STD,Standard Room,95.48,572.88,27.5,0.0,0.0,572.88,600.38,Checked-Out,6,False
9638,204,210,212,574,56,4,HCF64196759,HTK9793317110,2,DLX,Deluxe Room,968.93,1937.86,164.72,0.0,193.79,1744.07,2102.58,Checked-Out,6,False
9639,154,179,182,151,23,1,HCF02746431,HTK7183974533,3,STD,Standard Room,465.15,1395.45,69.77,0.0,0.0,1395.45,1465.22,Cancelled,25,False
9640,536,578,580,786,57,1,HCF47579881,HTK5427647539,2,STD,Standard Room,335.35,670.7,80.48,0.0,0.0,670.7,751.18,Checked-Out,42,False
9641,923,925,928,1720,60,3,HCF28647915,HTK1012833040,3,STD,Standard Room,352.75,1058.25,111.12,0.0,84.66,973.59,1169.37,Checked-Out,2,True
9642,139,140,143,423,19,2,HCF40101788,HTK1881496391,3,EXC,Executive Room,259.3,777.9,38.9,0.0,0.0,777.9,816.8,Checked-Out,1,True
9643,163,175,180,82,2,1,HCF09873539,HTK5626156162,5,EXC,Executive Room,410.9,2054.5,133.54,48.64,0.0,2054.5,2236.68,Checked-Out,12,True
9644,862,867,871,984,19,1,HCF00503401,HTK1173367823,4,STD,Standard Room,140.1,560.4,28.02,0.0,0.0,560.4,588.42,Checked-Out,5,False
9645,719,731,733,2886,64,1,HCF20029411,HTK2059054743,2,STD,Standard Room,840.32,1680.64,176.47,0.0,0.0,1680.64,1857.11,Cancelled,12,True
9646,525,549,550,2325,41,1,HCF42506597,HTK4507745178,1,STD,Standard Room,89.35,89.35,6.25,0.0,0.0,89.35,95.6,Cancelled,24,False
9647,545,552,554,1504,33,3,HCF72638516,HTK3254090459,2,STD,Standard Room,92.36,184.72,16.62,0.0,14.78,169.94,201.34,Cancelled,7,True
9648,283,292,294,807,21,2,HCF81011157,HTK6955940852,2,DLX,Deluxe Room,120.89,241.78,12.09,0.0,0.0,241.78,253.87,Checked-Out,9,False
9649,733,736,737,210,38,3,HCF83465160,HTK9193986125,1,STD,Standard Room,130.68,130.68,9.8,0.0,10.45,120.23,140.48,Checked-Out,3,False
9650,645,685,687,2352,37,2,HCF62662654,HTK8520256280,2,FAM,Family Room,187.62,375.24,33.77,0.0,0.0,375.24,409.01,Checked-Out,40,True
9651,612,624,626,2918,23,1,HCF59392175,HTK6320337391,2,DLX,Deluxe Room,1141.24,2282.48,114.12,0.0,0.0,2282.48,2396.6,Cancelled,12,True
9652,942,970,971,1492,2,1,HCF90292366,HTK3287257528,1,DLX,Deluxe Room,246.27,246.27,16.01,0.0,0.0,246.27,262.28,Checked-Out,28,True
9653,190,191,192,1044,21,1,HCF03372379,HTK1372450760,1,DLX,Deluxe Room,95.77,95.77,4.79,0.0,0.0,95.77,100.56,Checked-Out,1,True
9654,1016,1017,1019,2424,33,4,HCF83225569,HTK4046434160,2,SUP,Superior Room,139.84,279.68,25.17,0.0,27.97,251.71,304.85,Checked-Out,1,False
9655,197,214,215,2752,50,2,HCF09424659,HTK1365299646,1,SUP,Superior Room,148.18,148.18,14.08,0.0,0.0,148.18,162.26,Checked-Out,17,True
9656,997,1027,1028,2044,19,1,HCF29267334,HTK3947276792,1,STD,Standard Room,199.42,199.42,9.97,0.0,0.0,199.42,209.39,Checked-Out,30,True
9657,950,970,975,1626,4,1,HCF94312452,HTK6421640289,5,EXC,Executive Room,106.22,531.1,34.52,0.0,0.0,531.1,565.62,Checked-Out,20,True
9658,554,563,565,2218,48,1,HCF64934261,HTK1475734844,2,STD,Standard Room,207.57,415.14,41.51,0.0,0.0,415.14,456.65,Checked-Out,9,False
9659,373,384,387,2132,23,1,HCF12853725,HTK0318539435,3,STD,Standard Room,494.07,1482.21,74.11,32.48,0.0,1482.21,1588.8,Checked-Out,11,True
9660,1010,1015,1016,724,4,2,HCF32110737,HTK7866482823,1,STD,Standard Room,59.49,59.49,3.87,184.51,0.0,59.49,247.87,Checked-Out,5,False
9661,863,864,865,1068,50,3,HCF68847651,HTK5921791631,1,DLX,Deluxe Room,106.25,106.25,10.09,49.98,8.5,97.75,166.32,Checked-Out,1,False
9662,1021,1022,1024,486,16,2,HCF25727460,HTK3405195978,2,FAM,Family Room,173.21,346.42,24.25,0.0,0.0,346.42,370.67,Checked-Out,1,False
9663,39,48,49,2309,5,1,HCF37187884,HTK3527962102,1,STD,Standard Room,62.66,62.66,4.07,0.0,0.0,62.66,66.73,Checked-Out,9,False
9664,169,178,180,2423,48,3,HCF27435276,HTK5262073936,2,EXC,Executive Room,333.95,667.9,66.79,0.0,53.43,614.47,734.69,Cancelled,9,False
9665,330,359,365,1083,14,2,HCF37152855,HTK7943091867,6,SUT,Suite,468.7,2812.2,196.85,0.0,0.0,2812.2,3009.05,Checked-Out,29,False
9666,338,341,343,452,51,1,HCF65463152,HTK7181870933,2,EXC,Executive Room,689.36,1378.72,130.98,0.0,0.0,1378.72,1509.7,Checked-Out,3,False
9667,566,570,573,1666,44,5,HCF98561141,HTK5657138005,3,DLX,Deluxe Room,338.36,1015.08,71.06,0.0,50.75,964.33,1086.14,Checked-Out,4,True
9668,210,219,220,175,1,2,HCF43527000,HTK2453403454,1,SUP,Superior Room,93.41,93.41,6.07,0.0,0.0,93.41,99.48,Checked-Out,9,True
