profile_key,passenger_id,frequent_flyer_num,preferred_seat,preferred_meal,special_assistance,marketing_consent,lifetime_segments_flown,lifetime_miles_earned,customer_segment,scd_effective_date,scd_expiry_date,scd_current_flag,scd_version
1924,PAX0001924,FF00001924,Aisle,Child,WCHR,False,6,17872,Student,2022-01-01,2023-03-31,False,1
4924,PAX0001924,FF00001924,Aisle,Child,WCHR,False,17,28442,Student,2023-04-01,9999-12-31,True,2
1925,PAX0001925,FF00001925,Window,Child,Wheelchair,True,10,2233,Family,2022-01-01,9999-12-31,True,1
1926,PAX0001926,FF00001926,No Preference,Halal,None,False,3,80423,Business Traveler,2022-01-01,9999-12-31,True,1
1927,PAX0001927,FF00001927,No Preference,Vegan,None,True,28,45600,Student,2022-01-01,9999-12-31,True,1
1928,PAX0001928,FF00001928,Aisle,Vegan,None,False,0,11880,Senior,2022-01-01,2023-03-31,False,1
4928,PAX0001928,FF00001928,Aisle,Vegan,None,False,11,16954,Family,2023-04-01,9999-12-31,True,2
1929,PAX0001929,FF00001929,No Preference,Child,None,True,11,9655,Family,2022-01-01,9999-12-31,True,1
1930,PAX0001930,FF00001930,Aisle,Halal,None,False,28,30144,Senior,2022-01-01,9999-12-31,True,1
1931,PAX0001931,FF00001931,Aisle,Child,None,False,0,71908,Senior,2022-01-01,2023-03-31,False,1
4931,PAX0001931,FF00001931,Aisle,Child,None,False,19,88381,Business Traveler,2023-04-01,9999-12-31,True,2
1932,PAX0001932,FF00001932,No Preference,Standard,Wheelchair,False,37,2426,Family,2022-01-01,2023-03-31,False,1
4932,PAX0001932,FF00001932,No Preference,Standard,Wheelchair,False,56,22305,Student,2023-04-01,9999-12-31,True,2
1933,PAX0001933,FF00001933,Window,Vegetarian,None,False,9,10844,Senior,2022-01-01,2023-03-31,False,1
4933,PAX0001933,FF00001933,Window,Vegetarian,None,False,29,29430,Senior,2023-04-01,9999-12-31,True,2
1934,PAX0001934,FF00001934,Aisle,None,None,False,5,5940,Business Traveler,2022-01-01,9999-12-31,True,1
1935,PAX0001935,FF00001935,Window,None,None,False,10,95087,Student,2022-01-01,9999-12-31,True,1
1936,PAX0001936,FF00001936,No Preference,Vegetarian,None,True,8,2596,Student,2022-01-01,9999-12-31,True,1
1937,PAX0001937,FF00001937,Aisle,Child,None,True,11,12475,Student,2022-01-01,9999-12-31,True,1
1938,PAX0001938,FF00001938,No Preference,Halal,None,False,23,17110,Family,2022-01-01,9999-12-31,True,1
1939,PAX0001939,FF00001939,Aisle,Halal,None,False,2,6362,Leisure,2022-01-01,9999-12-31,True,1
1940,PAX0001940,FF00001940,Aisle,None,None,True,17,9260,Student,2022-01-01,9999-12-31,True,1
1941,PAX0001941,FF00001941,Window,Vegetarian,None,True,17,6915,Family,2022-01-01,9999-12-31,True,1
1942,PAX0001942,FF00001942,Aisle,Vegan,None,False,4,18791,Student,2022-01-01,9999-12-31,True,1
1943,PAX0001943,FF00001943,No Preference,Vegan,None,True,34,80529,Family,2022-01-01,9999-12-31,True,1
1944,PAX0001944,FF00001944,No Preference,Vegan,Wheelchair,True,2,13305,Senior,2022-01-01,2023-03-31,False,1
4944,PAX0001944,FF00001944,No Preference,Vegan,Wheelchair,True,18,21921,Family,2023-04-01,9999-12-31,True,2
1945,PAX0001945,FF00001945,Window,Standard,None,True,1,21399,Senior,2022-01-01,9999-12-31,True,1
1946,PAX0001946,FF00001946,Aisle,Standard,WCHC,True,7,69306,Business Traveler,2022-01-01,9999-12-31,True,1
1947,PAX0001947,FF00001947,No Preference,Halal,None,False,31,14514,Senior,2022-01-01,9999-12-31,True,1
1948,PAX0001948,FF00001948,Aisle,Standard,Wheelchair,False,8,67969,Student,2022-01-01,9999-12-31,True,1
1949,PAX0001949,FF00001949,Window,None,None,False,19,109,Student,2022-01-01,9999-12-31,True,1
1950,PAX0001950,FF00001950,No Preference,Halal,None,False,4,16433,Leisure,2022-01-01,9999-12-31,True,1
1951,PAX0001951,FF00001951,No Preference,Vegetarian,None,False,3,6678,Senior,2022-01-01,9999-12-31,True,1
1952,PAX0001952,FF00001952,No Preference,None,WCHR,False,0,30931,Leisure,2022-01-01,9999-12-31,True,1
1953,PAX0001953,FF00001953,Aisle,Halal,Wheelchair,False,3,1613,Senior,2022-01-01,9999-12-31,True,1
1954,PAX0001954,FF00001954,Aisle,Vegetarian,None,False,3,48571,Senior,2022-01-01,9999-12-31,True,1
1955,PAX0001955,FF00001955,No Preference,Child,WCHR,False,22,19795,Senior,2022-01-01,9999-12-31,True,1
1956,PAX0001956,FF00001956,Aisle,Child,None,False,6,114302,Leisure,2022-01-01,9999-12-31,True,1
1957,PAX0001957,FF00001957,No Preference,Halal,None,False,2,7275,Leisure,2022-01-01,9999-12-31,True,1
1958,PAX0001958,FF00001958,Aisle,Standard,WCHC,True,4,5689,Senior,2022-01-01,9999-12-31,True,1
1959,PAX0001959,FF00001959,Aisle,Halal,None,True,5,72517,Business Traveler,2022-01-01,9999-12-31,True,1
1960,PAX0001960,FF00001960,Aisle,Halal,None,False,11,15928,Student,2022-01-01,2023-03-31,False,1
4960,PAX0001960,FF00001960,Aisle,Halal,None,False,18,26123,Business Traveler,2023-04-01,9999-12-31,True,2
1961,PAX0001961,FF00001961,Window,None,None,True,32,1490,Family,2022-01-01,9999-12-31,True,1
1962,PAX0001962,FF00001962,No Preference,None,None,False,2,25033,Business Traveler,2022-01-01,9999-12-31,True,1
1963,PAX0001963,FF00001963,Aisle,None,None,True,11,1210,Student,2022-01-01,9999-12-31,True,1
1964,PAX0001964,FF00001964,No Preference,Halal,None,False,6,31422,Student,2022-01-01,9999-12-31,True,1
1965,PAX0001965,FF00001965,Window,None,None,False,14,30494,Senior,2022-01-01,9999-12-31,True,1
1966,PAX0001966,FF00001966,No Preference,Standard,Wheelchair,True,4,2945,Student,2022-01-01,9999-12-31,True,1
1967,PAX0001967,FF00001967,No Preference,None,None,True,6,4134,Leisure,2022-01-01,9999-12-31,True,1
1968,PAX0001968,FF00001968,No Preference,Halal,Wheelchair,True,35,19340,Business Traveler,2022-01-01,9999-12-31,True,1
1969,PAX0001969,FF00001969,No Preference,Child,None,False,4,43612,Student,2022-01-01,9999-12-31,True,1
1970,PAX0001970,FF00001970,Window,None,Wheelchair,True,8,11133,Senior,2022-01-01,9999-12-31,True,1
1971,PAX0001971,FF00001971,Aisle,Standard,None,False,20,60556,Senior,2022-01-01,9999-12-31,True,1
1972,PAX0001972,FF00001972,No Preference,None,None,False,13,1443,Family,2022-01-01,9999-12-31,True,1
1973,PAX0001973,FF00001973,No Preference,Vegan,None,False,10,43228,Senior,2022-01-01,9999-12-31,True,1
1974,PAX0001974,FF00001974,Aisle,Child,Wheelchair,True,1,7789,Student,2022-01-01,9999-12-31,True,1
1975,PAX0001975,FF00001975,Aisle,Child,None,True,25,609,Family,2022-01-01,9999-12-31,True,1
1976,PAX0001976,FF00001976,No Preference,Vegetarian,None,True,16,19260,Business Traveler,2022-01-01,9999-12-31,True,1
1977,PAX0001977,FF00001977,Window,Vegan,None,False,7,213,Business Traveler,2022-01-01,9999-12-31,True,1
1978,PAX0001978,FF00001978,No Preference,Vegetarian,None,False,20,13380,Leisure,2022-01-01,9999-12-31,True,1
1979,PAX0001979,FF00001979,Window,Halal,None,True,9,33931,Family,2022-01-01,9999-12-31,True,1
1980,PAX0001980,FF00001980,Aisle,Halal,None,True,14,93693,Leisure,2022-01-01,9999-12-31,True,1
1981,PAX0001981,FF00001981,Aisle,Vegan,None,False,9,15310,Leisure,2022-01-01,9999-12-31,True,1
1982,PAX0001982,FF00001982,Aisle,Vegetarian,None,False,36,30825,Family,2022-01-01,9999-12-31,True,1
1983,PAX0001983,FF00001983,No Preference,None,None,True,4,4056,Family,2022-01-01,9999-12-31,True,1
1984,PAX0001984,FF00001984,Aisle,Standard,None,False,22,13491,Senior,2022-01-01,9999-12-31,True,1
1985,PAX0001985,FF00001985,Aisle,Vegan,None,True,12,19092,Business Traveler,2022-01-01,9999-12-31,True,1
1986,PAX0001986,FF00001986,Window,Child,None,True,2,27615,Leisure,2022-01-01,9999-12-31,True,1
1987,PAX0001987,FF00001987,Aisle,Vegan,None,True,0,15999,Student,2022-01-01,9999-12-31,True,1
1988,PAX0001988,FF00001988,No Preference,Child,None,True,9,17183,Business Traveler,2022-01-01,9999-12-31,True,1
1989,PAX0001989,FF00001989,Aisle,Child,Wheelchair,True,16,52794,Family,2022-01-01,9999-12-31,True,1
1990,PAX0001990,FF00001990,No Preference,Standard,WCHR,False,17,1187,Student,2022-01-01,9999-12-31,True,1
1991,PAX0001991,FF00001991,Window,Vegan,None,True,2,23075,Leisure,2022-01-01,9999-12-31,True,1
1992,PAX0001992,FF00001992,Window,Child,None,True,32,54046,Family,2022-01-01,9999-12-31,True,1
1993,PAX0001993,FF00001993,No Preference,Standard,WCHC,True,22,10838,Student,2022-01-01,9999-12-31,True,1
1994,PAX0001994,FF00001994,Window,None,None,True,6,19086,Student,2022-01-01,9999-12-31,True,1
1995,PAX0001995,FF00001995,No Preference,Halal,None,True,2,946,Business Traveler,2022-01-01,9999-12-31,True,1
1996,PAX0001996,FF00001996,Window,Vegetarian,None,False,35,8261,Leisure,2022-01-01,9999-12-31,True,1
1997,PAX0001997,FF00001997,Window,Standard,None,False,3,2611,Business Traveler,2022-01-01,2023-03-31,False,1
4997,PAX0001997,FF00001997,Window,Standard,None,False,18,22072,Business Traveler,2023-04-01,9999-12-31,True,2
1998,PAX0001998,FF00001998,Aisle,Vegetarian,Wheelchair,True,31,26006,Student,2022-01-01,9999-12-31,True,1
1999,PAX0001999,FF00001999,Aisle,Halal,None,False,13,72768,Family,2022-01-01,2023-03-31,False,1
4999,PAX0001999,FF00001999,Aisle,Halal,None,False,19,87871,Business Traveler,2023-04-01,9999-12-31,True,2
2000,PAX0002000,FF00002000,No Preference,Vegan,None,False,5,29146,Student,2022-01-01,9999-12-31,True,1
2001,PAX0002001,FF00002001,No Preference,Vegan,None,False,0,6202,Student,2022-01-01,9999-12-31,True,1
2002,PAX0002002,FF00002002,No Preference,None,WCHC,True,21,43671,Leisure,2022-01-01,9999-12-31,True,1
2003,PAX0002003,FF00002003,No Preference,Halal,None,True,5,14187,Senior,2022-01-01,9999-12-31,True,1
2004,PAX0002004,FF00002004,No Preference,None,Wheelchair,True,9,7,Senior,2022-01-01,9999-12-31,True,1
2005,PAX0002005,FF00002005,No Preference,Vegan,WCHC,False,3,7004,Family,2022-01-01,2023-03-31,False,1
5005,PAX0002005,FF00002005,No Preference,Vegan,WCHC,False,12,14626,Business Traveler,2023-04-01,9999-12-31,True,2
2006,PAX0002006,FF00002006,Window,None,None,True,3,49182,Senior,2022-01-01,9999-12-31,True,1
2007,PAX0002007,FF00002007,Window,None,None,False,3,6378,Student,2022-01-01,9999-12-31,True,1
2008,PAX0002008,FF00002008,No Preference,Vegan,Wheelchair,False,8,60218,Leisure,2022-01-01,2023-03-31,False,1
5008,PAX0002008,FF00002008,No Preference,Vegan,Wheelchair,False,21,73353,Leisure,2023-04-01,9999-12-31,True,2
2009,PAX0002009,FF00002009,No Preference,Standard,None,True,3,2453,Student,2022-01-01,9999-12-31,True,1
2010,PAX0002010,FF00002010,No Preference,None,WCHR,False,5,41308,Senior,2022-01-01,2023-03-31,False,1
5010,PAX0002010,FF00002010,No Preference,None,WCHR,False,24,47113,Leisure,2023-04-01,9999-12-31,True,2
2011,PAX0002011,FF00002011,Window,Vegetarian,None,False,9,50914,Student,2022-01-01,9999-12-31,True,1
2012,PAX0002012,FF00002012,No Preference,Vegetarian,None,True,38,47202,Family,2022-01-01,9999-12-31,True,1
2013,PAX0002013,FF00002013,No Preference,Halal,None,False,11,20397,Leisure,2022-01-01,9999-12-31,True,1
2014,PAX0002014,FF00002014,Aisle,None,WCHC,True,0,124664,Leisure,2022-01-01,9999-12-31,True,1
2015,PAX0002015,FF00002015,Aisle,Standard,Wheelchair,True,5,4954,Student,2022-01-01,9999-12-31,True,1
2016,PAX0002016,FF00002016,Window,Halal,None,False,13,10034,Student,2022-01-01,9999-12-31,True,1
2017,PAX0002017,FF00002017,Aisle,None,WCHC,False,10,26512,Business Traveler,2022-01-01,9999-12-31,True,1
2018,PAX0002018,FF00002018,Window,None,None,False,7,54258,Senior,2022-01-01,9999-12-31,True,1
2019,PAX0002019,FF00002019,Window,Standard,None,False,3,17860,Student,2022-01-01,9999-12-31,True,1
2020,PAX0002020,FF00002020,Window,Vegetarian,None,False,9,32685,Family,2022-01-01,9999-12-31,True,1
2021,PAX0002021,FF00002021,No Preference,Vegan,None,True,18,15066,Business Traveler,2022-01-01,9999-12-31,True,1
2022,PAX0002022,FF00002022,Window,Vegan,None,True,12,4897,Family,2022-01-01,2023-03-31,False,1
5022,PAX0002022,FF00002022,Window,Vegan,None,True,20,22993,Business Traveler,2023-04-01,9999-12-31,True,2
2023,PAX0002023,FF00002023,Window,Child,None,False,32,14489,Senior,2022-01-01,9999-12-31,True,1
2024,PAX0002024,FF00002024,Aisle,Standard,None,True,15,616,Leisure,2022-01-01,9999-12-31,True,1
2025,PAX0002025,FF00002025,Window,None,None,False,2,20029,Leisure,2022-01-01,9999-12-31,True,1
2026,PAX0002026,FF00002026,No Preference,Halal,None,True,25,22475,Student,2022-01-01,9999-12-31,True,1
2027,PAX0002027,FF00002027,Window,Halal,None,False,31,19837,Leisure,2022-01-01,9999-12-31,True,1
2028,PAX0002028,FF00002028,Window,None,None,True,8,3826,Business Traveler,2022-01-01,9999-12-31,True,1
2029,PAX0002029,FF00002029,Window,Vegetarian,None,False,19,8509,Senior,2022-01-01,2023-03-31,False,1
5029,PAX0002029,FF00002029,Window,Vegetarian,None,False,32,27673,Family,2023-04-01,9999-12-31,True,2
2030,PAX0002030,FF00002030,No Preference,Vegan,Wheelchair,False,27,72514,Student,2022-01-01,9999-12-31,True,1
2031,PAX0002031,FF00002031,No Preference,Vegetarian,None,True,34,22033,Leisure,2022-01-01,9999-12-31,True,1
2032,PAX0002032,FF00002032,No Preference,Standard,None,True,13,45222,Family,2022-01-01,9999-12-31,True,1
2033,PAX0002033,FF00002033,Window,Standard,None,False,1,27560,Senior,2022-01-01,9999-12-31,True,1
2034,PAX0002034,FF00002034,Aisle,Vegan,WCHR,False,0,20648,Family,2022-01-01,2023-03-31,False,1
5034,PAX0002034,FF00002034,Aisle,Vegan,WCHR,False,13,30955,Senior,2023-04-01,9999-12-31,True,2
2035,PAX0002035,FF00002035,Window,Vegan,WCHC,False,2,6060,Family,2022-01-01,9999-12-31,True,1
2036,PAX0002036,FF00002036,Aisle,Vegetarian,None,False,5,16992,Leisure,2022-01-01,2023-03-31,False,1
5036,PAX0002036,FF00002036,Aisle,Vegetarian,None,False,20,36692,Senior,2023-04-01,9999-12-31,True,2
2037,PAX0002037,FF00002037,No Preference,Halal,None,True,11,2320,Family,2022-01-01,9999-12-31,True,1
2038,PAX0002038,FF00002038,No Preference,None,None,False,8,6049,Business Traveler,2022-01-01,9999-12-31,True,1
2039,PAX0002039,FF00002039,No Preference,Halal,WCHC,False,10,30434,Leisure,2022-01-01,9999-12-31,True,1
2040,PAX0002040,FF00002040,Window,None,None,False,9,40216,Senior,2022-01-01,9999-12-31,True,1
2041,PAX0002041,FF00002041,No Preference,Vegan,None,False,4,43458,Business Traveler,2022-01-01,9999-12-31,True,1
2042,PAX0002042,FF00002042,Aisle,Halal,Wheelchair,False,6,19860,Senior,2022-01-01,9999-12-31,True,1
2043,PAX0002043,FF00002043,No Preference,Standard,WCHR,True,12,555,Family,2022-01-01,9999-12-31,True,1
2044,PAX0002044,FF00002044,No Preference,Vegetarian,None,True,12,28916,Senior,2022-01-01,9999-12-31,True,1
2045,PAX0002045,FF00002045,Window,None,None,False,4,2690,Leisure,2022-01-01,2023-03-31,False,1
5045,PAX0002045,FF00002045,Window,None,None,False,13,9758,Student,2023-04-01,9999-12-31,True,2
2046,PAX0002046,FF00002046,No Preference,None,None,True,1,77005,Senior,2022-01-01,9999-12-31,True,1
2047,PAX0002047,FF00002047,No Preference,None,None,False,14,4078,Senior,2022-01-01,9999-12-31,True,1
2048,PAX0002048,FF00002048,Window,None,Wheelchair,True,5,26930,Student,2022-01-01,2023-03-31,False,1
5048,PAX0002048,FF00002048,Window,None,Wheelchair,True,16,46839,Leisure,2023-04-01,9999-12-31,True,2
2049,PAX0002049,FF00002049,Window,Standard,Wheelchair,False,21,1339,Leisure,2022-01-01,9999-12-31,True,1
2050,PAX0002050,FF00002050,No Preference,Vegan,None,False,3,66149,Business Traveler,2022-01-01,9999-12-31,True,1
2051,PAX0002051,FF00002051,Aisle,Vegan,Wheelchair,False,0,6746,Leisure,2022-01-01,9999-12-31,True,1
2052,PAX0002052,FF00002052,Window,Child,Wheelchair,False,38,28511,Student,2022-01-01,9999-12-31,True,1
2053,PAX0002053,FF00002053,Aisle,None,None,False,3,2080,Leisure,2022-01-01,2023-03-31,False,1
5053,PAX0002053,FF00002053,Aisle,None,None,False,14,13553,Student,2023-04-01,9999-12-31,True,2
2054,PAX0002054,FF00002054,Aisle,Child,None,True,0,8420,Family,2022-01-01,9999-12-31,True,1
2055,PAX0002055,FF00002055,Aisle,Vegan,None,True,25,16131,Family,2022-01-01,9999-12-31,True,1
2056,PAX0002056,FF00002056,Window,Halal,WCHC,True,15,75135,Family,2022-01-01,9999-12-31,True,1
2057,PAX0002057,FF00002057,Aisle,Vegan,None,False,6,6368,Family,2022-01-01,2023-03-31,False,1
5057,PAX0002057,FF00002057,Aisle,Vegan,None,False,23,14356,Leisure,2023-04-01,9999-12-31,True,2
2058,PAX0002058,FF00002058,Window,Child,None,False,8,71606,Family,2022-01-01,9999-12-31,True,1
2059,PAX0002059,FF00002059,Window,Vegan,None,True,19,2042,Senior,2022-01-01,9999-12-31,True,1
2060,PAX0002060,FF00002060,No Preference,None,None,True,14,25451,Family,2022-01-01,9999-12-31,True,1
2061,PAX0002061,FF00002061,Aisle,Halal,None,False,28,3919,Student,2022-01-01,2023-03-31,False,1
5061,PAX0002061,FF00002061,Aisle,Halal,None,False,38,14474,Student,2023-04-01,9999-12-31,True,2
2062,PAX0002062,FF00002062,Window,Vegan,WCHR,True,9,63473,Family,2022-01-01,9999-12-31,True,1
2063,PAX0002063,FF00002063,No Preference,None,None,False,6,19733,Student,2022-01-01,9999-12-31,True,1
2064,PAX0002064,FF00002064,Aisle,Halal,None,True,0,9777,Senior,2022-01-01,2023-03-31,False,1
5064,PAX0002064,FF00002064,Aisle,Halal,None,True,14,26660,Student,2023-04-01,9999-12-31,True,2
2065,PAX0002065,FF00002065,No Preference,None,None,False,4,87079,Leisure,2022-01-01,9999-12-31,True,1
2066,PAX0002066,FF00002066,Aisle,None,None,False,3,18533,Senior,2022-01-01,9999-12-31,True,1
2067,PAX0002067,FF00002067,Window,None,None,False,13,5308,Family,2022-01-01,9999-12-31,True,1
2068,PAX0002068,FF00002068,Aisle,None,None,True,7,40244,Student,2022-01-01,9999-12-31,True,1
2069,PAX0002069,FF00002069,Aisle,Standard,WCHC,True,24,29525,Business Traveler,2022-01-01,2023-03-31,False,1
5069,PAX0002069,FF00002069,Aisle,Standard,WCHC,True,37,42100,Student,2023-04-01,9999-12-31,True,2
2070,PAX0002070,FF00002070,Window,Halal,None,False,13,4049,Leisure,2022-01-01,9999-12-31,True,1
2071,PAX0002071,FF00002071,No Preference,Halal,None,False,34,4266,Leisure,2022-01-01,2023-03-31,False,1
5071,PAX0002071,FF00002071,No Preference,Halal,None,False,53,17465,Student,2023-04-01,9999-12-31,True,2
2072,PAX0002072,FF00002072,Aisle,Standard,None,False,17,9229,Senior,2022-01-01,9999-12-31,True,1
2073,PAX0002073,FF00002073,Aisle,None,None,True,32,38184,Family,2022-01-01,9999-12-31,True,1
2074,PAX0002074,FF00002074,Window,Child,None,False,16,7417,Student,2022-01-01,9999-12-31,True,1
2075,PAX0002075,FF00002075,No Preference,None,None,False,7,28855,Senior,2022-01-01,9999-12-31,True,1
2076,PAX0002076,FF00002076,Aisle,Halal,WCHR,True,17,3293,Senior,2022-01-01,9999-12-31,True,1
2077,PAX0002077,FF00002077,No Preference,Halal,None,True,39,66278,Leisure,2022-01-01,9999-12-31,True,1
2078,PAX0002078,FF00002078,No Preference,None,None,False,3,51907,Senior,2022-01-01,2023-03-31,False,1
5078,PAX0002078,FF00002078,No Preference,None,None,False,22,58574,Business Traveler,2023-04-01,9999-12-31,True,2
2079,PAX0002079,FF00002079,No Preference,Vegan,None,True,8,18586,Student,2022-01-01,9999-12-31,True,1
2080,PAX0002080,FF00002080,No Preference,Vegan,None,True,4,26094,Student,2022-01-01,2023-03-31,False,1
5080,PAX0002080,FF00002080,No Preference,Vegan,None,True,19,40464,Student,2023-04-01,9999-12-31,True,2
2081,PAX0002081,FF00002081,Window,Child,None,False,15,15876,Student,2022-01-01,9999-12-31,True,1
2082,PAX0002082,FF00002082,Window,Standard,None,True,11,36050,Family,2022-01-01,9999-12-31,True,1
2083,PAX0002083,FF00002083,Window,Vegan,None,True,14,1600,Business Traveler,2022-01-01,9999-12-31,True,1
2084,PAX0002084,FF00002084,Window,Vegan,None,False,23,18388,Family,2022-01-01,2023-03-31,False,1
5084,PAX0002084,FF00002084,Window,Vegan,None,False,41,34868,Family,2023-04-01,9999-12-31,True,2
2085,PAX0002085,FF00002085,No Preference,Halal,None,True,3,8302,Senior,2022-01-01,9999-12-31,True,1
2086,PAX0002086,FF00002086,No Preference,Halal,None,True,7,65366,Family,2022-01-01,9999-12-31,True,1
2087,PAX0002087,FF00002087,Aisle,Vegan,None,True,5,41555,Student,2022-01-01,9999-12-31,True,1
2088,PAX0002088,FF00002088,Aisle,Vegetarian,None,False,1,19391,Family,2022-01-01,9999-12-31,True,1
2089,PAX0002089,FF00002089,Window,Vegan,None,True,57,44147,Student,2022-01-01,9999-12-31,True,1
2090,PAX0002090,FF00002090,Window,Halal,Wheelchair,True,2,20881,Family,2022-01-01,2023-03-31,False,1
5090,PAX0002090,FF00002090,Window,Halal,Wheelchair,True,13,26653,Student,2023-04-01,9999-12-31,True,2
2091,PAX0002091,FF00002091,Aisle,Vegetarian,None,False,3,15806,Family,2022-01-01,9999-12-31,True,1
2092,PAX0002092,FF00002092,No Preference,Vegetarian,None,False,18,44250,Senior,2022-01-01,9999-12-31,True,1
2093,PAX0002093,FF00002093,No Preference,Halal,None,True,3,76617,Leisure,2022-01-01,9999-12-31,True,1
2094,PAX0002094,FF00002094,No Preference,Standard,None,False,10,14337,Leisure,2022-01-01,9999-12-31,True,1
2095,PAX0002095,FF00002095,Aisle,Halal,None,True,8,27871,Senior,2022-01-01,9999-12-31,True,1
